#<h1>875 - Grocery Products Purchase Order</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
G23,,1,no,no,e11,Discounted Amount Due,1,10,-,O,F
G23,,1,no,no,e12,Amount Subject to Terms Discount,1,10,-,O,F
G23,,1,no,no,e13,Installment Total Invoice Amount Due,1,10,-,O,F
G23,,1,no,no,e14,Percent of Invoice Payable,1,5,-,O,F
G23,,1,no,no,e15,Free-form Message,1,60,-,O,F
G23,,1,no,no,e16,Installment Group Indicator,2,2,-,O,F
N1,,10,yes,yes,landmark,Party Identification,2,2,-,M,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
G72,,100,yes,yes,landmark,Allowance or Charge,3,3,-,O,F
G72,,1,no,no,e01,Allowance or Charge Code,1,3,-,M,F
G72,,1,no,no,e02,Allowance or Charge Method of Handling Code,2,2,-,M,F
G72,,1,no,no,e03,Allowance or Charge Number,1,16,-,X,F
G72,,1,no,no,e04,Exception Number,1,16,-,O,F
G72,,1,no,no,e05,Allowance or Charge Rate,1,15,-,X,F
G72,,1,no,no,e06,Allowance or Charge Quantity,1,10,-,X,F
G72,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
G72,,1,no,no,e08,Allowance or Charge Total Amount,1,15,-,X,F
G72,,1,no,no,e09,Percent, Decimal Format,1,6,-,X/Z,F
G72,,1,no,no,e10,Dollar Basis For Percent,1,9,-,X,F
G72,,1,no,no,e11,Option Number,1,20,-,O,F
G73,G72,10,no,yes,landmark,Allowance or Charge Description,3,3,-,O,F
G73,G72,1,no,no,e01,Free-form Description,1,45,-,M,F
G68,,9999,yes,yes,landmark,Line Item Detail - Product,3,3,-,M,F
G68,,1,no,no,e01,Quantity,1,15,-,M/Z,F
G68,,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,M,F
G68,,1,no,no,e03,Item List Cost,1,9,-,O,F
G68,,1,no,no,e04,U.P.C. Case Code,12,12,-,X,F
G68,,1,no,no,e05,Product/Service ID Qualifier,2,2,-,X,F
G68,,1,no,no,e06,Product/Service ID,1,48,-,X,F
G68,,1,no,no,e07,Product/Service ID Qualifier,2,2,-,X,F
G68,,1,no,no,e08,Product/Service ID,1,48,-,X,F
G68,,1,no,no,e09,Price Bracket Identifier,1,3,-,O,F
G68,,1,no,no,e10,Quantity Cost,1,9,-,X,F
G68,,1,no,no,e11,Unit or Basis for Measurement Code,2,2,-,X,F
G68,,1,no,no,e12,Price List Number,1,16,-,O,F
G68,,1,no,no,e13,Price List Issue Number,1,16,-,O,F
G68,,1,no,no,e14,Pre-Price Quantity Designator,1,9,-,O,F
G68,,1,no,no,e15,Retail Pre-Price,1,9,-,O,F
G69,G68,5,no,yes,landmark,Line Item Detail - Description,3,3,-,O,F
G69,G68,1,no,no,e01,Free-form Description,1,45,-,M,F
G70,G68,2,no,yes,landmark,Line Item Detail - Miscellaneous,3,3,-,O,F
G70,G68,1,no,no,e01,Pack,1,6,-,O,F
G70,G68,1,no,no,e02,Size,1,8,-,X,F
G70,G68,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
G70,G68,1,no,no,e04,Purchase Order Instruction Code,2,2,-,O,F
G70,G68,1,no,no,e05,Price Reason Code,1,1,-,O,F
G70,G68,1,no,no,e06,Terms Exception Code,2,2,-,O,F
G70,G68,1,no,no,e07,Tax Exempt Code,1,1,-,O,F
G70,G68,1,no,no,e08,Color,1,10,-,O,F
G70,G68,1,no,no,e09,Pallet Block and Tiers,6,6,-,O,F
G70,G68,1,no,no,e10,Inner Pack,1,6,-,O,F
N9,G68,10,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,G68,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,G68,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,G68,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,G68,1,no,no,e04,Date,8,8,-,O,F
N9,G68,1,no,no,e05,Time,4,8,-,X,F
N9,G68,1,no,no,e06,Time Code,2,2,-,O/Z,F
G23,G68,20,no,yes,landmark,Terms of Sale,3,3,-,O,F
G23,G68,1,no,no,e01,Terms Type Code,2,2,-,M,F
G23,G68,1,no,no,e02,Terms Basis Date Code,1,2,-,M,F
G23,G68,1,no,no,e03,Terms Start Date,8,8,-,O,F
G23,G68,1,no,no,e04,Terms Due Date Qualifier,2,2,-,O,F
G23,G68,1,no,no,e05,Terms Discount Percent,1,6,-,O,F
G23,G68,1,no,no,e06,Terms Discount Due Date,8,8,-,O,F
G23,G68,1,no,no,e07,Terms Discount Days Due,1,3,-,O,F
G23,G68,1,no,no,e08,Terms Net Due Date,8,8,-,X,F
G23,G68,1,no,no,e09,Terms Net Days,1,3,-,X,F
G23,G68,1,no,no,e10,Terms Discount Amount,1,10,-,O,F
G23,G68,1,no,no,e11,Discounted Amount Due,1,10,-,O,F
G23,G68,1,no,no,e12,Amount Subject to Terms Discount,1,10,-,O,F
G23,G68,1,no,no,e13,Installment Total Invoice Amount Due,1,10,-,O,F
G23,G68,1,no,no,e14,Percent of Invoice Payable,1,5,-,O,F
G23,G68,1,no,no,e15,Free-form Message,1,60,-,O,F
G23,G68,1,no,no,e16,Installment Group Indicator,2,2,-,O,F
G72,,100,yes,yes,landmark,Allowance or Charge,3,3,-,O,F
G72,,1,no,no,e01,Allowance or Charge Code,1,3,-,M,F
G72,,1,no,no,e02,Allowance or Charge Method of Handling Code,2,2,-,M,F
G72,,1,no,no,e03,Allowance or Charge Number,1,16,-,X,F
G72,,1,no,no,e04,Exception Number,1,16,-,O,F
G72,,1,no,no,e05,Allowance or Charge Rate,1,15,-,X,F
G72,,1,no,no,e06,Allowance or Charge Quantity,1,10,-,X,F
G72,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
G72,,1,no,no,e08,Allowance or Charge Total Amount,1,15,-,X,F
G72,,1,no,no,e09,Percent, Decimal Format,1,6,-,X/Z,F
G72,,1,no,no,e10,Dollar Basis For Percent,1,9,-,X,F
G72,,1,no,no,e11,Option Number,1,20,-,O,F
G73,G68:G72,10,no,yes,landmark,Allowance or Charge Description,3,3,-,O,F
G73,G68:G72,1,no,no,e01,Free-form Description,1,45,-,M,F
N1,,9999,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
QTY,N1,1,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,N1,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,N1,1,no,no,e02,Quantity,1,15,-,X,F
QTY,N1,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
N9,N1,10,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,N1,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,N1,1,no,no,e04,Date,8,8,-,O,F
N9,N1,1,no,no,e05,Time,4,8,-,X,F
N9,N1,1,no,no,e06,Time Code,2,2,-,O/Z,F
SLN,,100,yes,yes,landmark,Subline Item Detail,3,3,-,O,F
SLN,,1,no,no,e01,Assigned Identification,1,20,-,M/Z,F
SLN,,1,no,no,e02,Assigned Identification,1,20,-,O/Z,F
SLN,,1,no,no,e03,Relationship Code,1,1,-,M/Z,F
SLN,,1,no,no,e04,Quantity,1,15,-,X,F
SLN,,1,no,no,e06,Unit Price,1,17,-,X,F
SLN,,1,no,no,e07,Basis of Unit Price Code,2,2,-,O,F
SLN,,1,no,no,e08,Relationship Code,1,1,-,O/Z,F
SLN,,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e10,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e12,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e13,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e14,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e15,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e16,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e17,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e18,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e19,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e20,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e21,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e22,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e23,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e24,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e25,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e26,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e27,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e28,Product/Service ID,1,48,-,X,F
G72,SLN,99999,no,yes,landmark,Allowance or Charge,3,3,-,O,F
G72,SLN,1,no,no,e01,Allowance or Charge Code,1,3,-,M,F
G72,SLN,1,no,no,e02,Allowance or Charge Method of Handling Code,2,2,-,M,F
G72,SLN,1,no,no,e03,Allowance or Charge Number,1,16,-,X,F
G72,SLN,1,no,no,e04,Exception Number,1,16,-,O,F
G72,SLN,1,no,no,e05,Allowance or Charge Rate,1,15,-,X,F
G72,SLN,1,no,no,e06,Allowance or Charge Quantity,1,10,-,X,F
G72,SLN,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
G72,SLN,1,no,no,e08,Allowance or Charge Total Amount,1,15,-,X,F
G72,SLN,1,no,no,e09,Percent, Decimal Format,1,6,-,X/Z,F
G72,SLN,1,no,no,e10,Dollar Basis For Percent,1,9,-,X,F
G72,SLN,1,no,no,e11,Option Number,1,20,-,O,F
G76,,1,no,yes,landmark,Total Purchase Order,3,3,-,M,F
G76,,1,no,no,e01,Quantity,1,15,-,M/Z,F
G76,,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,M,F
G76,,1,no,no,e03,Weight,1,10,-,X,F
G76,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
G76,,1,no,no,e05,Volume,1,8,-,X,F
G76,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
G76,,1,no,no,e07,Order Sizing Factor,1,10,-,O,F
G76,,1,no,no,e08,Amount,1,15,-,O/Z,F
G76,,1,no,no,e09,Price Bracket Identifier,1,3,-,O,F
G76,,1,no,no,e10,Payment Method Type Code,1,2,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
