#<h1>277 - Health Care Information Status Notification</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
PER,NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
HL,,99999,yes,yes,landmark,Hierarchical Level,2,2,-,M,F
HL,,1,no,no,e01,Hierarchical ID Number,1,12,-,M,F
HL,,1,no,no,e02,Hierarchical Parent ID Number,1,12,-,O,F
HL,,1,no,no,e03,Hierarchical Level Code,1,2,-,M,F
HL,,1,no,no,e04,Hierarchical Child Code,1,1,-,O,F
SBR,HL,1,no,yes,landmark,Subscriber Information,3,3,-,O,F
SBR,HL,1,no,no,e01,Payer Responsibility Sequence Number Code,1,1,-,M,F
SBR,HL,1,no,no,e02,Individual Relationship Code,2,2,-,O/Z,F
SBR,HL,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
SBR,HL,1,no,no,e04,Name,1,60,-,O/Z,F
SBR,HL,1,no,no,e05,Insurance Type Code,1,3,-,O,F
SBR,HL,1,no,no,e06,Coordination of Benefits Code,1,1,-,O,F
SBR,HL,1,no,no,e07,Yes/No Condition or Response Code,1,1,-,O/Z,F
SBR,HL,1,no,no,e08,Employment Status Code,2,2,-,O,F
SBR,HL,1,no,no,e09,Claim Filing Indicator Code,1,2,-,O,F
PAT,HL,1,no,yes,landmark,Patient Information,3,3,-,O,F
PAT,HL,1,no,no,e01,Individual Relationship Code,2,2,-,O,F
PAT,HL,1,no,no,e02,Patient Location Code,1,1,-,O,F
PAT,HL,1,no,no,e03,Employment Status Code,2,2,-,O,F
PAT,HL,1,no,no,e04,Student Status Code,1,1,-,O,F
PAT,HL,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
PAT,HL,1,no,no,e06,Date Time Period,1,35,-,X/Z,F
PAT,HL,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PAT,HL,1,no,no,e08,Weight,1,10,-,X/Z,F
PAT,HL,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,O/Z,F
DMG,HL,1,no,yes,landmark,Demographic Information,3,3,-,O,F
DMG,HL,1,no,no,e01,Date Time Period Format Qualifier,2,3,-,X,F
DMG,HL,1,no,no,e02,Date Time Period,1,35,-,X/Z,F
DMG,HL,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,HL,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,HL,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,HL,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,HL,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,HL,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,HL,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,HL,1,no,no,e11,Industry Code,1,30,-,X/Z,F
NM1,,99999,yes,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,,1,no,no,e04,Name First,1,35,-,O,F
NM1,,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
N3,HL:NM1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,HL:NM1,1,no,no,e01,Address Information,1,55,-,M,F
N3,HL:NM1,1,no,no,e02,Address Information,1,55,-,O,F
N4,HL:NM1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,HL:NM1,1,no,no,e01,City Name,2,30,-,O,F
N4,HL:NM1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,HL:NM1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,HL:NM1,1,no,no,e04,Country Code,2,3,-,X,F
N4,HL:NM1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,HL:NM1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,HL:NM1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
PER,HL:NM1,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,HL:NM1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,HL:NM1,1,no,no,e02,Name,1,60,-,O,F
PER,HL:NM1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
TRN,,99999,yes,yes,landmark,Trace,3,3,-,O,F
TRN,,1,no,no,e01,Trace Type Code,1,2,-,M,F
TRN,,1,no,no,e02,Reference Identification,1,50,-,M/Z,F
TRN,,1,no,no,e03,Originating Company Identifier,10,10,-,O/Z,F
TRN,,1,no,no,e04,Reference Identification,1,50,-,O/Z,F
STC,TRN,99999,no,yes,landmark,Status Information,3,3,-,O,F
STC,TRN,1,no,no,e02,Date,8,8,-,O/Z,F
STC,TRN,1,no,no,e03,Action Code,1,2,-,O,F
STC,TRN,1,no,no,e04,Monetary Amount,1,18,-,O/Z,F
STC,TRN,1,no,no,e05,Monetary Amount,1,18,-,O/Z,F
STC,TRN,1,no,no,e06,Date,8,8,-,O/Z,F
STC,TRN,1,no,no,e07,Payment Method Code,3,3,-,O,F
STC,TRN,1,no,no,e08,Date,8,8,-,O/Z,F
STC,TRN,1,no,no,e09,Check Number,1,16,-,O,F
STC,TRN,1,no,no,e12,Free-form Message Text,1,264,-,O/Z,F
REF,TRN,9,no,yes,landmark,Reference Information,3,3,-,O,F
REF,TRN,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,TRN,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,TRN,1,no,no,e03,Description,1,80,-,X,F
DTP,TRN,2,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,TRN,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,TRN,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,TRN,1,no,no,e03,Date Time Period,1,35,-,M,F
QTY,TRN,5,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,TRN,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,TRN,1,no,no,e02,Quantity,1,15,-,X,F
QTY,TRN,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
AMT,TRN,5,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,TRN,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,TRN,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,TRN,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
PWK,,99999,yes,yes,landmark,Paperwork,3,3,-,O,F
PWK,,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,,1,no,no,e07,Description,1,80,-,O,F
PWK,,1,no,no,e09,Request Category Code,1,2,-,O,F
PER,TRN:PWK,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,TRN:PWK,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,TRN:PWK,1,no,no,e02,Name,1,60,-,O,F
PER,TRN:PWK,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,TRN:PWK,1,no,no,e04,Communication Number,1,256,-,X,F
PER,TRN:PWK,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,TRN:PWK,1,no,no,e06,Communication Number,1,256,-,X,F
PER,TRN:PWK,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,TRN:PWK,1,no,no,e08,Communication Number,1,256,-,X,F
PER,TRN:PWK,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
N1,TRN:PWK,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,TRN:PWK,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,TRN:PWK,1,no,no,e02,Name,1,60,-,X,F
N1,TRN:PWK,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,TRN:PWK,1,no,no,e04,Identification Code,2,80,-,X,F
N1,TRN:PWK,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,TRN:PWK,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N3,TRN:PWK,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,TRN:PWK,1,no,no,e01,Address Information,1,55,-,M,F
N3,TRN:PWK,1,no,no,e02,Address Information,1,55,-,O,F
N4,TRN:PWK,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,TRN:PWK,1,no,no,e01,City Name,2,30,-,O,F
N4,TRN:PWK,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,TRN:PWK,1,no,no,e03,Postal Code,3,15,-,O,F
N4,TRN:PWK,1,no,no,e04,Country Code,2,3,-,X,F
N4,TRN:PWK,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,TRN:PWK,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,TRN:PWK,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
SVC,,99999,yes,yes,landmark,Service Information,3,3,-,O,F
SVC,,1,no,no,e02,Monetary Amount,1,18,-,M/Z,F
SVC,,1,no,no,e03,Monetary Amount,1,18,-,O/Z,F
SVC,,1,no,no,e04,Product/Service ID,1,48,-,O/Z,F
SVC,,1,no,no,e05,Quantity,1,15,-,O/Z,F
SVC,,1,no,no,e07,Quantity,1,15,-,O/Z,F
STC,SVC,99999,no,yes,landmark,Status Information,3,3,-,O,F
STC,SVC,1,no,no,e02,Date,8,8,-,O/Z,F
STC,SVC,1,no,no,e03,Action Code,1,2,-,O,F
STC,SVC,1,no,no,e04,Monetary Amount,1,18,-,O/Z,F
STC,SVC,1,no,no,e05,Monetary Amount,1,18,-,O/Z,F
STC,SVC,1,no,no,e06,Date,8,8,-,O/Z,F
STC,SVC,1,no,no,e07,Payment Method Code,3,3,-,O,F
STC,SVC,1,no,no,e08,Date,8,8,-,O/Z,F
STC,SVC,1,no,no,e09,Check Number,1,16,-,O,F
STC,SVC,1,no,no,e12,Free-form Message Text,1,264,-,O/Z,F
REF,SVC,1,no,yes,landmark,Reference Information,3,3,-,O,F
REF,SVC,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,SVC,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,SVC,1,no,no,e03,Description,1,80,-,X,F
DTP,SVC,1,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,SVC,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,SVC,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,SVC,1,no,no,e03,Date Time Period,1,35,-,M,F
PWK,,99999,yes,yes,landmark,Paperwork,3,3,-,O,F
PWK,,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,,1,no,no,e07,Description,1,80,-,O,F
PWK,,1,no,no,e09,Request Category Code,1,2,-,O,F
PER,SVC:PWK,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,SVC:PWK,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,SVC:PWK,1,no,no,e02,Name,1,60,-,O,F
PER,SVC:PWK,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,SVC:PWK,1,no,no,e04,Communication Number,1,256,-,X,F
PER,SVC:PWK,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,SVC:PWK,1,no,no,e06,Communication Number,1,256,-,X,F
PER,SVC:PWK,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,SVC:PWK,1,no,no,e08,Communication Number,1,256,-,X,F
PER,SVC:PWK,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
N1,SVC:PWK,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,SVC:PWK,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,SVC:PWK,1,no,no,e02,Name,1,60,-,X,F
N1,SVC:PWK,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,SVC:PWK,1,no,no,e04,Identification Code,2,80,-,X,F
N1,SVC:PWK,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,SVC:PWK,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N3,SVC:PWK,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,SVC:PWK,1,no,no,e01,Address Information,1,55,-,M,F
N3,SVC:PWK,1,no,no,e02,Address Information,1,55,-,O,F
N4,SVC:PWK,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,SVC:PWK,1,no,no,e01,City Name,2,30,-,O,F
N4,SVC:PWK,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,SVC:PWK,1,no,no,e03,Postal Code,3,15,-,O,F
N4,SVC:PWK,1,no,no,e04,Country Code,2,3,-,X,F
N4,SVC:PWK,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,SVC:PWK,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,SVC:PWK,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
