#<h1>275 - Patient Information</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
DMG,NM1,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,NM1,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,NM1,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,NM1,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,NM1,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,NM1,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,NM1,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,NM1,1,no,no,e11,Industry Code,1,30,-,X/Z,F
PRV,NM1,1,no,yes,landmark,Provider Information,3,3,-,O,F
PRV,NM1,1,no,no,e01,Provider Code,1,3,-,M,F
PRV,NM1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
PRV,NM1,1,no,no,e03,Reference Identification,1,50,-,X,F
PRV,NM1,1,no,no,e04,State or Province Code,2,2,-,O,F
PRV,NM1,1,no,no,e06,Provider Organization Code,3,3,-,O,F
PER,NM1,2,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,NM1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,NM1,1,no,no,e02,Name,1,60,-,O,F
PER,NM1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
REF,NM1,5,no,yes,landmark,Reference Information,3,3,-,O,F
REF,NM1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,NM1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,NM1,1,no,no,e03,Description,1,80,-,X,F
DTP,NM1,1,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,NM1,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,NM1,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,NM1,1,no,no,e03,Date Time Period,1,35,-,M,F
NX1,,5,yes,yes,landmark,Property or Entity Identification,3,3,-,O,F
NX1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NX1,,1,no,no,e02,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e03,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
N3,NM1:NX1,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,NM1:NX1,1,no,no,e01,Address Information,1,55,-,M,F
N3,NM1:NX1,1,no,no,e02,Address Information,1,55,-,O,F
N4,NM1:NX1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,NM1:NX1,1,no,no,e01,City Name,2,30,-,O,F
N4,NM1:NX1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,NM1:NX1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,NM1:NX1,1,no,no,e04,Country Code,2,3,-,X,F
N4,NM1:NX1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,NM1:NX1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,NM1:NX1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
LX,,99999,yes,yes,landmark,Transaction Set Line Number,2,2,-,O,F
LX,,1,no,no,e01,Assigned Number,1,6,-,M,F
TRN,LX,1,no,yes,landmark,Trace,3,3,-,O,F
TRN,LX,1,no,no,e01,Trace Type Code,1,2,-,M,F
TRN,LX,1,no,no,e02,Reference Identification,1,50,-,M/Z,F
TRN,LX,1,no,no,e03,Originating Company Identifier,10,10,-,O/Z,F
TRN,LX,1,no,no,e04,Reference Identification,1,50,-,O/Z,F
STC,LX,1,no,yes,landmark,Status Information,3,3,-,O,F
STC,LX,1,no,no,e02,Date,8,8,-,O/Z,F
STC,LX,1,no,no,e03,Action Code,1,2,-,O,F
STC,LX,1,no,no,e04,Monetary Amount,1,18,-,O/Z,F
STC,LX,1,no,no,e05,Monetary Amount,1,18,-,O/Z,F
STC,LX,1,no,no,e06,Date,8,8,-,O/Z,F
STC,LX,1,no,no,e07,Payment Method Code,3,3,-,O,F
STC,LX,1,no,no,e08,Date,8,8,-,O/Z,F
STC,LX,1,no,no,e09,Check Number,1,16,-,O,F
STC,LX,1,no,no,e12,Free-form Message Text,1,264,-,O/Z,F
NM1,LX,1,no,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,LX,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,LX,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,LX,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,LX,1,no,no,e04,Name First,1,35,-,O,F
NM1,LX,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,LX,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,LX,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,LX,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,LX,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,LX,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,LX,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,LX,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
PRV,LX,1,no,yes,landmark,Provider Information,3,3,-,O,F
PRV,LX,1,no,no,e01,Provider Code,1,3,-,M,F
PRV,LX,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
PRV,LX,1,no,no,e03,Reference Identification,1,50,-,X,F
PRV,LX,1,no,no,e04,State or Province Code,2,2,-,O,F
PRV,LX,1,no,no,e06,Provider Organization Code,3,3,-,O,F
PER,LX,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LX,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LX,1,no,no,e02,Name,1,60,-,O,F
PER,LX,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LX,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LX,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LX,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LX,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LX,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LX,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
REF,LX,5,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LX,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LX,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LX,1,no,no,e03,Description,1,80,-,X,F
DTP,,99999,yes,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,,1,no,no,e03,Date Time Period,1,35,-,M,F
CAT,LX:DTP,1,no,yes,landmark,Category of Patient Information Service,3,3,-,O,F
CAT,LX:DTP,1,no,no,e01,Report Type Code,2,2,-,O,F
CAT,LX:DTP,1,no,no,e02,Report Transmission Code,1,2,-,X,F
CAT,LX:DTP,1,no,no,e03,Version Identifier,1,30,-,O,F
CAT,LX:DTP,1,no,no,e04,Code List Qualifier Code,1,3,-,X,F
CAT,LX:DTP,1,no,no,e05,Industry Code,1,30,-,X/Z,F
CAT,LX:DTP,1,no,no,e06,Industry Code,1,30,-,O/Z,F
CAT,LX:DTP,1,no,no,e07,Version Identifier,1,30,-,O,F
PID,LX:DTP,1,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,LX:DTP,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,LX:DTP,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,LX:DTP,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,LX:DTP,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,LX:DTP,1,no,no,e05,Description,1,80,-,X,F
PID,LX:DTP,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,LX:DTP,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,LX:DTP,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,LX:DTP,1,no,no,e09,Language Code,2,3,-,O/Z,F
EFI,,1,yes,yes,landmark,Electronic Format Identification,3,3,-,O,F
EFI,,1,no,no,e01,Security Level Code,2,2,-,M,F
EFI,,1,no,no,e02,Free-form Message Text,1,264,-,O,F
EFI,,1,no,no,e03,Security Technique Code,2,2,-,O,F
EFI,,1,no,no,e04,Version Identifier,1,30,-,X,F
EFI,,1,no,no,e05,Program Identifier,1,30,-,O,F
EFI,,1,no,no,e06,Version Identifier,1,30,-,X,F
EFI,,1,no,no,e07,Interchange Format,1,30,-,O,F
EFI,,1,no,no,e08,Version Identifier,1,30,-,X,F
EFI,,1,no,no,e09,Compression Technique,1,30,-,O,F
EFI,,1,no,no,e10,Drawing Sheet Size Code,2,2,-,O,F
EFI,,1,no,no,e11,File Name,1,64,-,O,F
EFI,,1,no,no,e12,Block Type,1,4,-,O,F
EFI,,1,no,no,e13,Record Length,1,15,-,O,F
EFI,,1,no,no,e14,Block Length,1,5,-,O,F
EFI,,1,no,no,e15,Version Identifier,1,30,-,X,F
EFI,,1,no,no,e16,Filter ID Code,3,3,-,X,F
BIN,LX:DTP:EFI,1,no,yes,landmark,Binary Data Segment,3,3,-,M,F
BIN,LX:DTP:EFI,1,no,no,e01,Length of Binary Data,1,15,-,M,F
BIN,LX:DTP:EFI,1,no,no,e02,Binary Data,1,1E+16,-,M,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
