#943 - Warehouse Stock Transfer Shipment Advice
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
N9,,1,no,no,e04,Date,8,8,-,O,F
N9,,1,no,no,e05,Time,4,8,-,X,F
N9,,1,no,no,e06,Time Code,2,2,-,O/Z,F
G61,,3,no,yes,landmark,Contact,3,3,-,O,F
G61,,1,no,no,e01,Contact Function Code,2,2,-,M,F
G61,,1,no,no,e02,Name,1,60,-,M,F
G61,,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
G61,,1,no,no,e04,Communication Number,1,256,-,X,F
G61,,1,no,no,e05,Contact Inquiry Reference,1,20,-,O,F
G62,,5,no,yes,landmark,Date/Time,3,3,-,O,F
G62,,1,no,no,e01,Date Qualifier,2,2,-,X,F
G62,,1,no,no,e02,Date,8,8,-,X,F
G62,,1,no,no,e03,Time Qualifier,1,2,-,X,F
G62,,1,no,no,e04,Time,4,8,-,X,F
G62,,1,no,no,e05,Time Code,2,2,-,O,F
NTE,,20,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,,1,no,no,e02,Description,1,80,-,M,F
W27,,1,no,yes,landmark,Carrier Details (Warehouse),3,3,-,M,F
W27,,1,no,no,e01,Transportation Method/Type Code,1,2,-,M,F
W27,,1,no,no,e02,Standard Carrier Alpha Code,2,4,-,X/Z,F
W27,,1,no,no,e03,Routing,1,35,-,X,F
W27,,1,no,no,e04,Shipment Method of Payment,2,2,-,O,F
W27,,1,no,no,e05,Equipment Description Code,2,2,-,O,F
W27,,1,no,no,e06,Equipment Initial,1,4,-,O/Z,F
W27,,1,no,no,e07,Equipment Number,1,15,-,O,F
W27,,1,no,no,e08,Shipment/Order Status Code,2,2,-,O,F
W27,,1,no,no,e09,Special Handling Code,2,3,-,O,F
W27,,1,no,no,e10,Carrier/Route Change Reason Code,2,2,-,O,F
W28,,1,no,yes,landmark,Consolidation Information,3,3,-,O,F
W28,,1,no,no,e01,Consolidation Code,1,1,-,M,F
W28,,1,no,no,e02,Weight,1,10,-,X,F
W28,,1,no,no,e03,Weight Qualifier,1,2,-,X,F
W28,,1,no,no,e04,Weight Unit Code,1,1,-,X,F
W28,,1,no,no,e05,Total Stop-offs,1,2,-,O,F
W28,,1,no,no,e06,Location Identifier,1,30,-,X,F
W28,,1,no,no,e07,Location Qualifier,1,2,-,X,F
W28,,1,no,no,e08,Bill of Lading/Waybill Number,1,25,-,O/Z,F
W10,,1,no,yes,landmark,Warehouse Additional Carrier Information,3,3,-,O,F
W10,,1,no,no,e01,Unit Load Option Code,2,2,-,O,F
W10,,1,no,no,e02,Quantity of Pallets Shipped,1,3,-,O,F
W10,,1,no,no,e03,Pallet Exchange Code,1,1,-,O,F
W10,,1,no,no,e04,Seal Number,2,15,-,O,F
W10,,1,no,no,e05,Seal Number,2,15,-,O,F
W10,,1,no,no,e06,Temperature,1,4,-,X/Z,F
W10,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
W10,,1,no,no,e08,Temperature,1,4,-,X/Z,F
W10,,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
W04,,9999,yes,yes,landmark,Item Detail Total,3,3,-,M,F
W04,,1,no,no,e01,Number of Units Shipped,1,10,-,M,F
W04,,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,M,F
W04,,1,no,no,e03,U.P.C. Case Code,12,12,-,X,F
W04,,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
W04,,1,no,no,e05,Product/Service ID,1,48,-,X,F
W04,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
W04,,1,no,no,e07,Product/Service ID,1,48,-,X,F
W04,,1,no,no,e08,Freight Class Code,2,5,-,O,F
W04,,1,no,no,e09,Rate Class Code,1,3,-,O,F
W04,,1,no,no,e10,Commodity Code Qualifier,1,1,-,X,F
W04,,1,no,no,e11,Commodity Code,1,30,-,X,F
W04,,1,no,no,e12,Pallet Block and Tiers,6,6,-,O,F
W04,,1,no,no,e13,Inbound Condition Hold Code,2,2,-,O,F
W04,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
W04,,1,no,no,e15,Product/Service ID,1,48,-,X,F
G69,W04,5,no,yes,landmark,Line Item Detail - Description,3,3,-,O,F
G69,W04,1,no,no,e01,Free-form Description,1,45,-,M,F
N9,W04,200,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,W04,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,W04,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,W04,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,W04,1,no,no,e04,Date,8,8,-,O,F
N9,W04,1,no,no,e05,Time,4,8,-,X,F
N9,W04,1,no,no,e06,Time Code,2,2,-,O/Z,F
W20,W04,2,no,yes,landmark,Line Item Detail - Packing,3,3,-,O,F
W20,W04,1,no,no,e01,Pack,1,6,-,O,F
W20,W04,1,no,no,e02,Size,1,8,-,X,F
W20,W04,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
W20,W04,1,no,no,e04,Weight,1,10,-,X,F
W20,W04,1,no,no,e05,Weight Qualifier,1,2,-,X,F
W20,W04,1,no,no,e06,Weight Unit Code,1,1,-,X,F
W20,W04,1,no,no,e07,Unit Weight,1,8,-,O,F
W20,W04,1,no,no,e08,Volume,1,8,-,X,F
W20,W04,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
W20,W04,1,no,no,e10,Color,1,10,-,O,F
W04,,,,,groupend,,,,,,F
W03,,1,no,yes,landmark,Total Shipment Information (Warehouse),3,3,-,M,F
W03,,1,no,no,e01,Number of Units Shipped,1,10,-,M,F
W03,,1,no,no,e02,Weight,1,10,-,X,F
W03,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
W03,,1,no,no,e04,Volume,1,8,-,X,F
W03,,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
W03,,1,no,no,e06,Lading Quantity,1,7,-,X,F
W03,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
