#<h1>837 - Health Care Claim</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
PER,NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
HL,,99999,yes,yes,landmark,Hierarchical Level,2,2,-,M,F
HL,,1,no,no,e01,Hierarchical ID Number,1,12,-,M,F
HL,,1,no,no,e02,Hierarchical Parent ID Number,1,12,-,O,F
HL,,1,no,no,e03,Hierarchical Level Code,1,2,-,M,F
HL,,1,no,no,e04,Hierarchical Child Code,1,1,-,O,F
PRV,HL,1,no,yes,landmark,Provider Information,3,3,-,O,F
PRV,HL,1,no,no,e01,Provider Code,1,3,-,M,F
PRV,HL,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
PRV,HL,1,no,no,e03,Reference Identification,1,50,-,X,F
PRV,HL,1,no,no,e04,State or Province Code,2,2,-,O,F
PRV,HL,1,no,no,e06,Provider Organization Code,3,3,-,O,F
SBR,HL,1,no,yes,landmark,Subscriber Information,3,3,-,O,F
SBR,HL,1,no,no,e01,Payer Responsibility Sequence Number Code,1,1,-,M,F
SBR,HL,1,no,no,e02,Individual Relationship Code,2,2,-,O/Z,F
SBR,HL,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
SBR,HL,1,no,no,e04,Name,1,60,-,O/Z,F
SBR,HL,1,no,no,e05,Insurance Type Code,1,3,-,O,F
SBR,HL,1,no,no,e06,Coordination of Benefits Code,1,1,-,O,F
SBR,HL,1,no,no,e07,Yes/No Condition or Response Code,1,1,-,O/Z,F
SBR,HL,1,no,no,e08,Employment Status Code,2,2,-,O,F
SBR,HL,1,no,no,e09,Claim Filing Indicator Code,1,2,-,O,F
PAT,HL,1,no,yes,landmark,Patient Information,3,3,-,O,F
PAT,HL,1,no,no,e01,Individual Relationship Code,2,2,-,O,F
PAT,HL,1,no,no,e02,Patient Location Code,1,1,-,O,F
PAT,HL,1,no,no,e03,Employment Status Code,2,2,-,O,F
PAT,HL,1,no,no,e04,Student Status Code,1,1,-,O,F
PAT,HL,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
PAT,HL,1,no,no,e06,Date Time Period,1,35,-,X/Z,F
PAT,HL,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PAT,HL,1,no,no,e08,Weight,1,10,-,X/Z,F
PAT,HL,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,O/Z,F
DTP,HL,5,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,HL,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,HL,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,HL,1,no,no,e03,Date Time Period,1,35,-,M,F
CUR,HL,1,no,yes,landmark,Currency,3,3,-,O,F
CUR,HL,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,HL,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,HL,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,HL,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,HL,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,HL,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,HL,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,HL,1,no,no,e08,Date,8,8,-,O,F
CUR,HL,1,no,no,e09,Time,4,8,-,O,F
CUR,HL,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,HL,1,no,no,e11,Date,8,8,-,X,F
CUR,HL,1,no,no,e12,Time,4,8,-,X,F
CUR,HL,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,HL,1,no,no,e14,Date,8,8,-,X,F
CUR,HL,1,no,no,e15,Time,4,8,-,X,F
CUR,HL,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,HL,1,no,no,e17,Date,8,8,-,X,F
CUR,HL,1,no,no,e18,Time,4,8,-,X,F
CUR,HL,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,HL,1,no,no,e20,Date,8,8,-,X,F
CUR,HL,1,no,no,e21,Time,4,8,-,X,F
NM1,,10,yes,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,,1,no,no,e04,Name First,1,35,-,O,F
NM1,,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
N2,HL:NM1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,HL:NM1,1,no,no,e01,Name,1,60,-,M,F
N2,HL:NM1,1,no,no,e02,Name,1,60,-,O,F
N3,HL:NM1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,HL:NM1,1,no,no,e01,Address Information,1,55,-,M,F
N3,HL:NM1,1,no,no,e02,Address Information,1,55,-,O,F
N4,HL:NM1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,HL:NM1,1,no,no,e01,City Name,2,30,-,O,F
N4,HL:NM1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,HL:NM1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,HL:NM1,1,no,no,e04,Country Code,2,3,-,X,F
N4,HL:NM1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,HL:NM1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,HL:NM1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
DMG,HL:NM1,1,no,yes,landmark,Demographic Information,3,3,-,O,F
DMG,HL:NM1,1,no,no,e01,Date Time Period Format Qualifier,2,3,-,X,F
DMG,HL:NM1,1,no,no,e02,Date Time Period,1,35,-,X/Z,F
DMG,HL:NM1,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,HL:NM1,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,HL:NM1,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,HL:NM1,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,HL:NM1,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,HL:NM1,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,HL:NM1,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,HL:NM1,1,no,no,e11,Industry Code,1,30,-,X/Z,F
REF,HL:NM1,20,no,yes,landmark,Reference Information,3,3,-,O,F
REF,HL:NM1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,HL:NM1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,HL:NM1,1,no,no,e03,Description,1,80,-,X,F
PER,HL:NM1,2,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,HL:NM1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,HL:NM1,1,no,no,e02,Name,1,60,-,O,F
PER,HL:NM1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
CLM,,100,yes,yes,landmark,Health Claim,3,3,-,O,F
CLM,,1,no,no,e01,Claim Submitter's Identifier,1,38,-,M,F
CLM,,1,no,no,e02,Monetary Amount,1,18,-,O/Z,F
CLM,,1,no,no,e03,Claim Filing Indicator Code,1,2,-,O,F
CLM,,1,no,no,e04,Non-Institutional Claim Type Code,1,2,-,O,F
CLM,,1,no,no,e06,Yes/No Condition or Response Code,1,1,-,O/Z,F
CLM,,1,no,no,e07,Provider Accept Assignment Code,1,1,-,O,F
CLM,,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
CLM,,1,no,no,e09,Release of Information Code,1,1,-,O,F
CLM,,1,no,no,e10,Patient Signature Source Code,1,1,-,O,F
CLM,,1,no,no,e12,Special Program Code,2,3,-,O,F
CLM,,1,no,no,e13,Yes/No Condition or Response Code,1,1,-,O/Z,F
CLM,,1,no,no,e14,Level of Service Code,1,3,-,O,F
CLM,,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,O/Z,F
CLM,,1,no,no,e16,Provider Agreement Code,1,1,-,O,F
CLM,,1,no,no,e17,Claim Status Code,1,2,-,O,F
CLM,,1,no,no,e18,Yes/No Condition or Response Code,1,1,-,O/Z,F
CLM,,1,no,no,e19,Claim Submission Reason Code,2,2,-,O,F
CLM,,1,no,no,e20,Delay Reason Code,1,2,-,O,F
DTP,CLM,150,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,CLM,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,CLM,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,CLM,1,no,no,e03,Date Time Period,1,35,-,M,F
CL1,CLM,1,no,yes,landmark,Claim Codes,3,3,-,O,F
CL1,CLM,1,no,no,e01,Admission Type Code,1,1,-,O,F
CL1,CLM,1,no,no,e02,Admission Source Code,1,1,-,O,F
CL1,CLM,1,no,no,e03,Patient Status Code,1,2,-,O,F
CL1,CLM,1,no,no,e04,Nursing Home Residential Status Code,1,1,-,O,F
DN1,CLM,1,no,yes,landmark,Orthodontic Information,3,3,-,O,F
DN1,CLM,1,no,no,e01,Quantity,1,15,-,O/Z,F
DN1,CLM,1,no,no,e02,Quantity,1,15,-,O/Z,F
DN1,CLM,1,no,no,e03,Yes/No Condition or Response Code,1,1,-,O/Z,F
DN1,CLM,1,no,no,e04,Description,1,80,-,O/Z,F
DN2,CLM,35,no,yes,landmark,Tooth Summary,3,3,-,O,F
DN2,CLM,1,no,no,e01,Reference Identification,1,50,-,M/Z,F
DN2,CLM,1,no,no,e02,Tooth Status Code,1,2,-,O,F
DN2,CLM,1,no,no,e03,Quantity,1,15,-,O/Z,F
DN2,CLM,1,no,no,e04,Date Time Period Format Qualifier,2,3,-,X,F
DN2,CLM,1,no,no,e05,Date Time Period,1,35,-,X,F
DN2,CLM,1,no,no,e06,Code List Qualifier Code,1,3,-,M/Z,F
PWK,CLM,10,no,yes,landmark,Paperwork,3,3,-,O,F
PWK,CLM,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,CLM,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,CLM,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,CLM,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,CLM,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,CLM,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,CLM,1,no,no,e07,Description,1,80,-,O,F
PWK,CLM,1,no,no,e09,Request Category Code,1,2,-,O,F
CN1,CLM,1,no,yes,landmark,Contract Information,3,3,-,O,F
CN1,CLM,1,no,no,e01,Contract Type Code,2,2,-,M,F
CN1,CLM,1,no,no,e02,Monetary Amount,1,18,-,O/Z,F
CN1,CLM,1,no,no,e03,Percent Decimal Format,1,6,-,O/Z,F
CN1,CLM,1,no,no,e04,Reference Identification,1,50,-,O/Z,F
CN1,CLM,1,no,no,e05,Terms Discount Percent,1,6,-,O,F
CN1,CLM,1,no,no,e06,Version Identifier,1,30,-,O/Z,F
DSB,CLM,1,no,yes,landmark,Disability Information,3,3,-,O,F
DSB,CLM,1,no,no,e01,Disability Type Code,1,1,-,M,F
DSB,CLM,1,no,no,e02,Quantity,1,15,-,O/Z,F
DSB,CLM,1,no,no,e03,Occupation Code,4,6,-,O,F
DSB,CLM,1,no,no,e04,Work Intensity Code,1,1,-,O,F
DSB,CLM,1,no,no,e05,Product Option Code,1,2,-,O,F
DSB,CLM,1,no,no,e06,Monetary Amount,1,18,-,O/Z,F
DSB,CLM,1,no,no,e07,Product/Service ID Qualifier,2,2,-,X,F
DSB,CLM,1,no,no,e08,Medical Code Value,1,15,-,X/Z,F
UR,CLM,1,no,yes,landmark,Peer Review Organization or Utilization Review,2,2,-,O,F
UR,CLM,1,no,no,e01,Approval Code,1,1,-,M,F
UR,CLM,1,no,no,e02,Quantity,1,15,-,O/Z,F
AMT,CLM,40,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,CLM,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,CLM,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,CLM,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
REF,CLM,30,no,yes,landmark,Reference Information,3,3,-,O,F
REF,CLM,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,CLM,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,CLM,1,no,no,e03,Description,1,80,-,X,F
K3,CLM,10,no,yes,landmark,File Information,2,2,-,O,F
K3,CLM,1,no,no,e01,Fixed Format Information,1,80,-,M,F
K3,CLM,1,no,no,e02,Record Format Code,1,2,-,O,F
NTE,CLM,20,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,CLM,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,CLM,1,no,no,e02,Description,1,80,-,M,F
CR1,CLM,1,no,yes,landmark,Ambulance Certification,3,3,-,O,F
CR1,CLM,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,X,F
CR1,CLM,1,no,no,e02,Weight,1,10,-,X/Z,F
CR1,CLM,1,no,no,e03,Ambulance Transport Code,1,1,-,O,F
CR1,CLM,1,no,no,e04,Ambulance Transport Reason Code,1,1,-,O,F
CR1,CLM,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR1,CLM,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR1,CLM,1,no,no,e07,Address Information,1,55,-,O/Z,F
CR1,CLM,1,no,no,e08,Address Information,1,55,-,O/Z,F
CR1,CLM,1,no,no,e09,Description,1,80,-,O/Z,F
CR1,CLM,1,no,no,e10,Description,1,80,-,O/Z,F
CR2,CLM,1,no,yes,landmark,Chiropractic Certification,3,3,-,O,F
CR2,CLM,1,no,no,e01,Count,1,9,-,X/Z,F
CR2,CLM,1,no,no,e02,Quantity,1,15,-,X/Z,F
CR2,CLM,1,no,no,e03,Subluxation Level Code,2,3,-,X,F
CR2,CLM,1,no,no,e04,Subluxation Level Code,2,3,-,O,F
CR2,CLM,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR2,CLM,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR2,CLM,1,no,no,e07,Quantity,1,15,-,O/Z,F
CR2,CLM,1,no,no,e08,Nature of Condition Code,1,1,-,O,F
CR2,CLM,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR2,CLM,1,no,no,e10,Description,1,80,-,O/Z,F
CR2,CLM,1,no,no,e11,Description,1,80,-,O/Z,F
CR2,CLM,1,no,no,e12,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR3,CLM,1,no,yes,landmark,Durable Medical Equipment Certification,3,3,-,O,F
CR3,CLM,1,no,no,e01,Certification Type Code,1,1,-,O,F
CR3,CLM,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,X/Z,F
CR3,CLM,1,no,no,e03,Quantity,1,15,-,X,F
CR3,CLM,1,no,no,e04,Insulin Dependent Code,1,1,-,O,F
CR3,CLM,1,no,no,e05,Description,1,80,-,O/Z,F
CR4,CLM,3,no,yes,landmark,Enteral or Parenteral Therapy Certification,3,3,-,O,F
CR4,CLM,1,no,no,e01,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR4,CLM,1,no,no,e02,Certification Type Code,1,1,-,O,F
CR4,CLM,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,CLM,1,no,no,e04,Quantity,1,15,-,X/Z,F
CR4,CLM,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,CLM,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR4,CLM,1,no,no,e07,Non-Visit Code,1,1,-,O,F
CR4,CLM,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,CLM,1,no,no,e09,Quantity,1,15,-,X/Z,F
CR4,CLM,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,CLM,1,no,no,e11,Height,1,8,-,X/Z,F
CR4,CLM,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,CLM,1,no,no,e13,Weight,1,10,-,X/Z,F
CR4,CLM,1,no,no,e14,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e15,Description,1,80,-,O/Z,F
CR4,CLM,1,no,no,e16,Nutrient Administration Method Code,1,1,-,O,F
CR4,CLM,1,no,no,e17,Nutrient Administration Technique Code,1,1,-,O,F
CR4,CLM,1,no,no,e18,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e19,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e20,Description,1,80,-,O/Z,F
CR4,CLM,1,no,no,e21,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e22,Percentage as Decimal,1,10,-,O/Z,F
CR4,CLM,1,no,no,e23,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e24,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e25,Percentage as Decimal,1,10,-,O/Z,F
CR4,CLM,1,no,no,e26,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e27,Percentage as Decimal,1,10,-,O/Z,F
CR4,CLM,1,no,no,e28,Quantity,1,15,-,O/Z,F
CR4,CLM,1,no,no,e29,Description,1,80,-,O/Z,F
CR5,CLM,1,no,yes,landmark,Oxygen Therapy Certification,3,3,-,O,F
CR5,CLM,1,no,no,e01,Certification Type Code,1,1,-,O,F
CR5,CLM,1,no,no,e02,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e03,Oxygen Equipment Type Code,1,1,-,O,F
CR5,CLM,1,no,no,e04,Oxygen Equipment Type Code,1,1,-,O,F
CR5,CLM,1,no,no,e05,Description,1,80,-,O/Z,F
CR5,CLM,1,no,no,e06,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e07,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e08,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e09,Description,1,80,-,O/Z,F
CR5,CLM,1,no,no,e10,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e11,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e12,Oxygen Test Condition Code,1,1,-,O,F
CR5,CLM,1,no,no,e13,Oxygen Test Findings Code,1,1,-,O,F
CR5,CLM,1,no,no,e14,Oxygen Test Findings Code,1,1,-,O,F
CR5,CLM,1,no,no,e15,Oxygen Test Findings Code,1,1,-,O,F
CR5,CLM,1,no,no,e16,Quantity,1,15,-,O/Z,F
CR5,CLM,1,no,no,e17,Oxygen Delivery System Code,1,1,-,O,F
CR5,CLM,1,no,no,e18,Oxygen Equipment Type Code,1,1,-,O,F
CR6,CLM,1,no,yes,landmark,Home Health Care Certification,3,3,-,O,F
CR6,CLM,1,no,no,e01,Prognosis Code,1,1,-,M,F
CR6,CLM,1,no,no,e02,Date,8,8,-,M/Z,F
CR6,CLM,1,no,no,e03,Date Time Period Format Qualifier,2,3,-,X,F
CR6,CLM,1,no,no,e04,Date Time Period,1,35,-,X/Z,F
CR6,CLM,1,no,no,e05,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e06,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR6,CLM,1,no,no,e07,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR6,CLM,1,no,no,e08,Certification Type Code,1,1,-,M,F
CR6,CLM,1,no,no,e09,Date,8,8,-,X/Z,F
CR6,CLM,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X/Z,F
CR6,CLM,1,no,no,e11,Medical Code Value,1,15,-,X/Z,F
CR6,CLM,1,no,no,e12,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e13,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e14,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e15,Date Time Period Format Qualifier,2,3,-,X,F
CR6,CLM,1,no,no,e16,Date Time Period,1,35,-,X/Z,F
CR6,CLM,1,no,no,e17,Patient Location Code,1,1,-,X/Z,F
CR6,CLM,1,no,no,e18,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e19,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e20,Date,8,8,-,O/Z,F
CR6,CLM,1,no,no,e21,Date,8,8,-,O/Z,F
CR8,CLM,9,no,yes,landmark,Pacemaker Certification,3,3,-,O,F
CR8,CLM,1,no,no,e01,Implant Type Code,1,1,-,M,F
CR8,CLM,1,no,no,e02,Implant Status Code,1,1,-,M,F
CR8,CLM,1,no,no,e03,Date,8,8,-,M/Z,F
CR8,CLM,1,no,no,e04,Date,8,8,-,M/Z,F
CR8,CLM,1,no,no,e05,Reference Identification,1,50,-,M/Z,F
CR8,CLM,1,no,no,e06,Reference Identification,1,50,-,M/Z,F
CR8,CLM,1,no,no,e07,Reference Identification,1,50,-,M/Z,F
CR8,CLM,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR8,CLM,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,M/Z,F
CRC,CLM,100,no,yes,landmark,Conditions Indicator,3,3,-,O,F
CRC,CLM,1,no,no,e01,Code Category,2,2,-,M/Z,F
CRC,CLM,1,no,no,e02,Yes/No Condition or Response Code,1,1,-,M/Z,F
CRC,CLM,1,no,no,e03,Condition Indicator,2,3,-,M,F
CRC,CLM,1,no,no,e04,Condition Indicator,2,3,-,O,F
CRC,CLM,1,no,no,e05,Condition Indicator,2,3,-,O,F
CRC,CLM,1,no,no,e06,Condition Indicator,2,3,-,O,F
CRC,CLM,1,no,no,e07,Condition Indicator,2,3,-,O,F
HI,CLM,25,no,yes,landmark,Health Care Information Codes,2,2,-,O,F
QTY,CLM,10,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,CLM,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,CLM,1,no,no,e02,Quantity,1,15,-,X,F
QTY,CLM,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
HCP,CLM,1,no,yes,landmark,Health Care Pricing,3,3,-,O,F
HCP,CLM,1,no,no,e01,Pricing Methodology,2,2,-,X,F
HCP,CLM,1,no,no,e02,Monetary Amount,1,18,-,O/Z,F
HCP,CLM,1,no,no,e03,Monetary Amount,1,18,-,O/Z,F
HCP,CLM,1,no,no,e04,Reference Identification,1,50,-,O/Z,F
HCP,CLM,1,no,no,e05,Rate,1,9,-,O/Z,F
HCP,CLM,1,no,no,e06,Reference Identification,1,50,-,O/Z,F
HCP,CLM,1,no,no,e07,Monetary Amount,1,18,-,O/Z,F
HCP,CLM,1,no,no,e08,Product/Service ID,1,48,-,O/Z,F
HCP,CLM,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
HCP,CLM,1,no,no,e10,Product/Service ID,1,48,-,X/Z,F
HCP,CLM,1,no,no,e11,Unit or Basis for Measurement Code,2,2,-,X,F
HCP,CLM,1,no,no,e12,Quantity,1,15,-,X/Z,F
HCP,CLM,1,no,no,e13,Reject Reason Code,2,2,-,X/Z,F
HCP,CLM,1,no,no,e14,Policy Compliance Code,1,2,-,O,F
