#<h1>278 - Health Care Services Review Information</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
HI,HL,1,no,yes,landmark,Health Care Information Codes,2,2,-,O,F
SV1,HL,1,no,yes,landmark,Professional Service,3,3,-,O,F
SV1,HL,1,no,no,e02,Monetary Amount,1,18,-,O/Z,F
SV1,HL,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
SV1,HL,1,no,no,e04,Quantity,1,15,-,X,F
SV1,HL,1,no,no,e05,Facility Code Value,1,2,-,O/Z,F
SV1,HL,1,no,no,e06,Service Type Code,1,2,-,O,F
SV1,HL,1,no,no,e08,Monetary Amount,1,18,-,O/Z,F
SV1,HL,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,O/Z,F
SV1,HL,1,no,no,e10,Multiple Procedure Code,1,2,-,O,F
SV1,HL,1,no,no,e11,Yes/No Condition or Response Code,1,1,-,O/Z,F
SV1,HL,1,no,no,e12,Yes/No Condition or Response Code,1,1,-,O/Z,F
SV1,HL,1,no,no,e13,Review Code,1,2,-,O,F
SV1,HL,1,no,no,e14,National or Local Assigned Review Value,1,2,-,O,F
SV1,HL,1,no,no,e15,Copay Status Code,1,1,-,O,F
SV1,HL,1,no,no,e16,Health Care Professional Shortage Area Code,1,1,-,O,F
SV1,HL,1,no,no,e17,Reference Identification,1,50,-,O/Z,F
SV1,HL,1,no,no,e18,Postal Code,3,15,-,O/Z,F
SV1,HL,1,no,no,e19,Monetary Amount,1,18,-,O/Z,F
SV1,HL,1,no,no,e20,Level of Care Code,1,1,-,O,F
SV1,HL,1,no,no,e21,Provider Agreement Code,1,1,-,O,F
SV2,HL,1,no,yes,landmark,Institutional Service,3,3,-,O,F
SV2,HL,1,no,no,e01,Product/Service ID,1,48,-,X/Z,F
SV2,HL,1,no,no,e03,Monetary Amount,1,18,-,O/Z,F
SV2,HL,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
SV2,HL,1,no,no,e05,Quantity,1,15,-,X,F
SV2,HL,1,no,no,e06,Unit Rate,1,10,-,O,F
SV2,HL,1,no,no,e07,Monetary Amount,1,18,-,O/Z,F
SV2,HL,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
SV2,HL,1,no,no,e09,Nursing Home Residential Status Code,1,1,-,O,F
SV2,HL,1,no,no,e10,Level of Care Code,1,1,-,O,F
SV3,HL,1,no,yes,landmark,Dental Service,3,3,-,O,F
SV3,HL,1,no,no,e02,Monetary Amount,1,18,-,O/Z,F
SV3,HL,1,no,no,e03,Facility Code Value,1,2,-,O/Z,F
SV3,HL,1,no,no,e05,Prosthesis, Crown or Inlay Code,1,1,-,O,F
SV3,HL,1,no,no,e06,Quantity,1,15,-,O/Z,F
SV3,HL,1,no,no,e07,Description,1,80,-,O/Z,F
SV3,HL,1,no,no,e08,Copay Status Code,1,1,-,O,F
SV3,HL,1,no,no,e09,Provider Agreement Code,1,1,-,O,F
SV3,HL,1,no,no,e10,Yes/No Condition or Response Code,1,1,-,O/Z,F
TOO,HL,32,no,yes,landmark,Tooth Identification,3,3,-,O,F
TOO,HL,1,no,no,e01,Code List Qualifier Code,1,3,-,X,F
TOO,HL,1,no,no,e02,Industry Code,1,30,-,X,F
HSD,HL,1,no,yes,landmark,Health Care Services Delivery,3,3,-,O,F
HSD,HL,1,no,no,e01,Quantity Qualifier,2,2,-,X,F
HSD,HL,1,no,no,e02,Quantity,1,15,-,X,F
HSD,HL,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,O,F
HSD,HL,1,no,no,e04,Sample Selection Modulus,1,6,-,O,F
HSD,HL,1,no,no,e05,Time Period Qualifier,1,2,-,X,F
HSD,HL,1,no,no,e06,Number of Periods,1,3,-,O,F
HSD,HL,1,no,no,e07,Ship/Delivery or Calendar Pattern Code,1,2,-,O,F
HSD,HL,1,no,no,e08,Ship/Delivery Pattern Time Code,1,1,-,O,F
CRC,HL,9,no,yes,landmark,Conditions Indicator,3,3,-,O,F
CRC,HL,1,no,no,e01,Code Category,2,2,-,M/Z,F
CRC,HL,1,no,no,e02,Yes/No Condition or Response Code,1,1,-,M/Z,F
CRC,HL,1,no,no,e03,Condition Indicator,2,3,-,M,F
CRC,HL,1,no,no,e04,Condition Indicator,2,3,-,O,F
CRC,HL,1,no,no,e05,Condition Indicator,2,3,-,O,F
CRC,HL,1,no,no,e06,Condition Indicator,2,3,-,O,F
CRC,HL,1,no,no,e07,Condition Indicator,2,3,-,O,F
CL1,HL,1,no,yes,landmark,Claim Codes,3,3,-,O,F
CL1,HL,1,no,no,e01,Admission Type Code,1,1,-,O,F
CL1,HL,1,no,no,e02,Admission Source Code,1,1,-,O,F
CL1,HL,1,no,no,e03,Patient Status Code,1,2,-,O,F
CL1,HL,1,no,no,e04,Nursing Home Residential Status Code,1,1,-,O,F
CR1,HL,1,no,yes,landmark,Ambulance Certification,3,3,-,O,F
CR1,HL,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,X,F
CR1,HL,1,no,no,e02,Weight,1,10,-,X/Z,F
CR1,HL,1,no,no,e03,Ambulance Transport Code,1,1,-,O,F
CR1,HL,1,no,no,e04,Ambulance Transport Reason Code,1,1,-,O,F
CR1,HL,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR1,HL,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR1,HL,1,no,no,e07,Address Information,1,55,-,O/Z,F
CR1,HL,1,no,no,e08,Address Information,1,55,-,O/Z,F
CR1,HL,1,no,no,e09,Description,1,80,-,O/Z,F
CR1,HL,1,no,no,e10,Description,1,80,-,O/Z,F
CR2,HL,1,no,yes,landmark,Chiropractic Certification,3,3,-,O,F
CR2,HL,1,no,no,e01,Count,1,9,-,X/Z,F
CR2,HL,1,no,no,e02,Quantity,1,15,-,X/Z,F
CR2,HL,1,no,no,e03,Subluxation Level Code,2,3,-,X,F
CR2,HL,1,no,no,e04,Subluxation Level Code,2,3,-,O,F
CR2,HL,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR2,HL,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR2,HL,1,no,no,e07,Quantity,1,15,-,O/Z,F
CR2,HL,1,no,no,e08,Nature of Condition Code,1,1,-,O,F
CR2,HL,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR2,HL,1,no,no,e10,Description,1,80,-,O/Z,F
CR2,HL,1,no,no,e11,Description,1,80,-,O/Z,F
CR2,HL,1,no,no,e12,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR4,HL,1,no,yes,landmark,Enteral or Parenteral Therapy Certification,3,3,-,O,F
CR4,HL,1,no,no,e01,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR4,HL,1,no,no,e02,Certification Type Code,1,1,-,O,F
CR4,HL,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,HL,1,no,no,e04,Quantity,1,15,-,X/Z,F
CR4,HL,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,HL,1,no,no,e06,Quantity,1,15,-,X/Z,F
CR4,HL,1,no,no,e07,Non-Visit Code,1,1,-,O,F
CR4,HL,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,HL,1,no,no,e09,Quantity,1,15,-,X/Z,F
CR4,HL,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,HL,1,no,no,e11,Height,1,8,-,X/Z,F
CR4,HL,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
CR4,HL,1,no,no,e13,Weight,1,10,-,X/Z,F
CR4,HL,1,no,no,e14,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e15,Description,1,80,-,O/Z,F
CR4,HL,1,no,no,e16,Nutrient Administration Method Code,1,1,-,O,F
CR4,HL,1,no,no,e17,Nutrient Administration Technique Code,1,1,-,O,F
CR4,HL,1,no,no,e18,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e19,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e20,Description,1,80,-,O/Z,F
CR4,HL,1,no,no,e21,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e22,Percentage as Decimal,1,10,-,O/Z,F
CR4,HL,1,no,no,e23,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e24,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e25,Percentage as Decimal,1,10,-,O/Z,F
CR4,HL,1,no,no,e26,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e27,Percentage as Decimal,1,10,-,O/Z,F
CR4,HL,1,no,no,e28,Quantity,1,15,-,O/Z,F
CR4,HL,1,no,no,e29,Description,1,80,-,O/Z,F
CR5,HL,1,no,yes,landmark,Oxygen Therapy Certification,3,3,-,O,F
CR5,HL,1,no,no,e01,Certification Type Code,1,1,-,O,F
CR5,HL,1,no,no,e02,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e03,Oxygen Equipment Type Code,1,1,-,O,F
CR5,HL,1,no,no,e04,Oxygen Equipment Type Code,1,1,-,O,F
CR5,HL,1,no,no,e05,Description,1,80,-,O/Z,F
CR5,HL,1,no,no,e06,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e07,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e08,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e09,Description,1,80,-,O/Z,F
CR5,HL,1,no,no,e10,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e11,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e12,Oxygen Test Condition Code,1,1,-,O,F
CR5,HL,1,no,no,e13,Oxygen Test Findings Code,1,1,-,O,F
CR5,HL,1,no,no,e14,Oxygen Test Findings Code,1,1,-,O,F
CR5,HL,1,no,no,e15,Oxygen Test Findings Code,1,1,-,O,F
CR5,HL,1,no,no,e16,Quantity,1,15,-,O/Z,F
CR5,HL,1,no,no,e17,Oxygen Delivery System Code,1,1,-,O,F
CR5,HL,1,no,no,e18,Oxygen Equipment Type Code,1,1,-,O,F
CR6,HL,1,no,yes,landmark,Home Health Care Certification,3,3,-,O,F
CR6,HL,1,no,no,e01,Prognosis Code,1,1,-,M,F
CR6,HL,1,no,no,e02,Date,8,8,-,M/Z,F
CR6,HL,1,no,no,e03,Date Time Period Format Qualifier,2,3,-,X,F
CR6,HL,1,no,no,e04,Date Time Period,1,35,-,X/Z,F
CR6,HL,1,no,no,e05,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e06,Yes/No Condition or Response Code,1,1,-,O/Z,F
CR6,HL,1,no,no,e07,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR6,HL,1,no,no,e08,Certification Type Code,1,1,-,M,F
CR6,HL,1,no,no,e09,Date,8,8,-,X/Z,F
CR6,HL,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X/Z,F
CR6,HL,1,no,no,e11,Medical Code Value,1,15,-,X/Z,F
CR6,HL,1,no,no,e12,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e13,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e14,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e15,Date Time Period Format Qualifier,2,3,-,X,F
CR6,HL,1,no,no,e16,Date Time Period,1,35,-,X/Z,F
CR6,HL,1,no,no,e17,Patient Location Code,1,1,-,X/Z,F
CR6,HL,1,no,no,e18,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e19,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e20,Date,8,8,-,O/Z,F
CR6,HL,1,no,no,e21,Date,8,8,-,O/Z,F
CR7,HL,1,no,yes,landmark,Home Health Treatment Plan Certification,3,3,-,O,F
CR7,HL,1,no,no,e01,Discipline Type Code,2,2,-,M,F
CR7,HL,1,no,no,e02,Number,1,9,-,M/Z,F
CR7,HL,1,no,no,e03,Number,1,9,-,M/Z,F
CR8,HL,1,no,yes,landmark,Pacemaker Certification,3,3,-,O,F
CR8,HL,1,no,no,e01,Implant Type Code,1,1,-,M,F
CR8,HL,1,no,no,e02,Implant Status Code,1,1,-,M,F
CR8,HL,1,no,no,e03,Date,8,8,-,M/Z,F
CR8,HL,1,no,no,e04,Date,8,8,-,M/Z,F
CR8,HL,1,no,no,e05,Reference Identification,1,50,-,M/Z,F
CR8,HL,1,no,no,e06,Reference Identification,1,50,-,M/Z,F
CR8,HL,1,no,no,e07,Reference Identification,1,50,-,M/Z,F
CR8,HL,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,M/Z,F
CR8,HL,1,no,no,e09,Yes/No Condition or Response Code,1,1,-,M/Z,F
PWK,HL,99999,no,yes,landmark,Paperwork,3,3,-,O,F
PWK,HL,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,HL,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,HL,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,HL,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,HL,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,HL,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,HL,1,no,no,e07,Description,1,80,-,O,F
PWK,HL,1,no,no,e09,Request Category Code,1,2,-,O,F
MSG,HL,1,no,yes,landmark,Message Text,3,3,-,O,F
MSG,HL,1,no,no,e01,Free-form Message Text,1,264,-,M,F
MSG,HL,1,no,no,e02,Printer Carriage Control Code,2,2,-,X,F
MSG,HL,1,no,no,e03,Number,1,9,-,O/Z,F
NM1,,99999,yes,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,,1,no,no,e04,Name First,1,35,-,O,F
NM1,,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
REF,HL:NM1,9,no,yes,landmark,Reference Information,3,3,-,O,F
REF,HL:NM1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,HL:NM1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,HL:NM1,1,no,no,e03,Description,1,80,-,X,F
N2,HL:NM1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,HL:NM1,1,no,no,e01,Name,1,60,-,M,F
N2,HL:NM1,1,no,no,e02,Name,1,60,-,O,F
N3,HL:NM1,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,HL:NM1,1,no,no,e01,Address Information,1,55,-,M,F
N3,HL:NM1,1,no,no,e02,Address Information,1,55,-,O,F
N4,HL:NM1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,HL:NM1,1,no,no,e01,City Name,2,30,-,O,F
N4,HL:NM1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,HL:NM1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,HL:NM1,1,no,no,e04,Country Code,2,3,-,X,F
N4,HL:NM1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,HL:NM1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,HL:NM1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
PER,HL:NM1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,HL:NM1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,HL:NM1,1,no,no,e02,Name,1,60,-,O,F
PER,HL:NM1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,HL:NM1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,HL:NM1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
AAA,HL:NM1,9,no,yes,landmark,Request Validation,3,3,-,O,F
AAA,HL:NM1,1,no,no,e01,Yes/No Condition or Response Code,1,1,-,M/Z,F
AAA,HL:NM1,1,no,no,e02,Agency Qualifier Code,2,2,-,O,F
AAA,HL:NM1,1,no,no,e03,Reject Reason Code,2,2,-,O,F
AAA,HL:NM1,1,no,no,e04,Follow-up Action Code,1,1,-,O,F
PRV,HL:NM1,1,no,yes,landmark,Provider Information,3,3,-,O,F
PRV,HL:NM1,1,no,no,e01,Provider Code,1,3,-,M,F
PRV,HL:NM1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
PRV,HL:NM1,1,no,no,e03,Reference Identification,1,50,-,X,F
PRV,HL:NM1,1,no,no,e04,State or Province Code,2,2,-,O,F
PRV,HL:NM1,1,no,no,e06,Provider Organization Code,3,3,-,O,F
DMG,HL:NM1,1,no,yes,landmark,Demographic Information,3,3,-,O,F
DMG,HL:NM1,1,no,no,e01,Date Time Period Format Qualifier,2,3,-,X,F
DMG,HL:NM1,1,no,no,e02,Date Time Period,1,35,-,X/Z,F
DMG,HL:NM1,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,HL:NM1,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,HL:NM1,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,HL:NM1,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,HL:NM1,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,HL:NM1,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,HL:NM1,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,HL:NM1,1,no,no,e11,Industry Code,1,30,-,X/Z,F
INS,HL:NM1,1,no,yes,landmark,Insured Benefit,3,3,-,O,F
INS,HL:NM1,1,no,no,e01,Yes/No Condition or Response Code,1,1,-,M/Z,F
INS,HL:NM1,1,no,no,e02,Individual Relationship Code,2,2,-,M,F
INS,HL:NM1,1,no,no,e03,Maintenance Type Code,3,3,-,O,F
INS,HL:NM1,1,no,no,e04,Maintenance Reason Code,2,3,-,O,F
INS,HL:NM1,1,no,no,e05,Benefit Status Code,1,1,-,O,F
INS,HL:NM1,1,no,no,e07,Consolidated Omnibus Budget Reconciliation Act (COBRA) Qualifying Event Code,1,2,-,O,F
INS,HL:NM1,1,no,no,e08,Employment Status Code,2,2,-,O,F
INS,HL:NM1,1,no,no,e09,Student Status Code,1,1,-,O,F
INS,HL:NM1,1,no,no,e10,Yes/No Condition or Response Code,1,1,-,O/Z,F
INS,HL:NM1,1,no,no,e11,Date Time Period Format Qualifier,2,3,-,X,F
INS,HL:NM1,1,no,no,e12,Date Time Period,1,35,-,X/Z,F
INS,HL:NM1,1,no,no,e13,Confidentiality Code,1,1,-,O,F
INS,HL:NM1,1,no,no,e14,City Name,2,30,-,O/Z,F
INS,HL:NM1,1,no,no,e15,State or Province Code,2,2,-,O,F
INS,HL:NM1,1,no,no,e16,Country Code,2,3,-,O,F
INS,HL:NM1,1,no,no,e17,Number,1,9,-,O/Z,F
DTP,HL:NM1,9,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,HL:NM1,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,HL:NM1,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,HL:NM1,1,no,no,e03,Date Time Period,1,35,-,M,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
