#<h1>846 - Inventory Inquiry/Advice</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
PER,,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
MEA,,20,no,yes,landmark,Measurements,3,3,-,O,F
MEA,,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,,1,no,no,e12,Industry Code,1,30,-,X/Z,F
N1,,5,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,LM,1,no,no,e02,Industry Code,1,30,-,X,F
LIN,,10000,yes,yes,landmark,Item Identification,3,3,-,M,F
LIN,,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
LIN,,1,no,no,e02,Product/Service ID Qualifier,2,2,-,M,F
LIN,,1,no,no,e03,Product/Service ID,1,48,-,M,F
LIN,,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e05,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e07,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e09,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e11,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e13,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e15,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e17,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e19,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e21,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e23,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e25,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e26,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e27,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e28,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e29,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e30,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e31,Product/Service ID,1,48,-,X,F
PID,LIN,200,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,LIN,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,LIN,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,LIN,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,LIN,1,no,no,e05,Description,1,80,-,X,F
PID,LIN,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,LIN,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,LIN,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,LIN,1,no,no,e09,Language Code,2,3,-,O/Z,F
MEA,LIN,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,LIN,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,LIN,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,LIN,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,LIN,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,LIN,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,LIN,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,LIN,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,LIN,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,LIN,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,LIN,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,LIN,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PKG,LIN,25,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,LIN,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,LIN,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,LIN,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,LIN,1,no,no,e05,Description,1,80,-,X,F
PKG,LIN,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
DTM,LIN,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,LIN,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,LIN,1,no,no,e02,Date,8,8,-,X,F
DTM,LIN,1,no,no,e03,Time,4,8,-,X,F
DTM,LIN,1,no,no,e04,Time Code,2,2,-,O,F
DTM,LIN,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,LIN,1,no,no,e06,Date Time Period,1,35,-,X,F
CTP,LIN,25,no,yes,landmark,Pricing Information,3,3,-,O,F
CTP,LIN,1,no,no,e01,Class of Trade Code,2,2,-,O,F
CTP,LIN,1,no,no,e02,Price Identifier Code,3,3,-,X,F
CTP,LIN,1,no,no,e03,Unit Price,1,17,-,X,F
CTP,LIN,1,no,no,e04,Quantity,1,15,-,X,F
CTP,LIN,1,no,no,e06,Price Multiplier Qualifier,3,3,-,O,F
CTP,LIN,1,no,no,e07,Multiplier,1,10,-,X/Z,F
CTP,LIN,1,no,no,e08,Monetary Amount,1,18,-,O/Z,F
CTP,LIN,1,no,no,e09,Basis of Unit Price Code,2,2,-,O,F
CTP,LIN,1,no,no,e10,Condition Value,1,10,-,O,F
CTP,LIN,1,no,no,e11,Multiple Price Quantity,1,2,-,O,F
CUR,LIN,1,no,yes,landmark,Currency,3,3,-,O,F
CUR,LIN,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,LIN,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,LIN,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,LIN,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,LIN,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,LIN,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,LIN,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,LIN,1,no,no,e08,Date,8,8,-,O,F
CUR,LIN,1,no,no,e09,Time,4,8,-,O,F
CUR,LIN,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,LIN,1,no,no,e11,Date,8,8,-,X,F
CUR,LIN,1,no,no,e12,Time,4,8,-,X,F
CUR,LIN,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,LIN,1,no,no,e14,Date,8,8,-,X,F
CUR,LIN,1,no,no,e15,Time,4,8,-,X,F
CUR,LIN,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,LIN,1,no,no,e17,Date,8,8,-,X,F
CUR,LIN,1,no,no,e18,Time,4,8,-,X,F
CUR,LIN,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,LIN,1,no,no,e20,Date,8,8,-,X,F
CUR,LIN,1,no,no,e21,Time,4,8,-,X,F
SAC,LIN,25,no,yes,landmark,Service, Promotion, Allowance, or Charge Information,3,3,-,O,F
SAC,LIN,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,LIN,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,X,F
SAC,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,LIN,1,no,no,e04,Agency Service, Promotion, Allowance, or Charge Code,1,10,-,X,F
SAC,LIN,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,LIN,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,LIN,1,no,no,e07,Percent, Decimal Format,1,6,-,X,F
SAC,LIN,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,LIN,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,LIN,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,LIN,1,no,no,e11,Quantity,1,15,-,O,F
SAC,LIN,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,LIN,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,LIN,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,LIN,1,no,no,e15,Description,1,80,-,X,F
SAC,LIN,1,no,no,e16,Language Code,2,3,-,O/Z,F
REF,LIN,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LIN,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LIN,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LIN,1,no,no,e03,Description,1,80,-,X,F
PER,LIN,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LIN,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LIN,1,no,no,e02,Name,1,60,-,O,F
PER,LIN,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
SDQ,LIN,500,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,LIN,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,LIN,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,LIN,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,LIN,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,LIN,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e07,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e08,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e09,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e10,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e11,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e12,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e13,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e14,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e15,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e16,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e17,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e18,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e19,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e20,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e21,Identification Code,2,80,-,X,F
SDQ,LIN,1,no,no,e22,Quantity,1,15,-,X,F
SDQ,LIN,1,no,no,e23,Location Identifier,1,30,-,O/Z,F
MAN,LIN,1,no,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,LIN,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,LIN,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,LIN,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,LIN,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,LIN,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,LIN,1,no,no,e06,Marks and Numbers,1,48,-,O,F
UIT,LIN,5,no,yes,landmark,Unit Detail,3,3,-,O,F
UIT,LIN,1,no,no,e02,Unit Price,1,17,-,X,F
UIT,LIN,1,no,no,e03,Basis of Unit Price Code,2,2,-,O,F
CS,LIN,1,no,yes,landmark,Contract Summary,2,2,-,O,F
CS,LIN,1,no,no,e01,Contract Number,1,30,-,O,F
CS,LIN,1,no,no,e02,Change Order Sequence Number,1,8,-,O,F
CS,LIN,1,no,no,e03,Release Number,1,30,-,O,F
CS,LIN,1,no,no,e04,Reference Identification Qualifier,2,3,-,X,F
CS,LIN,1,no,no,e05,Reference Identification,1,50,-,X,F
CS,LIN,1,no,no,e06,Purchase Order Number,1,22,-,O,F
CS,LIN,1,no,no,e07,Special Services Code,2,10,-,O,F
CS,LIN,1,no,no,e08,F.O.B. Point Code,2,2,-,O,F
CS,LIN,1,no,no,e09,Percentage as Decimal,1,10,-,O/Z,F
CS,LIN,1,no,no,e10,Percentage as Decimal,1,10,-,O/Z,F
CS,LIN,1,no,no,e11,Monetary Amount,1,18,-,O/Z,F
CS,LIN,1,no,no,e12,Terms Type Code,2,2,-,O,F
CS,LIN,1,no,no,e13,Special Services Code,2,10,-,O,F
CS,LIN,1,no,no,e14,Unit or Basis for Measurement Code,2,2,-,O/Z,F
CS,LIN,1,no,no,e15,Unit Price,1,17,-,O/Z,F
CS,LIN,1,no,no,e16,Terms Type Code,2,2,-,O,F
CS,LIN,1,no,no,e17,Yes/No Condition or Response Code,1,1,-,O/Z,F
CS,LIN,1,no,no,e18,Yes/No Condition or Response Code,1,1,-,O/Z,F
DD,LIN,99999,no,yes,landmark,Demand Detail,2,2,-,O,F
DD,LIN,1,no,no,e01,Industry Code,1,30,-,X,F
DD,LIN,1,no,no,e02,Code List Qualifier Code,1,3,-,O,F
DD,LIN,1,no,no,e03,Reference Identification Qualifier,2,3,-,X,F
DD,LIN,1,no,no,e04,Reference Identification,1,50,-,X,F
DD,LIN,1,no,no,e05,Industry Code,1,30,-,X,F
DD,LIN,1,no,no,e06,Code List Qualifier Code,1,3,-,O,F
DD,LIN,1,no,no,e07,Quantity,1,15,-,O,F
DD,LIN,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
DD,LIN,1,no,no,e09,Industry Code,1,30,-,X,F
DD,LIN,1,no,no,e10,Code List Qualifier Code,1,3,-,O,F
G53,LIN,1,no,yes,landmark,Maintenance Type,3,3,-,O,F
G53,LIN,1,no,no,e01,Maintenance Type Code,3,3,-,M,F
PCT,LIN,99999,no,yes,landmark,Percent Amounts,3,3,-,O,F
PCT,LIN,1,no,no,e01,Percent Qualifier,1,2,-,M,F
PCT,LIN,1,no,no,e02,Percentage as Decimal,1,10,-,M,F
LDT,LIN,12,no,yes,landmark,Lead Time,3,3,-,O,F
LDT,LIN,1,no,no,e01,Lead Time Code,2,2,-,M,F
LDT,LIN,1,no,no,e02,Quantity,1,15,-,M,F
LDT,LIN,1,no,no,e03,Unit of Time Period or Interval,2,2,-,M,F
LDT,LIN,1,no,no,e04,Date,8,8,-,O/Z,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,LIN:LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,LIN:LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,LIN:LM,1,no,no,e02,Industry Code,1,30,-,X,F
SLN,,1000,yes,yes,landmark,Subline Item Detail,3,3,-,O,F
SLN,,1,no,no,e01,Assigned Identification,1,20,-,M/Z,F
SLN,,1,no,no,e02,Assigned Identification,1,20,-,O/Z,F
SLN,,1,no,no,e03,Relationship Code,1,1,-,M/Z,F
SLN,,1,no,no,e04,Quantity,1,15,-,X,F
SLN,,1,no,no,e06,Unit Price,1,17,-,X,F
SLN,,1,no,no,e07,Basis of Unit Price Code,2,2,-,O,F
SLN,,1,no,no,e08,Relationship Code,1,1,-,O/Z,F
SLN,,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e10,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e12,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e13,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e14,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e15,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e16,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e17,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e18,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e19,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e20,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e21,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e22,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e23,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e24,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e25,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e26,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e27,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e28,Product/Service ID,1,48,-,X,F
PID,SLN,200,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,SLN,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,SLN,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,SLN,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,SLN,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,SLN,1,no,no,e05,Description,1,80,-,X,F
PID,SLN,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,SLN,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,SLN,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,SLN,1,no,no,e09,Language Code,2,3,-,O/Z,F
MEA,SLN,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,SLN,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,SLN,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,SLN,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,SLN,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,SLN,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,SLN,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,SLN,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,SLN,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,SLN,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,SLN,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,SLN,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PKG,SLN,25,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,SLN,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,SLN,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,SLN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,SLN,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,SLN,1,no,no,e05,Description,1,80,-,X,F
PKG,SLN,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
MAN,,100,yes,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,,1,no,no,e06,Marks and Numbers,1,48,-,O,F
MEA,SLN:MAN,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,SLN:MAN,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,SLN:MAN,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,SLN:MAN,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,SLN:MAN,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,SLN:MAN,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,SLN:MAN,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,SLN:MAN,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,SLN:MAN,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,SLN:MAN,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,SLN:MAN,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,SLN:MAN,1,no,no,e12,Industry Code,1,30,-,X/Z,F
QTY,,99,yes,yes,landmark,Quantity Information,3,3,-,O,F
QTY,,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
