#214 - Transportation Carrier Shipment Status Message
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
AT5,LX,1,no,no,e06,Temperature,1,4,-,X/Z,F
AT8,LX,10,no,yes,landmark,Shipment Weight, Packaging and Quantity Data,3,3,-,O,F
AT8,LX,1,no,no,e01,Weight Qualifier,1,2,-,X,F
AT8,LX,1,no,no,e02,Weight Unit Code,1,1,-,X,F
AT8,LX,1,no,no,e03,Weight,1,10,-,X,F
AT8,LX,1,no,no,e04,Lading Quantity,1,7,-,O/Z,F
AT8,LX,1,no,no,e05,Lading Quantity,1,7,-,O/Z,F
AT8,LX,1,no,no,e06,Volume Unit Qualifier,1,1,-,X,F
AT8,LX,1,no,no,e07,Volume,1,8,-,X,F
AT7,LX,10,yes,yes,landmark,Shipment Status Details,3,3,-,M,F
AT7,LX,1,no,no,e01,Shipment Status Indicator,2,2,-,X/Z,F
AT7,LX,1,no,no,e02,Shipment Status or Appointment Reason Code,2,2,-,O,F
AT7,LX,1,no,no,e03,Shipment Appointment Status Code,2,2,-,X,F
AT7,LX,1,no,no,e04,Shipment Status or Appointment Reason Code,2,2,-,O,F
AT7,LX,1,no,no,e05,Date,8,8,-,X,F
AT7,LX,1,no,no,e06,Time,4,8,-,X,F
AT7,LX,1,no,no,e07,Time Code,2,2,-,O/Z,F
MS1,LX:AT7,1,no,yes,landmark,Equipment, Shipment, or Real Property Location,3,3,-,O,F
MS1,LX:AT7,1,no,no,e01,City Name,2,30,-,X,F
MS1,LX:AT7,1,no,no,e02,State or Province Code,2,2,-,X,F
MS1,LX:AT7,1,no,no,e03,Country Code,2,3,-,X,F
MS1,LX:AT7,1,no,no,e04,Longitude Code,7,7,-,X/Z,F
MS1,LX:AT7,1,no,no,e05,Latitude Code,7,7,-,X/Z,F
MS1,LX:AT7,1,no,no,e06,Direction Identifier Code,1,1,-,O/Z,F
MS1,LX:AT7,1,no,no,e07,Direction Identifier Code,1,1,-,O/Z,F
MS1,LX:AT7,1,no,no,e08,Postal Code,3,15,-,O,F
MS2,LX:AT7,2,no,yes,landmark,Equipment or Container Owner and Type,3,3,-,O,F
MS2,LX:AT7,1,no,no,e01,Standard Carrier Alpha Code,2,4,-,X,F
MS2,LX:AT7,1,no,no,e02,Equipment Number,1,15,-,X,F
MS2,LX:AT7,1,no,no,e03,Equipment Description Code,2,2,-,O,F
MS2,LX:AT7,1,no,no,e04,Equipment Number Check Digit,1,1,-,O,F
K1,LX:AT7,1,no,yes,landmark,Remarks,2,2,-,O,F
K1,LX:AT7,1,no,no,e01,Free-form Information,1,30,-,M,F
K1,LX:AT7,1,no,no,e02,Free-form Information,1,30,-,O,F
M7,LX:AT7,1,no,yes,landmark,Seal Numbers,2,2,-,O,F
M7,LX:AT7,1,no,no,e01,Seal Number,2,15,-,M,F
M7,LX:AT7,1,no,no,e02,Seal Number,2,15,-,O,F
M7,LX:AT7,1,no,no,e03,Seal Number,2,15,-,O,F
M7,LX:AT7,1,no,no,e04,Seal Number,2,15,-,O,F
M7,LX:AT7,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
AT7,,,,,groupend,,,,,,F
N1,LX,5,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,LX,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,LX,1,no,no,e02,Name,1,60,-,X,F
N1,LX,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,LX,1,no,no,e04,Identification Code,2,80,-,X,F
N1,LX,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,LX,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,LX:N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,LX:N1,1,no,no,e01,Name,1,60,-,M,F
N2,LX:N1,1,no,no,e02,Name,1,60,-,O,F
N3,LX:N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,LX:N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,LX:N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,LX:N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,LX:N1,1,no,no,e01,City Name,2,30,-,O,F
N4,LX:N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,LX:N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,LX:N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,LX:N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,LX:N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,LX:N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
G62,LX:N1,1,no,yes,landmark,Date/Time,3,3,-,O,F
G62,LX:N1,1,no,no,e01,Date Qualifier,2,2,-,X,F
G62,LX:N1,1,no,no,e02,Date,8,8,-,X,F
G62,LX:N1,1,no,no,e03,Time Qualifier,1,2,-,X,F
G62,LX:N1,1,no,no,e04,Time,4,8,-,X,F
G62,LX:N1,1,no,no,e05,Time Code,2,2,-,O,F
L11,LX:N1,10,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,LX:N1,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,LX:N1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,LX:N1,1,no,no,e03,Description,1,80,-,X,F
L11,LX:N1,1,no,no,e04,Date,8,8,-,O/Z,F
L11,LX:N1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
N1,,,,,groupend,,,,,,F
OID,LX,999999,yes,yes,landmark,Order Information Detail,3,3,-,O,F
OID,LX,1,no,no,e01,Reference Identification,1,50,-,X/Z,F
OID,LX,1,no,no,e02,Purchase Order Number,1,22,-,X,F
OID,LX,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
OID,LX,1,no,no,e04,Packaging Form Code,3,3,-,X,F
OID,LX,1,no,no,e05,Quantity,1,15,-,X,F
OID,LX,1,no,no,e06,Weight Unit Code,1,1,-,X,F
OID,LX,1,no,no,e07,Weight,1,10,-,X,F
OID,LX,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
OID,LX,1,no,no,e09,Volume,1,8,-,X,F
OID,LX,1,no,no,e10,Application Error Condition Code,1,3,-,O,F
OID,LX,1,no,no,e11,Reference Identification,1,50,-,O/Z,F
SDQ,LX:OID,10,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,LX:OID,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,LX:OID,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,LX:OID,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,LX:OID,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,LX:OID,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e07,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e08,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e09,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e10,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e11,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e12,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e13,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e14,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e15,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e16,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e17,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e18,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e19,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e20,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e21,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e22,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e23,Location Identifier,1,30,-,O/Z,F
OID,,,,,groupend,,,,,,F
LX,,,,,groupend,,,,,,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
