#862 - Shipping Schedule
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
FOB,N1,1,no,yes,landmark,F.O.B. Related Instructions,3,3,-,O,F
FOB,N1,1,no,no,e01,Shipment Method of Payment,2,2,-,M/Z,F
FOB,N1,1,no,no,e02,Location Qualifier,1,2,-,X/Z,F
FOB,N1,1,no,no,e03,Description,1,80,-,O,F
FOB,N1,1,no,no,e04,Transportation Terms Qualifier Code,2,2,-,O,F
FOB,N1,1,no,no,e05,Transportation Terms Code,3,3,-,X,F
FOB,N1,1,no,no,e06,Location Qualifier,1,2,-,X/Z,F
FOB,N1,1,no,no,e07,Description,1,80,-,O,F
FOB,N1,1,no,no,e08,Risk of Loss Code,2,2,-,O/Z,F
FOB,N1,1,no,no,e09,Description,1,80,-,X,F
N1,,,,,groupend,,,,,,F
LIN,,10000,yes,yes,landmark,Item Identification,3,3,-,M,F
LIN,,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
LIN,,1,no,no,e02,Product/Service ID Qualifier,2,2,-,M,F
LIN,,1,no,no,e03,Product/Service ID,1,48,-,M,F
LIN,,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e05,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e07,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e09,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e11,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e13,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e15,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e17,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e19,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e21,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e23,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e25,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e26,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e27,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e28,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e29,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e30,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e31,Product/Service ID,1,48,-,X,F
UIT,LIN,1,no,yes,landmark,Unit Detail,3,3,-,M,F
UIT,LIN,1,no,no,e02,Unit Price,1,17,-,X,F
UIT,LIN,1,no,no,e03,Basis of Unit Price Code,2,2,-,O,F
PKG,LIN,99999,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,LIN,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,LIN,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,LIN,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,LIN,1,no,no,e05,Description,1,80,-,X,F
PKG,LIN,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
PO4,LIN,99999,no,yes,landmark,Item Physical Details,3,3,-,O,F
PO4,LIN,1,no,no,e01,Pack,1,6,-,O,F
PO4,LIN,1,no,no,e02,Size,1,8,-,X,F
PO4,LIN,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e04,Packaging Code,3,5,-,X,F
PO4,LIN,1,no,no,e05,Weight Qualifier,1,2,-,O,F
PO4,LIN,1,no,no,e06,Gross Weight per Pack,1,9,-,X,F
PO4,LIN,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e08,Gross Volume per Pack,1,9,-,X,F
PO4,LIN,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e10,Length,1,8,-,X,F
PO4,LIN,1,no,no,e11,Width,1,8,-,X,F
PO4,LIN,1,no,no,e12,Height,1,8,-,X,F
PO4,LIN,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e14,Inner Pack,1,6,-,O,F
PO4,LIN,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z,F
PO4,LIN,1,no,no,e16,Assigned Identification,1,20,-,X/Z,F
PO4,LIN,1,no,no,e17,Assigned Identification,1,20,-,O/Z,F
PO4,LIN,1,no,no,e18,Number,1,9,-,O/Z,F
PRS,LIN,1,no,yes,landmark,Part Release Status,3,3,-,O,F
PRS,LIN,1,no,no,e01,Part Release Status Code,1,2,-,M,F
PRS,LIN,1,no,no,e02,Description,1,80,-,O,F
QTY,LIN,1,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,LIN,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,LIN,1,no,no,e02,Quantity,1,15,-,X,F
QTY,LIN,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
REF,LIN,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LIN,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LIN,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LIN,1,no,no,e03,Description,1,80,-,X,F
PER,LIN,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LIN,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LIN,1,no,no,e02,Name,1,60,-,O,F
PER,LIN,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
SDP,LIN,1,no,yes,landmark,Ship/Delivery Pattern,3,3,-,O,F
SDP,LIN,1,no,no,e01,Ship/Delivery or Calendar Pattern Code,1,2,-,M,F
SDP,LIN,1,no,no,e02,Ship/Delivery Pattern Time Code,1,1,-,M,F
SDP,LIN,1,no,no,e03,Ship/Delivery or Calendar Pattern Code,1,2,-,O,F
SDP,LIN,1,no,no,e04,Ship/Delivery Pattern Time Code,1,1,-,O,F
SDP,LIN,1,no,no,e05,Ship/Delivery or Calendar Pattern Code,1,2,-,O,F
SDP,LIN,1,no,no,e06,Ship/Delivery Pattern Time Code,1,1,-,O,F
SDP,LIN,1,no,no,e07,Ship/Delivery or Calendar Pattern Code,1,2,-,O,F
SDP,LIN,1,no,no,e08,Ship/Delivery Pattern Time Code,1,1,-,O,F
FST,LIN,100,yes,yes,landmark,Forecast Schedule,3,3,-,O,F
FST,LIN,1,no,no,e01,Quantity,1,15,-,M,F
FST,LIN,1,no,no,e02,Forecast Qualifier,1,1,-,M,F
FST,LIN,1,no,no,e03,Timing Qualifier,1,1,-,M/Z,F
FST,LIN,1,no,no,e04,Date,8,8,-,M,F
FST,LIN,1,no,no,e05,Date,8,8,-,O,F
FST,LIN,1,no,no,e06,Date/Time Qualifier,3,3,-,X,F
FST,LIN,1,no,no,e07,Time,4,8,-,X,F
FST,LIN,1,no,no,e08,Reference Identification Qualifier,2,3,-,X,F
FST,LIN,1,no,no,e09,Reference Identification,1,50,-,X,F
FST,LIN,1,no,no,e10,Planning Schedule Type Code,2,2,-,O,F
FST,LIN,1,no,no,e11,Quantity Qualifier,2,2,-,O/Z,F
FST,LIN,1,no,no,e12,Adjustment Reason Code,2,2,-,X,F
FST,LIN,1,no,no,e13,Description,1,80,-,O/Z,F
DTM,LIN:FST,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,LIN:FST,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,LIN:FST,1,no,no,e02,Date,8,8,-,X,F
DTM,LIN:FST,1,no,no,e03,Time,4,8,-,X,F
DTM,LIN:FST,1,no,no,e04,Time Code,2,2,-,O,F
DTM,LIN:FST,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,LIN:FST,1,no,no,e06,Date Time Period,1,35,-,X,F
SDQ,LIN:FST,99999,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,LIN:FST,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,LIN:FST,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,LIN:FST,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,LIN:FST,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,LIN:FST,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e07,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e08,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e09,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e10,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e11,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e12,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e13,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e14,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e15,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e16,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e17,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e18,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e19,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e20,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e21,Identification Code,2,80,-,X,F
SDQ,LIN:FST,1,no,no,e22,Quantity,1,15,-,X,F
SDQ,LIN:FST,1,no,no,e23,Location Identifier,1,30,-,O/Z,F
JIT,LIN:FST,96,yes,yes,landmark,Just-In-Time Schedule,3,3,-,O,F
JIT,LIN:FST,1,no,no,e01,Quantity,1,15,-,M,F
JIT,LIN:FST,1,no,no,e02,Time,4,8,-,M,F
REF,LIN:FST:JIT,500,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LIN:FST:JIT,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LIN:FST:JIT,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LIN:FST:JIT,1,no,no,e03,Description,1,80,-,X,F
DTM,LIN:FST:JIT,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,LIN:FST:JIT,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,LIN:FST:JIT,1,no,no,e02,Date,8,8,-,X,F
DTM,LIN:FST:JIT,1,no,no,e03,Time,4,8,-,X,F
DTM,LIN:FST:JIT,1,no,no,e04,Time Code,2,2,-,O,F
DTM,LIN:FST:JIT,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,LIN:FST:JIT,1,no,no,e06,Date Time Period,1,35,-,X,F
JIT,,,,,groupend,,,,,,F
FST,,,,,groupend,,,,,,F
SHP,LIN,10,yes,yes,landmark,Shipped/Received Information,3,3,-,O,F
SHP,LIN,1,no,no,e01,Quantity Qualifier,2,2,-,O,F
SHP,LIN,1,no,no,e02,Quantity,1,15,-,X,F
SHP,LIN,1,no,no,e03,Date/Time Qualifier,3,3,-,X,F
SHP,LIN,1,no,no,e04,Date,8,8,-,X/Z,F
SHP,LIN,1,no,no,e05,Time,4,8,-,X,F
SHP,LIN,1,no,no,e06,Date,8,8,-,O/Z,F
SHP,LIN,1,no,no,e07,Time,4,8,-,O,F
REF,LIN:SHP,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LIN:SHP,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LIN:SHP,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LIN:SHP,1,no,no,e03,Description,1,80,-,X,F
SHP,,,,,groupend,,,,,,F
TD1,LIN,1,no,yes,landmark,Carrier Details (Quantity and Weight),3,3,-,O,F
TD1,LIN,1,no,no,e01,Packaging Code,3,5,-,O,F
TD1,LIN,1,no,no,e02,Lading Quantity,1,7,-,X,F
TD1,LIN,1,no,no,e03,Commodity Code Qualifier,1,1,-,O,F
TD1,LIN,1,no,no,e04,Commodity Code,1,30,-,X,F
TD1,LIN,1,no,no,e05,Lading Description,1,50,-,O,F
TD1,LIN,1,no,no,e06,Weight Qualifier,1,2,-,O,F
TD1,LIN,1,no,no,e07,Weight,1,10,-,X,F
TD1,LIN,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
TD1,LIN,1,no,no,e09,Volume,1,8,-,X,F
TD1,LIN,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
TD3,LIN,1,no,yes,landmark,Carrier Details (Equipment),3,3,-,O,F
TD3,LIN,1,no,no,e01,Equipment Description Code,2,2,-,X,F
TD3,LIN,1,no,no,e02,Equipment Initial,1,4,-,O,F
TD3,LIN,1,no,no,e03,Equipment Number,1,15,-,X,F
TD3,LIN,1,no,no,e04,Weight Qualifier,1,2,-,O,F
TD3,LIN,1,no,no,e05,Weight,1,10,-,X,F
TD3,LIN,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
TD3,LIN,1,no,no,e07,Ownership Code,1,1,-,O,F
TD3,LIN,1,no,no,e08,Seal Status Code,2,2,-,O,F
TD3,LIN,1,no,no,e09,Seal Number,2,15,-,O,F
TD3,LIN,1,no,no,e10,Equipment Type,4,4,-,X,F
TD5,LIN,1,no,yes,landmark,Carrier Details (Routing Sequence/Transit Time),3,3,-,O,F
TD5,LIN,1,no,no,e01,Routing Sequence Code,1,2,-,O,F
TD5,LIN,1,no,no,e02,Identification Code Qualifier,1,2,-,X,F
TD5,LIN,1,no,no,e03,Identification Code,2,80,-,X,F
TD5,LIN,1,no,no,e04,Transportation Method/Type Code,1,2,-,X,F
TD5,LIN,1,no,no,e05,Routing,1,35,-,X,F
TD5,LIN,1,no,no,e06,Shipment/Order Status Code,2,2,-,X,F
TD5,LIN,1,no,no,e07,Location Qualifier,1,2,-,O,F
TD5,LIN,1,no,no,e08,Location Identifier,1,30,-,X,F
TD5,LIN,1,no,no,e09,Transit Direction Code,2,2,-,O,F
TD5,LIN,1,no,no,e10,Transit Time Direction Qualifier,2,2,-,O,F
TD5,LIN,1,no,no,e11,Transit Time,1,4,-,X,F
TD5,LIN,1,no,no,e12,Service Level Code,2,2,-,X,F
TD5,LIN,1,no,no,e13,Service Level Code,2,2,-,X,F
TD5,LIN,1,no,no,e14,Service Level Code,2,2,-,O,F
TD5,LIN,1,no,no,e15,Country Code,2,3,-,O/Z,F
LIN,,,,,groupend,,,,,,F
CTT,,1,no,yes,landmark,Transaction Totals,3,3,-,O,F
CTT,,1,no,no,e01,Number of Line Items,1,6,-,M,F
CTT,,1,no,no,e02,Hash Total,1,10,-,O,F
CTT,,1,no,no,e03,Weight,1,10,-,X,F
CTT,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e05,Volume,1,8,-,X,F
CTT,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e07,Description,1,80,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
