#<h1>210 - Motor Carrier Freight Details and Invoice</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
L11,,1,no,no,e03,Description,1,80,-,X,F
L11,,1,no,no,e04,Date,8,8,-,O/Z,F
L11,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
G62,,6,no,yes,landmark,Date/Time,3,3,-,O,F
G62,,1,no,no,e01,Date Qualifier,2,2,-,X,F
G62,,1,no,no,e02,Date,8,8,-,X,F
G62,,1,no,no,e03,Time Qualifier,1,2,-,X,F
G62,,1,no,no,e04,Time,4,8,-,X,F
G62,,1,no,no,e05,Time Code,2,2,-,O,F
R3,,12,no,yes,landmark,Route Information - Motor,2,2,-,O,F
R3,,1,no,no,e01,Standard Carrier Alpha Code,2,4,-,M,F
R3,,1,no,no,e02,Routing Sequence Code,1,2,-,M,F
R3,,1,no,no,e03,City Name,2,30,-,O/Z,F
R3,,1,no,no,e04,Transportation Method/Type Code,1,2,-,O,F
R3,,1,no,no,e05,Standard Point Location Code,6,9,-,O,F
R3,,1,no,no,e06,Invoice Number,1,22,-,O,F
R3,,1,no,no,e07,Date,8,8,-,O/Z,F
R3,,1,no,no,e08,Amount,1,15,-,O/Z,F
R3,,1,no,no,e09,Free-form Description,1,45,-,O,F
R3,,1,no,no,e10,Service Level Code,2,2,-,X,F
R3,,1,no,no,e11,Service Level Code,2,2,-,X,F
R3,,1,no,no,e12,Service Level Code,2,2,-,O,F
H3,,6,no,yes,landmark,Special Handling Instructions,2,2,-,O,F
H3,,1,no,no,e01,Special Handling Code,2,3,-,X,F
H3,,1,no,no,e02,Special Handling Description,2,30,-,X,F
H3,,1,no,no,e03,Protective Service Code,1,4,-,O,F
H3,,1,no,no,e04,Vent Instruction Code,1,7,-,O,F
H3,,1,no,no,e05,Tariff Application Code,1,1,-,O,F
K1,,10,no,yes,landmark,Remarks,2,2,-,O,F
K1,,1,no,no,e01,Free-form Information,1,30,-,M,F
K1,,1,no,no,e02,Free-form Information,1,30,-,O,F
N1,,10,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
L11,N1,5,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,N1,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,N1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,N1,1,no,no,e03,Description,1,80,-,X,F
L11,N1,1,no,no,e04,Date,8,8,-,O/Z,F
L11,N1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
N7,,10,yes,yes,landmark,Equipment Details,2,2,-,O,F
N7,,1,no,no,e01,Equipment Initial,1,4,-,O,F
N7,,1,no,no,e02,Equipment Number,1,15,-,M,F
N7,,1,no,no,e03,Weight,1,10,-,X,F
N7,,1,no,no,e04,Weight Qualifier,1,2,-,X,F
N7,,1,no,no,e05,Tare Weight,3,8,-,X,F
N7,,1,no,no,e06,Weight Allowance,2,6,-,O,F
N7,,1,no,no,e07,Dunnage,1,6,-,O,F
N7,,1,no,no,e08,Volume,1,8,-,X,F
N7,,1,no,no,e09,Volume Unit Qualifier,1,1,-,X,F
N7,,1,no,no,e10,Ownership Code,1,1,-,O,F
N7,,1,no,no,e11,Equipment Description Code,2,2,-,O,F
N7,,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e13,Temperature Control,3,6,-,O,F
N7,,1,no,no,e14,Position,1,3,-,O,F
N7,,1,no,no,e15,Equipment Length,4,5,-,O,F
N7,,1,no,no,e16,Tare Qualifier Code,1,1,-,X,F
N7,,1,no,no,e17,Weight Unit Code,1,1,-,O,F
N7,,1,no,no,e18,Equipment Number Check Digit,1,1,-,O,F
N7,,1,no,no,e19,Type of Service Code,2,2,-,O,F
N7,,1,no,no,e20,Height,1,8,-,O,F
N7,,1,no,no,e21,Width,1,8,-,O,F
N7,,1,no,no,e22,Equipment Type,4,4,-,O,F
N7,,1,no,no,e23,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e24,Car Type Code,1,4,-,O,F
M7,N7,2,no,yes,landmark,Seal Numbers,2,2,-,O,F
M7,N7,1,no,no,e01,Seal Number,2,15,-,M,F
M7,N7,1,no,no,e02,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e03,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e04,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
OID,,999999,yes,yes,landmark,Order Information Detail,3,3,-,O,F
OID,,1,no,no,e01,Reference Identification,1,50,-,X/Z,F
OID,,1,no,no,e02,Purchase Order Number,1,22,-,X,F
OID,,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
OID,,1,no,no,e04,Packaging Form Code,3,3,-,X,F
OID,,1,no,no,e05,Quantity,1,15,-,X,F
OID,,1,no,no,e06,Weight Unit Code,1,1,-,X,F
OID,,1,no,no,e07,Weight,1,10,-,X,F
OID,,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
OID,,1,no,no,e09,Volume,1,8,-,X,F
OID,,1,no,no,e10,Application Error Condition Code,1,3,-,O,F
OID,,1,no,no,e11,Reference Identification,1,50,-,O/Z,F
SDQ,OID,10,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,OID,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,OID,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,OID,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,OID,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,OID,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e07,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e08,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e09,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e10,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e11,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e12,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e13,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e14,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e15,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e16,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e17,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e18,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e19,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e20,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e21,Identification Code,2,80,-,X,F
SDQ,OID,1,no,no,e22,Quantity,1,15,-,X,F
SDQ,OID,1,no,no,e23,Location Identifier,1,30,-,O/Z,F
S5,,999,yes,yes,landmark,Stop-off Details,2,2,-,O,F
S5,,1,no,no,e01,Stop Sequence Number,1,3,-,M,F
S5,,1,no,no,e02,Stop Reason Code,2,2,-,M,F
S5,,1,no,no,e03,Weight,1,10,-,X,F
S5,,1,no,no,e04,Weight Unit Code,1,1,-,X,F
S5,,1,no,no,e05,Number of Units Shipped,1,10,-,X,F
S5,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
S5,,1,no,no,e07,Volume,1,8,-,X,F
S5,,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
S5,,1,no,no,e09,Description,1,80,-,O/Z,F
S5,,1,no,no,e10,Standard Point Location Code,6,9,-,O,F
S5,,1,no,no,e11,Accomplish Code,1,1,-,O,F
L11,S5,10,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,S5,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,S5,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,S5,1,no,no,e03,Description,1,80,-,X,F
L11,S5,1,no,no,e04,Date,8,8,-,O/Z,F
L11,S5,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
G62,S5,10,no,yes,landmark,Date/Time,3,3,-,O,F
G62,S5,1,no,no,e01,Date Qualifier,2,2,-,X,F
G62,S5,1,no,no,e02,Date,8,8,-,X,F
G62,S5,1,no,no,e03,Time Qualifier,1,2,-,X,F
G62,S5,1,no,no,e04,Time,4,8,-,X,F
G62,S5,1,no,no,e05,Time Code,2,2,-,O,F
H3,S5,6,no,yes,landmark,Special Handling Instructions,2,2,-,O,F
H3,S5,1,no,no,e01,Special Handling Code,2,3,-,X,F
H3,S5,1,no,no,e02,Special Handling Description,2,30,-,X,F
H3,S5,1,no,no,e03,Protective Service Code,1,4,-,O,F
H3,S5,1,no,no,e04,Vent Instruction Code,1,7,-,O,F
H3,S5,1,no,no,e05,Tariff Application Code,1,1,-,O,F
OID,,999999,yes,yes,landmark,Order Information Detail,3,3,-,O,F
OID,,1,no,no,e01,Reference Identification,1,50,-,X/Z,F
OID,,1,no,no,e02,Purchase Order Number,1,22,-,X,F
OID,,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
OID,,1,no,no,e04,Packaging Form Code,3,3,-,X,F
OID,,1,no,no,e05,Quantity,1,15,-,X,F
OID,,1,no,no,e06,Weight Unit Code,1,1,-,X,F
OID,,1,no,no,e07,Weight,1,10,-,X,F
OID,,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
OID,,1,no,no,e09,Volume,1,8,-,X,F
OID,,1,no,no,e10,Application Error Condition Code,1,3,-,O,F
OID,,1,no,no,e11,Reference Identification,1,50,-,O/Z,F
SDQ,S5:OID,10,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,S5:OID,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,S5:OID,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,S5:OID,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,S5:OID,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,S5:OID,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e07,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e08,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e09,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e10,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e11,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e12,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e13,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e14,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e15,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e16,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e17,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e18,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e19,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e20,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e21,Identification Code,2,80,-,X,F
SDQ,S5:OID,1,no,no,e22,Quantity,1,15,-,X,F
SDQ,S5:OID,1,no,no,e23,Location Identifier,1,30,-,O/Z,F
N1,,2,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
L11,N1,5,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,N1,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,N1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,N1,1,no,no,e03,Description,1,80,-,X,F
L11,N1,1,no,no,e04,Date,8,8,-,O/Z,F
L11,N1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
N7,,10,yes,yes,landmark,Equipment Details,2,2,-,O,F
N7,,1,no,no,e01,Equipment Initial,1,4,-,O,F
N7,,1,no,no,e02,Equipment Number,1,15,-,M,F
N7,,1,no,no,e03,Weight,1,10,-,X,F
N7,,1,no,no,e04,Weight Qualifier,1,2,-,X,F
N7,,1,no,no,e05,Tare Weight,3,8,-,X,F
N7,,1,no,no,e06,Weight Allowance,2,6,-,O,F
N7,,1,no,no,e07,Dunnage,1,6,-,O,F
N7,,1,no,no,e08,Volume,1,8,-,X,F
N7,,1,no,no,e09,Volume Unit Qualifier,1,1,-,X,F
N7,,1,no,no,e10,Ownership Code,1,1,-,O,F
N7,,1,no,no,e11,Equipment Description Code,2,2,-,O,F
N7,,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e13,Temperature Control,3,6,-,O,F
N7,,1,no,no,e14,Position,1,3,-,O,F
N7,,1,no,no,e15,Equipment Length,4,5,-,O,F
N7,,1,no,no,e16,Tare Qualifier Code,1,1,-,X,F
N7,,1,no,no,e17,Weight Unit Code,1,1,-,O,F
N7,,1,no,no,e18,Equipment Number Check Digit,1,1,-,O,F
N7,,1,no,no,e19,Type of Service Code,2,2,-,O,F
N7,,1,no,no,e20,Height,1,8,-,O,F
N7,,1,no,no,e21,Width,1,8,-,O,F
N7,,1,no,no,e22,Equipment Type,4,4,-,O,F
N7,,1,no,no,e23,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e24,Car Type Code,1,4,-,O,F
M7,N1:N7,2,no,yes,landmark,Seal Numbers,2,2,-,O,F
M7,N1:N7,1,no,no,e01,Seal Number,2,15,-,M,F
M7,N1:N7,1,no,no,e02,Seal Number,2,15,-,O,F
M7,N1:N7,1,no,no,e03,Seal Number,2,15,-,O,F
M7,N1:N7,1,no,no,e04,Seal Number,2,15,-,O,F
M7,N1:N7,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
LX,,99999,yes,yes,landmark,Transaction Set Line Number,2,2,-,O,F
LX,,1,no,no,e01,Assigned Number,1,6,-,M,F
L11,LX,20,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,LX,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,LX,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,LX,1,no,no,e03,Description,1,80,-,X,F
L11,LX,1,no,no,e04,Date,8,8,-,O/Z,F
L11,LX,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
L5,LX,30,no,yes,landmark,Description, Marks and Numbers,2,2,-,O,F
L5,LX,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L5,LX,1,no,no,e02,Lading Description,1,50,-,O,F
L5,LX,1,no,no,e03,Commodity Code,1,30,-,X,F
L5,LX,1,no,no,e04,Commodity Code Qualifier,1,1,-,X,F
L5,LX,1,no,no,e05,Packaging Code,3,5,-,O,F
L5,LX,1,no,no,e06,Marks and Numbers,1,48,-,X,F
L5,LX,1,no,no,e07,Marks and Numbers Qualifier,1,2,-,O,F
L5,LX,1,no,no,e08,Commodity Code Qualifier,1,1,-,X,F
L5,LX,1,no,no,e09,Commodity Code,1,30,-,X,F
L5,LX,1,no,no,e10,Compartment ID Code,1,1,-,O,F
H1,LX,3,no,yes,landmark,Hazardous Material,2,2,-,O,F
H1,LX,1,no,no,e01,Hazardous Material Code,4,10,-,M,F
H1,LX,1,no,no,e02,Hazardous Material Class Code,1,4,-,O,F
H1,LX,1,no,no,e03,Hazardous Material Code Qualifier,1,1,-,O,F
H1,LX,1,no,no,e04,Hazardous Material Description,2,30,-,O,F
H1,LX,1,no,no,e05,Hazardous Material Contact,1,24,-,O,F
H1,LX,1,no,no,e06,Hazardous Materials Page,1,6,-,O,F
H1,LX,1,no,no,e07,Flashpoint Temperature,1,3,-,X,F
H1,LX,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
H1,LX,1,no,no,e09,Packing Group Code,1,3,-,O,F
H2,LX,2,no,yes,landmark,Additional Hazardous Material Description,2,2,-,O,F
H2,LX,1,no,no,e01,Hazardous Material Description,2,30,-,M,F
H2,LX,1,no,no,e02,Hazardous Material Classification,1,30,-,O,F
L0,LX,10,no,yes,landmark,Line Item - Quantity and Weight,2,2,-,O,F
L0,LX,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L0,LX,1,no,no,e02,Billed/Rated-as Quantity,1,11,-,X,F
L0,LX,1,no,no,e03,Billed/Rated-as Qualifier,2,2,-,X,F
L0,LX,1,no,no,e04,Weight,1,10,-,X,F
L0,LX,1,no,no,e05,Weight Qualifier,1,2,-,X,F
L0,LX,1,no,no,e06,Volume,1,8,-,X,F
L0,LX,1,no,no,e07,Volume Unit Qualifier,1,1,-,X,F
L0,LX,1,no,no,e08,Lading Quantity,1,7,-,X/Z,F
L0,LX,1,no,no,e09,Packaging Form Code,3,3,-,X,F
L0,LX,1,no,no,e10,Dunnage Description,2,25,-,O,F
L0,LX,1,no,no,e11,Weight Unit Code,1,1,-,O,F
L0,LX,1,no,no,e12,Type of Service Code,2,2,-,O,F
L0,LX,1,no,no,e13,Quantity,1,15,-,X/Z,F
L0,LX,1,no,no,e14,Packaging Form Code,3,3,-,O,F
L0,LX,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,X/Z,F
L1,LX,50,no,yes,landmark,Rate and Charges,2,2,-,O,F
L1,LX,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L1,LX,1,no,no,e02,Freight Rate,1,9,-,X,F
L1,LX,1,no,no,e03,Rate/Value Qualifier,2,2,-,X,F
L1,LX,1,no,no,e04,Amount Charged,1,15,-,X,F
L1,LX,1,no,no,e05,Advances,1,9,-,X,F
L1,LX,1,no,no,e06,Prepaid Amount,1,15,-,X,F
L1,LX,1,no,no,e07,Rate Combination Point Code,3,9,-,O,F
L1,LX,1,no,no,e08,Special Charge or Allowance Code,3,3,-,O,F
L1,LX,1,no,no,e09,Rate Class Code,1,3,-,O,F
L1,LX,1,no,no,e10,Entitlement Code,1,1,-,O,F
L1,LX,1,no,no,e11,Charge Method of Payment,1,1,-,O,F
L1,LX,1,no,no,e12,Special Charge Description,2,25,-,O,F
L1,LX,1,no,no,e13,Tariff Application Code,1,1,-,O,F
L1,LX,1,no,no,e14,Declared Value,2,12,-,X,F
L1,LX,1,no,no,e15,Rate/Value Qualifier,2,2,-,X,F
L1,LX,1,no,no,e16,Lading Liability Code,1,1,-,O,F
L1,LX,1,no,no,e17,Billed/Rated-as Quantity,1,11,-,X,F
L1,LX,1,no,no,e18,Billed/Rated-as Qualifier,2,2,-,X,F
L1,LX,1,no,no,e19,Percentage as Decimal,1,10,-,O/Z,F
L1,LX,1,no,no,e20,Currency Code,3,3,-,O/Z,F
L1,LX,1,no,no,e21,Amount,1,15,-,O/Z,F
L1,LX,1,no,no,e22,Lading Value,2,9,-,O,F
L4,LX,10,no,yes,landmark,Measurement,2,2,-,O,F
L4,LX,1,no,no,e01,Length,1,8,-,M,F
L4,LX,1,no,no,e02,Width,1,8,-,M,F
L4,LX,1,no,no,e03,Height,1,8,-,M,F
L4,LX,1,no,no,e04,Measurement Unit Qualifier,1,1,-,M,F
L4,LX,1,no,no,e05,Quantity,1,15,-,O,F
L4,LX,1,no,no,e06,Industry Code,1,30,-,O/Z,F
L7,LX,10,no,yes,landmark,Tariff Reference,2,2,-,O,F
L7,LX,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L7,LX,1,no,no,e02,Tariff Agency Code,1,4,-,O,F
L7,LX,1,no,no,e03,Tariff Number,1,7,-,O,F
L7,LX,1,no,no,e04,Tariff Section Number,1,2,-,O,F
L7,LX,1,no,no,e05,Tariff Item Number,1,16,-,O,F
L7,LX,1,no,no,e06,Tariff Item Part,1,2,-,O,F
L7,LX,1,no,no,e07,Freight Class Code,2,5,-,O,F
L7,LX,1,no,no,e08,Tariff Supplement Identifier,1,4,-,O,F
L7,LX,1,no,no,e09,Ex Parte,4,4,-,O,F
L7,LX,1,no,no,e10,Date,8,8,-,O/Z,F
L7,LX,1,no,no,e11,Rate Basis Number,1,6,-,O,F
L7,LX,1,no,no,e12,Tariff Column,1,2,-,O,F
L7,LX,1,no,no,e13,Tariff Distance,1,5,-,O,F
L7,LX,1,no,no,e14,Distance Qualifier,1,1,-,O,F
L7,LX,1,no,no,e15,City Name,2,30,-,O/Z,F
L7,LX,1,no,no,e16,State or Province Code,2,2,-,O,F
K1,LX,10,no,yes,landmark,Remarks,2,2,-,O,F
K1,LX,1,no,no,e01,Free-form Information,1,30,-,M,F
K1,LX,1,no,no,e02,Free-form Information,1,30,-,O,F
OID,,999999,yes,yes,landmark,Order Information Detail,3,3,-,O,F
OID,,1,no,no,e01,Reference Identification,1,50,-,X/Z,F
OID,,1,no,no,e02,Purchase Order Number,1,22,-,X,F
OID,,1,no,no,e03,Reference Identification,1,50,-,O/Z,F
OID,,1,no,no,e04,Packaging Form Code,3,3,-,X,F
OID,,1,no,no,e05,Quantity,1,15,-,X,F
OID,,1,no,no,e06,Weight Unit Code,1,1,-,X,F
OID,,1,no,no,e07,Weight,1,10,-,X,F
OID,,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
OID,,1,no,no,e09,Volume,1,8,-,X,F
OID,,1,no,no,e10,Application Error Condition Code,1,3,-,O,F
OID,,1,no,no,e11,Reference Identification,1,50,-,O/Z,F
SDQ,LX:OID,10,no,yes,landmark,Destination Quantity,3,3,-,O,F
SDQ,LX:OID,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
SDQ,LX:OID,1,no,no,e02,Identification Code Qualifier,1,2,-,O,F
SDQ,LX:OID,1,no,no,e03,Identification Code,2,80,-,M,F
SDQ,LX:OID,1,no,no,e04,Quantity,1,15,-,M,F
SDQ,LX:OID,1,no,no,e05,Identification Code,2,80,-,X,F
SDQ,LX:OID,1,no,no,e06,Quantity,1,15,-,X,F
SDQ,LX:OID,1,no,no,e07,Identification Code,2,80,-,X,F
