#<h1>404 - Rail Carrier Shipment Information</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
CM,,1,no,no,e05,Booking Number,1,17,-,O,F
CM,,1,no,no,e06,Standard Carrier Alpha Code,2,4,-,O/Z,F
CM,,1,no,no,e07,Standard Carrier Alpha Code,2,4,-,O/Z,F
CM,,1,no,no,e08,Date,8,8,-,O/Z,F
CM,,1,no,no,e09,Vessel Name,2,28,-,O,F
CM,,1,no,no,e10,Pier Number,1,4,-,O,F
CM,,1,no,no,e11,Pier Name,2,14,-,O,F
CM,,1,no,no,e12,Terminal Name,2,30,-,O,F
CM,,1,no,no,e13,State or Province Code,2,2,-,O,F
CM,,1,no,no,e14,Country Code,2,3,-,O,F
CM,,1,no,no,e15,Reference Identification,1,50,-,O/Z,F
CM,,1,no,no,e16,Correction Indicator,2,2,-,O,F
CM,,1,no,no,e17,Transportation Method/Type Code,1,2,-,O,F
M1,,1,no,yes,landmark,Insurance,2,2,-,O,F
M1,,1,no,no,e01,Country Code,2,3,-,M/Z,F
M1,,1,no,no,e02,Carriage Value,2,8,-,O,F
M1,,1,no,no,e03,Declared Value,2,12,-,O,F
M1,,1,no,no,e04,Rate/Value Qualifier,2,2,-,O,F
M1,,1,no,no,e05,Entity Identifier Code,2,3,-,O/Z,F
M1,,1,no,no,e06,Free-form Information,1,30,-,O/Z,F
M1,,1,no,no,e07,Rate/Value Qualifier,2,2,-,X,F
M1,,1,no,no,e08,Monetary Amount,1,18,-,X,F
M1,,1,no,no,e09,Percent Qualifier,1,2,-,X,F
M1,,1,no,no,e10,Percentage as Decimal,1,10,-,X,F
M1,,1,no,no,e11,Percent Qualifier,1,2,-,X,F
M1,,1,no,no,e12,Percentage as Decimal,1,10,-,X,F
DTM,,5,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,,1,no,no,e02,Date,8,8,-,X,F
DTM,,1,no,no,e03,Time,4,8,-,X,F
DTM,,1,no,no,e04,Time Code,2,2,-,O,F
DTM,,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,,1,no,no,e06,Date Time Period,1,35,-,X,F
N7,,500,yes,yes,landmark,Equipment Details,2,2,-,M,F
N7,,1,no,no,e01,Equipment Initial,1,4,-,O,F
N7,,1,no,no,e02,Equipment Number,1,15,-,M,F
N7,,1,no,no,e03,Weight,1,10,-,X,F
N7,,1,no,no,e04,Weight Qualifier,1,2,-,X,F
N7,,1,no,no,e05,Tare Weight,3,8,-,X,F
N7,,1,no,no,e06,Weight Allowance,2,6,-,O,F
N7,,1,no,no,e07,Dunnage,1,6,-,O,F
N7,,1,no,no,e08,Volume,1,8,-,X,F
N7,,1,no,no,e09,Volume Unit Qualifier,1,1,-,X,F
N7,,1,no,no,e10,Ownership Code,1,1,-,O,F
N7,,1,no,no,e11,Equipment Description Code,2,2,-,O,F
N7,,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e13,Temperature Control,3,6,-,O,F
N7,,1,no,no,e14,Position,1,3,-,O,F
N7,,1,no,no,e15,Equipment Length,4,5,-,O,F
N7,,1,no,no,e16,Tare Qualifier Code,1,1,-,X,F
N7,,1,no,no,e17,Weight Unit Code,1,1,-,O,F
N7,,1,no,no,e18,Equipment Number Check Digit,1,1,-,O,F
N7,,1,no,no,e19,Type of Service Code,2,2,-,O,F
N7,,1,no,no,e20,Height,1,8,-,O,F
N7,,1,no,no,e21,Width,1,8,-,O,F
N7,,1,no,no,e22,Equipment Type,4,4,-,O,F
N7,,1,no,no,e23,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e24,Car Type Code,1,4,-,O,F
EM,N7,1,no,yes,landmark,Equipment Characteristics,2,2,-,O,F
EM,N7,1,no,no,e01,Weight Unit Code,1,1,-,X,F
EM,N7,1,no,no,e02,Weight,1,10,-,O/Z,F
EM,N7,1,no,no,e03,Volume Unit Qualifier,1,1,-,X,F
EM,N7,1,no,no,e04,Volume,1,8,-,O/Z,F
EM,N7,1,no,no,e05,Country Code,2,3,-,O/Z,F
EM,N7,1,no,no,e06,Construction Type,1,2,-,O,F
EM,N7,1,no,no,e07,Date,8,8,-,O/Z,F
VC,,36,yes,yes,landmark,Motor Vehicle Control,2,2,-,O,F
VC,,1,no,no,e01,Vehicle Identification Number,1,30,-,M,F
VC,,1,no,no,e02,Vehicle Deck Position Code,2,2,-,O,F
VC,,1,no,no,e03,Vehicle Type Code,1,1,-,O,F
VC,,1,no,no,e04,Dealer Code,2,9,-,O,F
VC,,1,no,no,e05,Route Code,1,13,-,O/Z,F
VC,,1,no,no,e06,Bay Location,1,6,-,O,F
VC,,1,no,no,e07,Automotive Manufacturers Code,2,2,-,O,F
VC,,1,no,no,e08,Damage Exception Indicator,1,1,-,O,F
VC,,1,no,no,e09,Supplemental Inspection Code,1,1,-,O,F
VC,,1,no,no,e10,Factory Car Order Number,6,10,-,O,F
VC,,1,no,no,e11,Vessel Stowage Location,1,12,-,O,F
VC,,1,no,no,e12,Equipment Orientation Code,1,1,-,O/Z,F
VC,,1,no,no,e13,Location Identifier,1,30,-,O/Z,F
N1,,2,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N3,N7:VC:N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N7:VC:N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N7:VC:N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N7:VC:N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N7:VC:N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N7:VC:N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N7:VC:N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N7:VC:N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N7:VC:N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N7:VC:N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N7:VC:N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
H3,N7:VC:N1,1,no,yes,landmark,Special Handling Instructions,2,2,-,O,F
H3,N7:VC:N1,1,no,no,e01,Special Handling Code,2,3,-,X,F
H3,N7:VC:N1,1,no,no,e02,Special Handling Description,2,30,-,X,F
H3,N7:VC:N1,1,no,no,e03,Protective Service Code,1,4,-,O,F
H3,N7:VC:N1,1,no,no,e04,Vent Instruction Code,1,7,-,O,F
H3,N7:VC:N1,1,no,no,e05,Tariff Application Code,1,1,-,O,F
M7,,5,no,yes,landmark,Seal Numbers,2,2,-,O,F
M7,,1,no,no,e01,Seal Number,2,15,-,M,F
M7,,1,no,no,e02,Seal Number,2,15,-,O,F
M7,,1,no,no,e03,Seal Number,2,15,-,O,F
M7,,1,no,no,e04,Seal Number,2,15,-,O,F
M7,,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
N5,,1,no,yes,landmark,Equipment Ordered,2,2,-,O,F
N5,,1,no,no,e01,Equipment Length,4,5,-,O,F
N5,,1,no,no,e02,Weight Capacity,2,3,-,O,F
N5,,1,no,no,e03,Cubic Capacity,2,5,-,O,F
N5,,1,no,no,e04,Car Type Code,1,4,-,O,F
N5,,1,no,no,e05,Metric Qualifier,1,1,-,O,F
N5,,1,no,no,e06,Height,1,8,-,O,F
N5,,1,no,no,e07,Lading Percentage,2,4,-,X,F
N5,,1,no,no,e08,Lading Percent Qualifier,1,1,-,X,F
N5,,1,no,no,e09,Equipment Description Code,2,2,-,O,F
IC,,1,no,yes,landmark,Intermodal Chassis Equipment,2,2,-,O,F
IC,,1,no,no,e01,Equipment Initial,1,4,-,M,F
IC,,1,no,no,e02,Equipment Number,1,15,-,M,F
IC,,1,no,no,e03,Tare Weight,3,8,-,X,F
IC,,1,no,no,e04,Tare Qualifier Code,1,1,-,X,F
IC,,1,no,no,e05,Standard Carrier Alpha Code,2,4,-,O/Z,F
IC,,1,no,no,e06,Equipment Length,4,5,-,O,F
IC,,1,no,no,e07,Standard Carrier Alpha Code,2,4,-,O/Z,F
IC,,1,no,no,e08,Chassis Type,2,2,-,O,F
IC,,1,no,no,e09,Equipment Number Check Digit,1,1,-,O/Z,F
IM,,1,no,yes,landmark,Intermodal Movement Information,2,2,-,O,F
IM,,1,no,no,e01,Water Movement Code,1,1,-,O,F
IM,,1,no,no,e02,Special Handling Code,2,3,-,O,F
IM,,1,no,no,e03,Inland Transportation Code,2,2,-,O/Z,F
M12,,2,no,yes,landmark,In-bond Identifying Information,3,3,-,O,F
M12,,1,no,no,e01,Customs Entry Type Code,2,2,-,M,F
M12,,1,no,no,e02,Customs Entry Number,1,15,-,X,F
M12,,1,no,no,e03,Location Identifier,1,30,-,O/Z,F
M12,,1,no,no,e04,Location Identifier,1,30,-,O/Z,F
M12,,1,no,no,e05,Customs Shipment Value,2,8,-,O,F
M12,,1,no,no,e06,In-bond Control Number,1,25,-,X,F
M12,,1,no,no,e07,Standard Carrier Alpha Code,2,4,-,O/Z,F
M12,,1,no,no,e08,Reference Identification Qualifier,2,3,-,X,F
M12,,1,no,no,e09,Reference Identification,1,50,-,X,F
M12,,1,no,no,e10,Transportation Method/Type Code,1,2,-,X,F
M12,,1,no,no,e11,Vessel Name,2,28,-,X,F
E1,,2,yes,yes,landmark,Empty Car Disposition - Pended Destination Consignee,2,2,-,O,F
E1,,1,no,no,e01,Name,1,60,-,M,F
E1,,1,no,no,e02,Identification Code Qualifier,1,2,-,X,F
E1,,1,no,no,e03,Identification Code,2,80,-,X,F
E4,E1,1,no,yes,landmark,Empty Car Disposition - Pended Destination City,2,2,-,O,F
E4,E1,1,no,no,e01,City Name,2,30,-,M,F
E4,E1,1,no,no,e02,State or Province Code,2,2,-,M,F
E4,E1,1,no,no,e03,Postal Code,3,15,-,O,F
E4,E1,1,no,no,e04,Country Code,2,3,-,O,F
E5,E1,13,no,yes,landmark,Empty Car Disposition - Pended Destination Route,2,2,-,O,F
E5,E1,1,no,no,e01,Standard Carrier Alpha Code,2,4,-,M,F
E5,E1,1,no,no,e02,Routing Sequence Code,1,2,-,M,F
E5,E1,1,no,no,e03,City Name,2,30,-,O,F
E5,E1,1,no,no,e04,Standard Point Location Code,6,9,-,O,F
PI,E1,1,no,yes,landmark,Price Authority Identification,2,2,-,O,F
PI,E1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
PI,E1,1,no,no,e02,Reference Identification,1,50,-,M,F
PI,E1,1,no,no,e03,Primary Publication Authority Code,2,2,-,O,F
PI,E1,1,no,no,e04,Regulatory Agency Code,3,5,-,O,F
PI,E1,1,no,no,e05,Tariff Agency Code,1,4,-,O,F
PI,E1,1,no,no,e06,Issuing Carrier Identifier,1,10,-,O,F
PI,E1,1,no,no,e07,Contract Suffix,1,2,-,O/Z,F
PI,E1,1,no,no,e08,Tariff Item Number,1,16,-,O/Z,F
PI,E1,1,no,no,e09,Tariff Supplement Identifier,1,4,-,O/Z,F
PI,E1,1,no,no,e10,Tariff Section Number,1,2,-,O/Z,F
PI,E1,1,no,no,e11,Contract Suffix,1,2,-,O/Z,F
PI,E1,1,no,no,e12,Date,8,8,-,O/Z,F
PI,E1,1,no,no,e13,Date,8,8,-,O/Z,F
PI,E1,1,no,no,e14,Alternation Precedence Code,1,1,-,O,F
PI,E1,1,no,no,e15,Alternation Precedence Code,1,1,-,O,F
PI,E1,1,no,no,e16,Service Level Code,2,2,-,O,F
GA,,15,no,yes,landmark,Canadian Grain Information,2,2,-,O,F
GA,,1,no,no,e01,Fumigated/Cleaned Indicator,1,1,-,O,F
GA,,1,no,no,e02,Commodity Code,1,30,-,O/Z,F
GA,,1,no,no,e03,Inspected/Weighed Indicator Code,1,2,-,O,F
GA,,1,no,no,e04,Reference Identification Qualifier,2,3,-,X,F
GA,,1,no,no,e05,Reference Identification,1,50,-,X,F
GA,,1,no,no,e06,Week,6,6,-,O/Z,F
GA,,1,no,no,e07,Unload Terminal Elevator Code,3,4,-,O,F
GA,,1,no,no,e08,Date,8,8,-,O/Z,F
GA,,1,no,no,e09,Number,1,9,-,O/Z,F
GA,,1,no,no,e10,Machine Separable Indicator Code,2,2,-,O,F
GA,,1,no,no,e11,Canadian Wheat Board (CWB) Marketing Class Code,1,1,-,O,F
GA,,1,no,no,e12,Canadian Wheat Board (CWB) Marketing Class Type Code,1,1,-,O,F
GA,,1,no,no,e13,Yes/No Condition or Response Code,1,1,-,O/Z,F
GA,,1,no,no,e14,Location Identifier,1,30,-,X/Z,F
GA,,1,no,no,e15,State or Province Code,2,2,-,X,F
GA,,1,no,no,e16,Percent Qualifier,1,2,-,X,F
GA,,1,no,no,e17,Percentage as Decimal,1,10,-,X,F
GA,,1,no,no,e18,Yes/No Condition or Response Code,1,1,-,O/Z,F
REF,,99,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,,1,no,no,e03,Description,1,80,-,X,F
N10,REF,15,no,yes,landmark,Quantity and Description,3,3,-,O,F
N10,REF,1,no,no,e01,Quantity,1,15,-,O,F
N10,REF,1,no,no,e02,Free-form Description,1,45,-,O,F
N10,REF,1,no,no,e03,Marks and Numbers,1,48,-,O,F
N10,REF,1,no,no,e04,Commodity Code Qualifier,1,1,-,X,F
N10,REF,1,no,no,e05,Commodity Code,1,30,-,X,F
N10,REF,1,no,no,e06,Customs Shipment Value,2,8,-,X,F
N10,REF,1,no,no,e07,Weight Unit Code,1,1,-,X,F
N10,REF,1,no,no,e08,Weight,1,10,-,X,F
N10,REF,1,no,no,e09,Reference Identification,1,50,-,O/Z,F
N10,REF,1,no,no,e10,Manifest Unit Code,1,3,-,O,F
N10,REF,1,no,no,e11,Country Code,2,3,-,O/Z,F
N10,REF,1,no,no,e12,Country Code,2,3,-,O/Z,F
N10,REF,1,no,no,e13,Currency Code,3,3,-,X/Z,F
N1,,5,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N3,REF:N1,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,REF:N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,REF:N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,REF:N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,REF:N1,1,no,no,e01,City Name,2,30,-,O,F
N4,REF:N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,REF:N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,REF:N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,REF:N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,REF:N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,REF:N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
NA,,10,no,yes,landmark,Cross-Reference Equipment,2,2,-,O,F
NA,,1,no,no,e01,Reference Identification Qualifier,2,3,-,O,F
NA,,1,no,no,e02,Reference Identification,1,50,-,X,F
NA,,1,no,no,e03,Equipment Initial,1,4,-,M,F
NA,,1,no,no,e04,Equipment Number,1,15,-,M,F
NA,,1,no,no,e05,Cross Reference Type Code,1,1,-,O,F
NA,,1,no,no,e06,Position,1,3,-,O,F
NA,,1,no,no,e07,Standard Carrier Alpha Code,2,4,-,O/Z,F
NA,,1,no,no,e08,Equipment Length,4,5,-,O,F
NA,,1,no,no,e09,Standard Carrier Alpha Code,2,4,-,O,F
NA,,1,no,no,e10,Chassis Type,2,2,-,O,F
NA,,1,no,no,e11,Yes/No Condition or Response Code,1,1,-,O/Z,F
NA,,1,no,no,e12,Equipment Number Check Digit,1,1,-,O/Z,F
F9,,1,no,yes,landmark,Origin Station,2,2,-,M,F
F9,,1,no,no,e01,Freight Station Accounting Code,1,5,-,O,F
F9,,1,no,no,e02,City Name,2,30,-,M/Z,F
F9,,1,no,no,e03,State or Province Code,2,2,-,M,F
F9,,1,no,no,e04,Country Code,2,3,-,O/Z,F
F9,,1,no,no,e05,Freight Station Accounting Code,1,5,-,O/Z,F
F9,,1,no,no,e06,City Name,2,30,-,O,F
F9,,1,no,no,e07,State or Province Code,2,2,-,O,F
F9,,1,no,no,e08,Standard Point Location Code,6,9,-,O/Z,F
F9,,1,no,no,e09,Postal Code,3,15,-,O/Z,F
F9,,1,no,no,e10,Standard Point Location Code,6,9,-,O/Z,F
F9,,1,no,no,e11,Postal Code,3,15,-,O/Z,F
F9,,1,no,no,e12,Country Code,2,3,-,O/Z,F
D9,,1,no,yes,landmark,Destination Station,2,2,-,M,F
D9,,1,no,no,e01,Freight Station Accounting Code,1,5,-,O,F
D9,,1,no,no,e02,City Name,2,30,-,M/Z,F
D9,,1,no,no,e03,State or Province Code,2,2,-,M,F
D9,,1,no,no,e04,Country Code,2,3,-,O/Z,F
D9,,1,no,no,e05,Freight Station Accounting Code,1,5,-,O/Z,F
D9,,1,no,no,e06,City Name,2,30,-,O,F
D9,,1,no,no,e07,State or Province Code,2,2,-,O,F
D9,,1,no,no,e08,Standard Point Location Code,6,9,-,O/Z,F
D9,,1,no,no,e09,Postal Code,3,15,-,O/Z,F
D9,,1,no,no,e10,Standard Point Location Code,6,9,-,O/Z,F
D9,,1,no,no,e11,Postal Code,3,15,-,O/Z,F
D9,,1,no,no,e12,Country Code,2,3,-,O/Z,F
N1,,15,yes,yes,landmark,Party Identification,2,2,-,M,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,2,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,2,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
BL,N1,12,no,yes,landmark,Billing Information,2,2,-,O,F
BL,N1,1,no,no,e01,Rebill Reason Code,2,2,-,M,F
BL,N1,1,no,no,e02,Freight Station Accounting Code,1,5,-,X/Z,F
BL,N1,1,no,no,e03,Freight Station Accounting Code,1,5,-,X/Z,F
BL,N1,1,no,no,e04,Standard Point Location Code,6,9,-,O/Z,F
BL,N1,1,no,no,e05,City Name,2,30,-,X/Z,F
BL,N1,1,no,no,e06,State or Province Code,2,2,-,O,F
BL,N1,1,no,no,e07,Country Code,2,3,-,O,F
BL,N1,1,no,no,e08,Standard Point Location Code,6,9,-,O/Z,F
BL,N1,1,no,no,e09,City Name,2,30,-,X/Z,F
BL,N1,1,no,no,e10,State or Province Code,2,2,-,O,F
BL,N1,1,no,no,e11,Country Code,2,3,-,O,F
BL,N1,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z,F
BL,N1,1,no,no,e13,Standard Carrier Alpha Code,2,4,-,O,F
BL,N1,1,no,no,e14,Standard Carrier Alpha Code,2,4,-,O,F
BL,N1,1,no,no,e15,Standard Carrier Alpha Code,2,4,-,O,F
BL,N1,1,no,no,e16,Standard Carrier Alpha Code,2,4,-,O,F
BL,N1,1,no,no,e17,Standard Carrier Alpha Code,2,4,-,O,F
S1,,12,yes,yes,landmark,Stop-off Name,2,2,-,O,F
S1,,1,no,no,e01,Stop Sequence Number,1,3,-,M,F
S1,,1,no,no,e02,Name,1,60,-,M,F
S1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
S1,,1,no,no,e04,Identification Code,2,80,-,X,F
S1,,1,no,no,e05,Standard Carrier Alpha Code,2,4,-,O/Z,F
S1,,1,no,no,e06,Accomplish Code,1,1,-,M,F
S2,S1,2,no,yes,landmark,Stop-off Address,2,2,-,O,F
S2,S1,1,no,no,e01,Stop Sequence Number,1,3,-,M,F
S2,S1,1,no,no,e02,Address Information,1,55,-,M,F
S2,S1,1,no,no,e03,Address Information,1,55,-,O,F
S9,S1,1,no,yes,landmark,Stop-off Station,2,2,-,O,F
S9,S1,1,no,no,e01,Stop Sequence Number,1,3,-,M,F
S9,S1,1,no,no,e02,Standard Point Location Code,6,9,-,O,F
S9,S1,1,no,no,e03,City Name,2,30,-,M,F
S9,S1,1,no,no,e04,State or Province Code,2,2,-,M,F
S9,S1,1,no,no,e05,Country Code,2,3,-,O,F
S9,S1,1,no,no,e06,Stop Reason Code,2,2,-,M,F
S9,S1,1,no,no,e07,Location Qualifier,1,2,-,X,F
S9,S1,1,no,no,e08,Location Identifier,1,30,-,X,F
N1,S1,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,S1,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,S1,1,no,no,e02,Name,1,60,-,X,F
N1,S1,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,S1,1,no,no,e04,Identification Code,2,80,-,X,F
N1,S1,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,S1,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,S1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,S1,1,no,no,e01,Name,1,60,-,M,F
N2,S1,1,no,no,e02,Name,1,60,-,O,F
N3,S1,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,S1,1,no,no,e01,Address Information,1,55,-,M,F
N3,S1,1,no,no,e02,Address Information,1,55,-,O,F
N4,S1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,S1,1,no,no,e01,City Name,2,30,-,O,F
N4,S1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,S1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,S1,1,no,no,e04,Country Code,2,3,-,X,F
N4,S1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,S1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,S1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
