#204 - Motor Carrier Load Tender
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
RTT,AT5,1,no,no,e01,Rate/Value Qualifier,2,2,-,M,F
RTT,AT5,1,no,no,e02,Freight Rate,1,9,-,M,F
C3,AT5,1,no,yes,landmark,Currency Identifier,2,2,-,O,F
C3,AT5,1,no,no,e01,Currency Code,3,3,-,M/Z,F
C3,AT5,1,no,no,e02,Exchange Rate,4,10,-,O,F
C3,AT5,1,no,no,e03,Currency Code,3,3,-,O/Z,F
C3,AT5,1,no,no,e04,Currency Code,3,3,-,O/Z,F
AT5,,,,,groupend,,,,,,F
PLD,,1,no,yes,landmark,Pallet Shipment Information,3,3,-,O,F
PLD,,1,no,no,e01,Quantity of Pallets Shipped,1,3,-,M,F
PLD,,1,no,no,e02,Pallet Exchange Code,1,1,-,O,F
PLD,,1,no,no,e03,Weight Unit Code,1,1,-,X,F
PLD,,1,no,no,e04,Weight,1,10,-,X,F
LH6,,6,no,yes,landmark,Hazardous Certification,3,3,-,O,F
LH6,,1,no,no,e01,Name,1,60,-,O,F
LH6,,1,no,no,e02,Hazardous Certification Code,1,1,-,X,F
LH6,,1,no,no,e03,Hazardous Certification Declaration,1,25,-,X,F
LH6,,1,no,no,e04,Hazardous Certification Declaration,1,25,-,O,F
NTE,,10,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,,1,no,no,e02,Description,1,80,-,M,F
N1,,5,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
L11,N1,1,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,N1,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,N1,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,N1,1,no,no,e03,Description,1,80,-,X,F
L11,N1,1,no,no,e04,Date,8,8,-,O/Z,F
L11,N1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
G61,N1,3,no,yes,landmark,Contact,3,3,-,O,F
G61,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
G61,N1,1,no,no,e02,Name,1,60,-,M,F
G61,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
G61,N1,1,no,no,e04,Communication Number,1,256,-,X,F
G61,N1,1,no,no,e05,Contact Inquiry Reference,1,20,-,O,F
N1,,,,,groupend,,,,,,F
N7,,10,yes,yes,landmark,Equipment Details,2,2,-,O,F
N7,,1,no,no,e01,Equipment Initial,1,4,-,O,F
N7,,1,no,no,e02,Equipment Number,1,15,-,M,F
N7,,1,no,no,e03,Weight,1,10,-,X,F
N7,,1,no,no,e04,Weight Qualifier,1,2,-,X,F
N7,,1,no,no,e05,Tare Weight,3,8,-,X,F
N7,,1,no,no,e06,Weight Allowance,2,6,-,O,F
N7,,1,no,no,e07,Dunnage,1,6,-,O,F
N7,,1,no,no,e08,Volume,1,8,-,X,F
N7,,1,no,no,e09,Volume Unit Qualifier,1,1,-,X,F
N7,,1,no,no,e10,Ownership Code,1,1,-,O,F
N7,,1,no,no,e11,Equipment Description Code,2,2,-,O,F
N7,,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e13,Temperature Control,3,6,-,O,F
N7,,1,no,no,e14,Position,1,3,-,O,F
N7,,1,no,no,e15,Equipment Length,4,5,-,O,F
N7,,1,no,no,e16,Tare Qualifier Code,1,1,-,X,F
N7,,1,no,no,e17,Weight Unit Code,1,1,-,O,F
N7,,1,no,no,e18,Equipment Number Check Digit,1,1,-,O,F
N7,,1,no,no,e19,Type of Service Code,2,2,-,O,F
N7,,1,no,no,e20,Height,1,8,-,O,F
N7,,1,no,no,e21,Width,1,8,-,O,F
N7,,1,no,no,e22,Equipment Type,4,4,-,O,F
N7,,1,no,no,e23,Standard Carrier Alpha Code,2,4,-,O/Z,F
N7,,1,no,no,e24,Car Type Code,1,4,-,O,F
N7A,N7,1,no,yes,landmark,Accessorial Equipment Details,3,3,-,O,F
N7A,N7,1,no,no,e01,Load or Device Code,2,2,-,O,F
N7A,N7,1,no,no,e02,Length,1,8,-,O/Z,F
N7A,N7,1,no,no,e03,Diameter,1,2,-,O/Z,F
N7A,N7,1,no,no,e04,Hose Type Code,3,3,-,O,F
N7A,N7,1,no,no,e05,Diameter,1,2,-,O/Z,F
N7A,N7,1,no,no,e06,Diameter,1,2,-,O/Z,F
N7A,N7,1,no,no,e07,Inlet or Outlet Material Type Code,2,2,-,O,F
N7A,N7,1,no,no,e08,Inlet or Outlet Fitting Type Code,2,2,-,O,F
N7A,N7,1,no,no,e09,Miscellaneous Equipment Code,2,2,-,O,F
N7B,N7,1,no,yes,landmark,Additional Equipment Details,3,3,-,O,F
N7B,N7,1,no,no,e01,Number of Tank Compartments,1,2,-,O,F
N7B,N7,1,no,no,e02,Loading or Discharge Location Code,1,1,-,O,F
N7B,N7,1,no,no,e03,Vessel Material Code,3,3,-,O,F
N7B,N7,1,no,no,e04,Gasket Type Code,3,3,-,O,F
N7B,N7,1,no,no,e05,Trailer Lining Type Code,3,3,-,O,F
N7B,N7,1,no,no,e06,Reference Identification,1,50,-,O/Z,F
MEA,N7,1,no,yes,landmark,Measurements,3,3,-,O,F
MEA,N7,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,N7,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,N7,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,N7,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,N7,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,N7,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,N7,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,N7,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,N7,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,N7,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,N7,1,no,no,e12,Industry Code,1,30,-,X/Z,F
M7,N7,2,no,yes,landmark,Seal Numbers,2,2,-,O,F
M7,N7,1,no,no,e01,Seal Number,2,15,-,M,F
M7,N7,1,no,no,e02,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e03,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e04,Seal Number,2,15,-,O,F
M7,N7,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
N7,,,,,groupend,,,,,,F
S5,,999,yes,yes,landmark,Stop-off Details,2,2,-,M,F
S5,,1,no,no,e01,Stop Sequence Number,1,3,-,M,F
S5,,1,no,no,e02,Stop Reason Code,2,2,-,M,F
S5,,1,no,no,e03,Weight,1,10,-,X,F
S5,,1,no,no,e04,Weight Unit Code,1,1,-,X,F
S5,,1,no,no,e05,Number of Units Shipped,1,10,-,X,F
S5,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
S5,,1,no,no,e07,Volume,1,8,-,X,F
S5,,1,no,no,e08,Volume Unit Qualifier,1,1,-,X,F
S5,,1,no,no,e09,Description,1,80,-,O/Z,F
S5,,1,no,no,e10,Standard Point Location Code,6,9,-,O,F
S5,,1,no,no,e11,Accomplish Code,1,1,-,O,F
L11,S5,99999,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,S5,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,S5,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,S5,1,no,no,e03,Description,1,80,-,X,F
L11,S5,1,no,no,e04,Date,8,8,-,O/Z,F
L11,S5,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
G62,S5,3,no,yes,landmark,Date/Time,3,3,-,O,F
G62,S5,1,no,no,e01,Date Qualifier,2,2,-,X,F
G62,S5,1,no,no,e02,Date,8,8,-,X,F
G62,S5,1,no,no,e03,Time Qualifier,1,2,-,X,F
G62,S5,1,no,no,e04,Time,4,8,-,X,F
G62,S5,1,no,no,e05,Time Code,2,2,-,O,F
AT8,S5,1,no,yes,landmark,Shipment Weight Packaging and Quantity Data,3,3,-,O,F
AT8,S5,1,no,no,e01,Weight Qualifier,1,2,-,X,F
AT8,S5,1,no,no,e02,Weight Unit Code,1,1,-,X,F
AT8,S5,1,no,no,e03,Weight,1,10,-,X,F
AT8,S5,1,no,no,e04,Lading Quantity,1,7,-,O/Z,F
AT8,S5,1,no,no,e05,Lading Quantity,1,7,-,O/Z,F
AT8,S5,1,no,no,e06,Volume Unit Qualifier,1,1,-,X,F
AT8,S5,1,no,no,e07,Volume,1,8,-,X,F
LAD,S5,99999,no,yes,landmark,Lading Detail,3,3,-,O,F
LAD,S5,1,no,no,e01,Packaging Form Code,3,3,-,X,F
LAD,S5,1,no,no,e02,Lading Quantity,1,7,-,X,F
LAD,S5,1,no,no,e03,Weight Unit Code,1,1,-,X,F
LAD,S5,1,no,no,e04,Unit Weight,1,8,-,X,F
LAD,S5,1,no,no,e05,Weight Unit Code,1,1,-,X,F
LAD,S5,1,no,no,e06,Weight,1,10,-,X,F
LAD,S5,1,no,no,e07,Product/Service ID Qualifier,2,2,-,X,F
LAD,S5,1,no,no,e08,Product/Service ID,1,48,-,X,F
LAD,S5,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
LAD,S5,1,no,no,e10,Product/Service ID,1,48,-,X,F
LAD,S5,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
LAD,S5,1,no,no,e12,Product/Service ID,1,48,-,X,F
LAD,S5,1,no,no,e13,Lading Description,1,50,-,O,F
LAD,S5,1,no,no,e14,Lading Value,2,9,-,O,F
AT5,S5,6,yes,yes,landmark,Bill of Lading Handling Requirements,3,3,-,O,F
AT5,S5,1,no,no,e01,Special Handling Code,2,3,-,X,F
AT5,S5,1,no,no,e02,Special Services Code,2,10,-,X,F
AT5,S5,1,no,no,e03,Special Handling Description,2,30,-,X,F
AT5,S5,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
AT5,S5,1,no,no,e05,Temperature,1,4,-,X/Z,F
AT5,S5,1,no,no,e06,Temperature,1,4,-,X/Z,F
RTT,S5:AT5,1,no,yes,landmark,Freight Rate Information,3,3,-,O,F
RTT,S5:AT5,1,no,no,e01,Rate/Value Qualifier,2,2,-,M,F
RTT,S5:AT5,1,no,no,e02,Freight Rate,1,9,-,M,F
C3,S5:AT5,1,no,yes,landmark,Currency Identifier,2,2,-,O,F
C3,S5:AT5,1,no,no,e01,Currency Code,3,3,-,M/Z,F
C3,S5:AT5,1,no,no,e02,Exchange Rate,4,10,-,O,F
C3,S5:AT5,1,no,no,e03,Currency Code,3,3,-,O/Z,F
C3,S5:AT5,1,no,no,e04,Currency Code,3,3,-,O/Z,F
AT5,,,,,groupend,,,,,,F
S5,,,,,groupend,,,,,,F
PLD,S5,1,no,yes,landmark,Pallet Shipment Information,3,3,-,O,F
PLD,S5,1,no,no,e01,Quantity of Pallets Shipped,1,3,-,M,F
PLD,S5,1,no,no,e02,Pallet Exchange Code,1,1,-,O,F
PLD,S5,1,no,no,e03,Weight Unit Code,1,1,-,X,F
PLD,S5,1,no,no,e04,Weight,1,10,-,X,F
NTE,S5,20,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,S5,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,S5,1,no,no,e02,Description,1,80,-,M,F
N1,S5,1,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,S5,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,S5,1,no,no,e02,Name,1,60,-,X,F
N1,S5,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,S5,1,no,no,e04,Identification Code,2,80,-,X,F
N1,S5,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,S5,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,S5:N1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,S5:N1,1,no,no,e01,Name,1,60,-,M,F
N2,S5:N1,1,no,no,e02,Name,1,60,-,O,F
N3,S5:N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,S5:N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,S5:N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,S5:N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,S5:N1,1,no,no,e01,City Name,2,30,-,O,F
N4,S5:N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,S5:N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,S5:N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,S5:N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,S5:N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,S5:N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
G61,S5:N1,3,no,yes,landmark,Contact,3,3,-,O,F
G61,S5:N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
G61,S5:N1,1,no,no,e02,Name,1,60,-,M,F
G61,S5:N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
G61,S5:N1,1,no,no,e04,Communication Number,1,256,-,X,F
G61,S5:N1,1,no,no,e05,Contact Inquiry Reference,1,20,-,O,F
N1,,,,,groupend,,,,,,F
L5,S5,99999,yes,yes,landmark,Description Marks and Numbers,2,2,-,O,F
L5,S5,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L5,S5,1,no,no,e02,Lading Description,1,50,-,O,F
L5,S5,1,no,no,e03,Commodity Code,1,30,-,X,F
L5,S5,1,no,no,e04,Commodity Code Qualifier,1,1,-,X,F
L5,S5,1,no,no,e05,Packaging Code,3,5,-,O,F
L5,S5,1,no,no,e06,Marks and Numbers,1,48,-,X,F
L5,S5,1,no,no,e07,Marks and Numbers Qualifier,1,2,-,O,F
L5,S5,1,no,no,e08,Commodity Code Qualifier,1,1,-,X,F
L5,S5,1,no,no,e09,Commodity Code,1,30,-,X,F
L5,S5,1,no,no,e10,Compartment ID Code,1,1,-,O,F
AT8,S5:L5,1,no,yes,landmark,Shipment Weight Packaging and Quantity Data,3,3,-,O,F
AT8,S5:L5,1,no,no,e01,Weight Qualifier,1,2,-,X,F
AT8,S5:L5,1,no,no,e02,Weight Unit Code,1,1,-,X,F
AT8,S5:L5,1,no,no,e03,Weight,1,10,-,X,F
AT8,S5:L5,1,no,no,e04,Lading Quantity,1,7,-,O/Z,F
AT8,S5:L5,1,no,no,e05,Lading Quantity,1,7,-,O/Z,F
AT8,S5:L5,1,no,no,e06,Volume Unit Qualifier,1,1,-,X,F
AT8,S5:L5,1,no,no,e07,Volume,1,8,-,X,F
AT5,S5:L5,6,yes,yes,landmark,Bill of Lading Handling Requirements,3,3,-,O,F
AT5,S5:L5,1,no,no,e01,Special Handling Code,2,3,-,X,F
AT5,S5:L5,1,no,no,e02,Special Services Code,2,10,-,X,F
AT5,S5:L5,1,no,no,e03,Special Handling Description,2,30,-,X,F
AT5,S5:L5,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
AT5,S5:L5,1,no,no,e05,Temperature,1,4,-,X/Z,F
AT5,S5:L5,1,no,no,e06,Temperature,1,4,-,X/Z,F
RTT,S5:L5:AT5,1,no,yes,landmark,Freight Rate Information,3,3,-,O,F
RTT,S5:L5:AT5,1,no,no,e01,Rate/Value Qualifier,2,2,-,M,F
RTT,S5:L5:AT5,1,no,no,e02,Freight Rate,1,9,-,M,F
C3,S5:L5:AT5,1,no,yes,landmark,Currency Identifier,2,2,-,O,F
C3,S5:L5:AT5,1,no,no,e01,Currency Code,3,3,-,M/Z,F
C3,S5:L5:AT5,1,no,no,e02,Exchange Rate,4,10,-,O,F
C3,S5:L5:AT5,1,no,no,e03,Currency Code,3,3,-,O/Z,F
C3,S5:L5:AT5,1,no,no,e04,Currency Code,3,3,-,O/Z,F
AT5,,,,,groupend,,,,,,F
L5,,,,,groupend,,,,,,F
L11,S5:L5,99999,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,S5:L5,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,S5:L5,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,S5:L5,1,no,no,e03,Description,1,80,-,X,F
L11,S5:L5,1,no,no,e04,Date,8,8,-,O/Z,F
L11,S5:L5,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
MEA,S5:L5,10,no,yes,landmark,Measurements,3,3,-,O,F
MEA,S5:L5,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,S5:L5,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,S5:L5,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,S5:L5,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,S5:L5,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,S5:L5,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,S5:L5,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,S5:L5,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,S5:L5,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,S5:L5,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,S5:L5,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PER,S5:L5,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,S5:L5,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,S5:L5,1,no,no,e02,Name,1,60,-,O,F
PER,S5:L5,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,S5:L5,1,no,no,e04,Communication Number,1,256,-,X,F
PER,S5:L5,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,S5:L5,1,no,no,e06,Communication Number,1,256,-,X,F
PER,S5:L5,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,S5:L5,1,no,no,e08,Communication Number,1,256,-,X,F
PER,S5:L5,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
L4,S5:L5,1,no,yes,landmark,Measurement,2,2,-,O,F
L4,S5:L5,1,no,no,e01,Length,1,8,-,M,F
L4,S5:L5,1,no,no,e02,Width,1,8,-,M,F
L4,S5:L5,1,no,no,e03,Height,1,8,-,M,F
L4,S5:L5,1,no,no,e04,Measurement Unit Qualifier,1,1,-,M,F
L4,S5:L5,1,no,no,e05,Quantity,1,15,-,O,F
L4,S5:L5,1,no,no,e06,Industry Code,1,30,-,O/Z,F
G61,S5:L5,99,yes,yes,landmark,Contact,3,3,-,O,F
G61,S5:L5,1,no,no,e01,Contact Function Code,2,2,-,M,F
G61,S5:L5,1,no,no,e02,Name,1,60,-,M,F
G61,S5:L5,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
G61,S5:L5,1,no,no,e04,Communication Number,1,256,-,X,F
G61,S5:L5,1,no,no,e05,Contact Inquiry Reference,1,20,-,O,F
L11,S5:L5:G61,5,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,S5:L5:G61,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,S5:L5:G61,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,S5:L5:G61,1,no,no,e03,Description,1,80,-,X,F
L11,S5:L5:G61,1,no,no,e04,Date,8,8,-,O/Z,F
L11,S5:L5:G61,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
LH6,S5:L5:G61,6,no,yes,landmark,Hazardous Certification,3,3,-,O,F
LH6,S5:L5:G61,1,no,no,e01,Name,1,60,-,O,F
LH6,S5:L5:G61,1,no,no,e02,Hazardous Certification Code,1,1,-,X,F
LH6,S5:L5:G61,1,no,no,e03,Hazardous Certification Declaration,1,25,-,X,F
LH6,S5:L5:G61,1,no,no,e04,Hazardous Certification Declaration,1,25,-,O,F
LH1,S5:L5:G61,25,yes,yes,landmark,Hazardous Identification Information,3,3,-,O,F
LH1,S5:L5:G61,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
LH1,S5:L5:G61,1,no,no,e02,Lading Quantity,1,7,-,M,F
LH1,S5:L5:G61,1,no,no,e03,UN/NA Identification Code,6,6,-,O,F
LH1,S5:L5:G61,1,no,no,e04,Hazardous Materials Page,1,6,-,O,F
LH1,S5:L5:G61,1,no,no,e05,Commodity Code,1,30,-,O,F
LH1,S5:L5:G61,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,O,F
LH1,S5:L5:G61,1,no,no,e07,Quantity,1,15,-,O,F
LH1,S5:L5:G61,1,no,no,e08,Compartment ID Code,1,1,-,O,F
LH1,S5:L5:G61,1,no,no,e09,Residue Indicator Code,1,1,-,O,F
LH1,S5:L5:G61,1,no,no,e10,Packing Group Code,1,3,-,O,F
LH1,S5:L5:G61,1,no,no,e11,Interim Hazardous Material Regulatory Number,1,5,-,O,F
LH2,S5:L5:G61:LH1,4,no,yes,landmark,Hazardous Classification Information,3,3,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e02,Hazardous Class Qualifier,1,1,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e03,Hazardous Placard Notation,14,40,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e04,Hazardous Endorsement,4,25,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e05,Reportable Quantity Code,2,2,-,O,F
LH2,S5:L5:G61:LH1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,S5:L5:G61:LH1,1,no,no,e07,Temperature,1,4,-,X,F
LH2,S5:L5:G61:LH1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,S5:L5:G61:LH1,1,no,no,e09,Temperature,1,4,-,X,F
LH2,S5:L5:G61:LH1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,S5:L5:G61:LH1,1,no,no,e11,Temperature,1,4,-,X,F
LH2,S5:L5:G61:LH1,1,no,no,e12,Weight Unit Code,1,1,-,X/Z,F
LH2,S5:L5:G61:LH1,1,no,no,e13,Net Explosive Quantity,1,10,-,X,F
LH3,S5:L5:G61:LH1,10,no,yes,landmark,Hazardous Material Shipping Name Information,3,3,-,O,F
LH3,S5:L5:G61:LH1,1,no,no,e01,Hazardous Material Shipping Name,1,25,-,X,F
LH3,S5:L5:G61:LH1,1,no,no,e02,Hazardous Material Shipping Name Qualifier,1,1,-,X,F
LH3,S5:L5:G61:LH1,1,no,no,e03,N.O.S. Indicator Code,3,3,-,O,F
LH3,S5:L5:G61:LH1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
LFH,S5:L5:G61:LH1,20,no,yes,landmark,Free-form Hazardous Material Information,3,3,-,O,F
LFH,S5:L5:G61:LH1,1,no,no,e01,Hazardous Material Shipment Information Qualifier,3,3,-,M,F
LFH,S5:L5:G61:LH1,1,no,no,e02,Hazardous Material Shipment Information,1,25,-,M,F
