#<h1>870 - Order Status Report</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
DTM,,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,,1,no,no,e02,Date,8,8,-,X,F
DTM,,1,no,no,e03,Time,4,8,-,X,F
DTM,,1,no,no,e04,Time Code,2,2,-,O,F
DTM,,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,,1,no,no,e03,Description,1,80,-,X,F
DTM,REF,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,REF,1,no,no,e02,Date,8,8,-,X,F
DTM,REF,1,no,no,e03,Time,4,8,-,X,F
DTM,REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,REF,1,no,no,e06,Date Time Period,1,35,-,X,F
N1,,200,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
PWK,N1,1,no,yes,landmark,Paperwork,3,3,-,O,F
PWK,N1,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,N1,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,N1,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,N1,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,N1,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,N1,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,N1,1,no,no,e07,Description,1,80,-,O,F
PWK,N1,1,no,no,e09,Request Category Code,1,2,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,LM,1,no,no,e02,Industry Code,1,30,-,X,F
HL,,1000,yes,yes,landmark,Hierarchical Level,2,2,-,M,F
HL,,1,no,no,e01,Hierarchical ID Number,1,12,-,M,F
HL,,1,no,no,e02,Hierarchical Parent ID Number,1,12,-,O,F
HL,,1,no,no,e03,Hierarchical Level Code,1,2,-,M,F
HL,,1,no,no,e04,Hierarchical Child Code,1,1,-,O,F
PRF,HL,1,no,yes,landmark,Purchase Order Reference,3,3,-,O,F
PRF,HL,1,no,no,e01,Purchase Order Number,1,22,-,M,F
PRF,HL,1,no,no,e02,Release Number,1,30,-,O,F
PRF,HL,1,no,no,e03,Change Order Sequence Number,1,8,-,O,F
PRF,HL,1,no,no,e04,Date,8,8,-,O/Z,F
PRF,HL,1,no,no,e05,Assigned Identification,1,20,-,O,F
PRF,HL,1,no,no,e06,Contract Number,1,30,-,O,F
PRF,HL,1,no,no,e07,Purchase Order Type Code,2,2,-,O,F
ISR,,104,yes,yes,landmark,Item Status Report,3,3,-,O,F
ISR,,1,no,no,e01,Shipment/Order Status Code,2,2,-,M/Z,F
ISR,,1,no,no,e02,Date,8,8,-,O,F
ISR,,1,no,no,e03,Status Reason Code,3,3,-,O,F
PID,HL:ISR,6,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,HL:ISR,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,HL:ISR,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,HL:ISR,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,HL:ISR,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,HL:ISR,1,no,no,e05,Description,1,80,-,X,F
PID,HL:ISR,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,HL:ISR,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,HL:ISR,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,HL:ISR,1,no,no,e09,Language Code,2,3,-,O/Z,F
QTY,HL:ISR,4,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,HL:ISR,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,HL:ISR,1,no,no,e02,Quantity,1,15,-,X,F
QTY,HL:ISR,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
PER,,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,,1,no,no,e02,Name,1,60,-,O,F
PER,,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e04,Communication Number,1,256,-,X,F
PER,,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e06,Communication Number,1,256,-,X,F
PER,,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e08,Communication Number,1,256,-,X,F
PER,,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
DTM,,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,,1,no,no,e02,Date,8,8,-,X,F
DTM,,1,no,no,e03,Time,4,8,-,X,F
DTM,,1,no,no,e04,Time Code,2,2,-,O,F
DTM,,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,,1,no,no,e06,Date Time Period,1,35,-,X,F
CS,,3,no,yes,landmark,Contract Summary,2,2,-,O,F
CS,,1,no,no,e01,Contract Number,1,30,-,O,F
CS,,1,no,no,e02,Change Order Sequence Number,1,8,-,O,F
CS,,1,no,no,e03,Release Number,1,30,-,O,F
CS,,1,no,no,e04,Reference Identification Qualifier,2,3,-,X,F
CS,,1,no,no,e05,Reference Identification,1,50,-,X,F
CS,,1,no,no,e06,Purchase Order Number,1,22,-,O,F
CS,,1,no,no,e07,Special Services Code,2,10,-,O,F
CS,,1,no,no,e08,F.O.B. Point Code,2,2,-,O,F
CS,,1,no,no,e09,Percentage as Decimal,1,10,-,O/Z,F
CS,,1,no,no,e10,Percentage as Decimal,1,10,-,O/Z,F
CS,,1,no,no,e11,Monetary Amount,1,18,-,O/Z,F
CS,,1,no,no,e12,Terms Type Code,2,2,-,O,F
CS,,1,no,no,e13,Special Services Code,2,10,-,O,F
CS,,1,no,no,e14,Unit or Basis for Measurement Code,2,2,-,O/Z,F
CS,,1,no,no,e15,Unit Price,1,17,-,O/Z,F
CS,,1,no,no,e16,Terms Type Code,2,2,-,O,F
CS,,1,no,no,e17,Yes/No Condition or Response Code,1,1,-,O/Z,F
CS,,1,no,no,e18,Yes/No Condition or Response Code,1,1,-,O/Z,F
REF,,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,,1,no,no,e03,Description,1,80,-,X,F
DTM,REF,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,REF,1,no,no,e02,Date,8,8,-,X,F
DTM,REF,1,no,no,e03,Time,4,8,-,X,F
DTM,REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,REF,1,no,no,e06,Date Time Period,1,35,-,X,F
N1,,200,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,LM,1,no,no,e02,Industry Code,1,30,-,X,F
PO1,,1000,yes,yes,landmark,Baseline Item Data,3,3,-,O,F
PO1,,1,no,no,e01,Assigned Identification,1,20,-,O,F
PO1,,1,no,no,e02,Quantity,1,15,-,X/Z,F
PO1,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,O,F
PO1,,1,no,no,e04,Unit Price,1,17,-,X,F
PO1,,1,no,no,e05,Basis of Unit Price Code,2,2,-,O,F
PO1,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e07,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e09,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e11,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e13,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e15,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e17,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e19,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e21,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e23,Product/Service ID,1,48,-,X,F
PO1,,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
PO1,,1,no,no,e25,Product/Service ID,1,48,-,X,F
CUR,PO1,1,no,yes,landmark,Currency,3,3,-,O,F
CUR,PO1,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,PO1,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,PO1,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,PO1,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,PO1,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,PO1,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,PO1,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,PO1,1,no,no,e08,Date,8,8,-,O,F
CUR,PO1,1,no,no,e09,Time,4,8,-,O,F
CUR,PO1,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,PO1,1,no,no,e11,Date,8,8,-,X,F
CUR,PO1,1,no,no,e12,Time,4,8,-,X,F
CUR,PO1,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,PO1,1,no,no,e14,Date,8,8,-,X,F
CUR,PO1,1,no,no,e15,Time,4,8,-,X,F
CUR,PO1,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,PO1,1,no,no,e17,Date,8,8,-,X,F
CUR,PO1,1,no,no,e18,Time,4,8,-,X,F
CUR,PO1,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,PO1,1,no,no,e20,Date,8,8,-,X,F
CUR,PO1,1,no,no,e21,Time,4,8,-,X,F
SLN,PO1,100,no,yes,landmark,Subline Item Detail,3,3,-,O,F
SLN,PO1,1,no,no,e01,Assigned Identification,1,20,-,M/Z,F
SLN,PO1,1,no,no,e02,Assigned Identification,1,20,-,O/Z,F
SLN,PO1,1,no,no,e03,Relationship Code,1,1,-,M/Z,F
SLN,PO1,1,no,no,e04,Quantity,1,15,-,X,F
SLN,PO1,1,no,no,e06,Unit Price,1,17,-,X,F
SLN,PO1,1,no,no,e07,Basis of Unit Price Code,2,2,-,O,F
SLN,PO1,1,no,no,e08,Relationship Code,1,1,-,O/Z,F
SLN,PO1,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e10,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e12,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e13,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e14,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e15,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e16,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e17,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e18,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e19,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e20,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e21,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e22,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e23,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e24,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e25,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e26,Product/Service ID,1,48,-,X,F
SLN,PO1,1,no,no,e27,Product/Service ID Qualifier,2,2,-,X,F
SLN,PO1,1,no,no,e28,Product/Service ID,1,48,-,X,F
PO3,PO1,1,no,yes,landmark,Additional Item Detail,3,3,-,O,F
PO3,PO1,1,no,no,e01,Change Reason Code,2,2,-,M,F
PO3,PO1,1,no,no,e02,Date,8,8,-,O,F
PO3,PO1,1,no,no,e03,Price Identifier Code,3,3,-,X,F
PO3,PO1,1,no,no,e04,Unit Price,1,17,-,O,F
PO3,PO1,1,no,no,e05,Basis of Unit Price Code,2,2,-,X,F
PO3,PO1,1,no,no,e06,Quantity,1,15,-,M,F
PO3,PO1,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,M,F
PO3,PO1,1,no,no,e08,Description,1,80,-,O,F
PID,PO1,1000,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,PO1,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,PO1,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,PO1,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,PO1,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,PO1,1,no,no,e05,Description,1,80,-,X,F
PID,PO1,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,PO1,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,PO1,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,PO1,1,no,no,e09,Language Code,2,3,-,O/Z,F
MEA,PO1,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,PO1,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,PO1,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,PO1,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,PO1,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,PO1,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,PO1,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,PO1,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,PO1,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,PO1,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,PO1,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,PO1,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PKG,PO1,25,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,PO1,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,PO1,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,PO1,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,PO1,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,PO1,1,no,no,e05,Description,1,80,-,X,F
PKG,PO1,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
ISR,,104,yes,yes,landmark,Item Status Report,3,3,-,O,F
ISR,,1,no,no,e01,Shipment/Order Status Code,2,2,-,M/Z,F
ISR,,1,no,no,e02,Date,8,8,-,O,F
ISR,,1,no,no,e03,Status Reason Code,3,3,-,O,F
PID,PO1:ISR,6,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,PO1:ISR,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,PO1:ISR,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,PO1:ISR,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,PO1:ISR,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,PO1:ISR,1,no,no,e05,Description,1,80,-,X,F
PID,PO1:ISR,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,PO1:ISR,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,PO1:ISR,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,PO1:ISR,1,no,no,e09,Language Code,2,3,-,O/Z,F
QTY,PO1:ISR,4,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,PO1:ISR,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,PO1:ISR,1,no,no,e02,Quantity,1,15,-,X,F
QTY,PO1:ISR,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
DTM,PO1:ISR,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,PO1:ISR,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,PO1:ISR,1,no,no,e02,Date,8,8,-,X,F
DTM,PO1:ISR,1,no,no,e03,Time,4,8,-,X,F
DTM,PO1:ISR,1,no,no,e04,Time Code,2,2,-,O,F
DTM,PO1:ISR,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,PO1:ISR,1,no,no,e06,Date Time Period,1,35,-,X,F
N1,PO1:ISR,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,PO1:ISR,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,PO1:ISR,1,no,no,e02,Name,1,60,-,X,F
N1,PO1:ISR,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,PO1:ISR,1,no,no,e04,Identification Code,2,80,-,X,F
N1,PO1:ISR,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,PO1:ISR,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,PO1:ISR,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,PO1:ISR,1,no,no,e01,Name,1,60,-,M,F
N2,PO1:ISR,1,no,no,e02,Name,1,60,-,O,F
N3,PO1:ISR,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,PO1:ISR,1,no,no,e01,Address Information,1,55,-,M,F
N3,PO1:ISR,1,no,no,e02,Address Information,1,55,-,O,F
N4,PO1:ISR,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,PO1:ISR,1,no,no,e01,City Name,2,30,-,O,F
N4,PO1:ISR,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,PO1:ISR,1,no,no,e03,Postal Code,3,15,-,O,F
N4,PO1:ISR,1,no,no,e04,Country Code,2,3,-,X,F
N4,PO1:ISR,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,PO1:ISR,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,PO1:ISR,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
TD1,PO1:ISR,1,no,yes,landmark,Carrier Details (Quantity and Weight),3,3,-,O,F
TD1,PO1:ISR,1,no,no,e01,Packaging Code,3,5,-,O,F
TD1,PO1:ISR,1,no,no,e02,Lading Quantity,1,7,-,X,F
TD1,PO1:ISR,1,no,no,e03,Commodity Code Qualifier,1,1,-,O,F
