#824 - Application Advice
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
OTI,,1,no,no,e03,Reference Identification,1,50,-,M/Z,F
OTI,,1,no,no,e04,Application Sender's Code,2,15,-,O,F
OTI,,1,no,no,e05,Application Receiver's Code,2,15,-,O,F
OTI,,1,no,no,e06,Date,8,8,-,O/Z,F
OTI,,1,no,no,e07,Time,4,8,-,O/Z,F
OTI,,1,no,no,e08,Group Control Number,1,9,-,X,F
OTI,,1,no,no,e09,Transaction Set Control Number,4,9,-,O,F
OTI,,1,no,no,e10,Transaction Set Identifier Code,3,3,-,O,F
OTI,,1,no,no,e11,Version / Release / Industry Identifier Code,1,12,-,O/Z,F
OTI,,1,no,no,e12,Transaction Set Purpose Code,2,2,-,O/Z,F
OTI,,1,no,no,e13,Transaction Type Code,2,2,-,O/Z,F
OTI,,1,no,no,e14,Application Type,2,2,-,O/Z,F
OTI,,1,no,no,e15,Action Code,1,2,-,O/Z,F
OTI,,1,no,no,e16,Transaction Handling Code,1,2,-,O/Z,F
OTI,,1,no,no,e17,Status Reason Code,3,3,-,O/Z,F
REF,OTI,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,OTI,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,OTI,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,OTI,1,no,no,e03,Description,1,80,-,X,F
DTM,OTI,2,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,OTI,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,OTI,1,no,no,e02,Date,8,8,-,X,F
DTM,OTI,1,no,no,e03,Time,4,8,-,X,F
DTM,OTI,1,no,no,e04,Time Code,2,2,-,O,F
DTM,OTI,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,OTI,1,no,no,e06,Date Time Period,1,35,-,X,F
PER,OTI,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,OTI,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,OTI,1,no,no,e02,Name,1,60,-,O,F
PER,OTI,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,OTI,1,no,no,e04,Communication Number,1,256,-,X,F
PER,OTI,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,OTI,1,no,no,e06,Communication Number,1,256,-,X,F
PER,OTI,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,OTI,1,no,no,e08,Communication Number,1,256,-,X,F
PER,OTI,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
AMT,OTI,99999,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,OTI,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,OTI,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,OTI,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
QTY,OTI,99999,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,OTI,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,OTI,1,no,no,e02,Quantity,1,15,-,X,F
QTY,OTI,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
NM1,OTI,9,no,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,OTI,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,OTI,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,OTI,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,OTI,1,no,no,e04,Name First,1,35,-,O,F
NM1,OTI,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,OTI,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,OTI,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,OTI,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,OTI,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,OTI,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,OTI,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,OTI,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
TED,OTI,99999,yes,yes,landmark,Technical Error Description,3,3,-,O,F
TED,OTI,1,no,no,e01,Application Error Condition Code,1,3,-,M,F
TED,OTI,1,no,no,e02,Free-form Message,1,60,-,O,F
TED,OTI,1,no,no,e03,Segment ID Code,2,3,-,O,F
TED,OTI,1,no,no,e04,Segment Position in Transaction Set,1,10,-,O,F
TED,OTI,1,no,no,e07,Copy of Bad Data Element,1,99,-,O,F
TED,OTI,1,no,no,e08,Data Element New Content,1,99,-,O,F
CTX,OTI:TED,10,no,yes,landmark,Context,3,3,-,O,F
CTX,OTI:TED,1,no,no,e02,Segment ID Code,2,3,-,O,F
CTX,OTI:TED,1,no,no,e03,Segment Position in Transaction Set,1,10,-,O,F
CTX,OTI:TED,1,no,no,e04,Loop Identifier Code,1,4,-,O,F
NTE,OTI:TED,100,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,OTI:TED,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,OTI:TED,1,no,no,e02,Description,1,80,-,M,F
RED,OTI:TED,100,no,yes,landmark,Related Data,3,3,-,O,F
RED,OTI:TED,1,no,no,e01,Description,1,80,-,M/Z,F
RED,OTI:TED,1,no,no,e02,Related Data Identification Code,2,3,-,X/Z,F
RED,OTI:TED,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
RED,OTI:TED,1,no,no,e04,Source Subqualifier,1,15,-,O/Z,F
RED,OTI:TED,1,no,no,e05,Code List Qualifier Code,1,3,-,X/Z,F
RED,OTI:TED,1,no,no,e06,Industry Code,1,30,-,X/Z,F
TED,,,,,groupend,,,,,,F
LM,OTI,99999,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,OTI,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,OTI,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,OTI:LM,100,yes,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,OTI:LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,OTI:LM,1,no,no,e02,Industry Code,1,30,-,X,F
RED,OTI:LM:LQ,100,no,yes,landmark,Related Data,3,3,-,O,F
RED,OTI:LM:LQ,1,no,no,e01,Description,1,80,-,M/Z,F
RED,OTI:LM:LQ,1,no,no,e02,Related Data Identification Code,2,3,-,X/Z,F
RED,OTI:LM:LQ,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
RED,OTI:LM:LQ,1,no,no,e04,Source Subqualifier,1,15,-,O/Z,F
RED,OTI:LM:LQ,1,no,no,e05,Code List Qualifier Code,1,3,-,X/Z,F
RED,OTI:LM:LQ,1,no,no,e06,Industry Code,1,30,-,X/Z,F
LQ,,,,,groupend,,,,,,F
LM,,,,,groupend,,,,,,F
OTI,,,,,groupend,,,,,,F
SE,OTI:LM,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,OTI:LM,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,OTI:LM,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
