#<h1>860 - Purchase Order Change Request - Buyer Initiated</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
PER,,1,no,no,e06,Communication Number,1,256,-,X,F
PER,,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e08,Communication Number,1,256,-,X,F
PER,,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
TAX,,99999,no,yes,landmark,Tax Reference,3,3,-,O,F
TAX,,1,no,no,e01,Tax Identification Number,1,20,-,X,F
TAX,,1,no,no,e02,Location Qualifier,1,2,-,X,F
TAX,,1,no,no,e03,Location Identifier,1,30,-,X,F
TAX,,1,no,no,e04,Location Qualifier,1,2,-,X,F
TAX,,1,no,no,e05,Location Identifier,1,30,-,X,F
TAX,,1,no,no,e06,Location Qualifier,1,2,-,X,F
TAX,,1,no,no,e07,Location Identifier,1,30,-,X,F
TAX,,1,no,no,e08,Location Qualifier,1,2,-,X,F
TAX,,1,no,no,e09,Location Identifier,1,30,-,X,F
TAX,,1,no,no,e10,Location Qualifier,1,2,-,X,F
TAX,,1,no,no,e11,Location Identifier,1,30,-,X,F
TAX,,1,no,no,e12,Tax Exempt Code,1,1,-,O,F
TAX,,1,no,no,e13,Customs Entry Type Group Code,1,1,-,O,F
FOB,,99999,no,yes,landmark,F.O.B. Related Instructions,3,3,-,O,F
FOB,,1,no,no,e01,Shipment Method of Payment,2,2,-,M/Z,F
FOB,,1,no,no,e02,Location Qualifier,1,2,-,X/Z,F
FOB,,1,no,no,e03,Description,1,80,-,O,F
FOB,,1,no,no,e04,Transportation Terms Qualifier Code,2,2,-,O,F
FOB,,1,no,no,e05,Transportation Terms Code,3,3,-,X,F
FOB,,1,no,no,e06,Location Qualifier,1,2,-,X/Z,F
FOB,,1,no,no,e07,Description,1,80,-,O,F
FOB,,1,no,no,e08,Risk of Loss Code,2,2,-,O/Z,F
FOB,,1,no,no,e09,Description,1,80,-,X,F
CTP,,99999,no,yes,landmark,Pricing Information,3,3,-,O,F
CTP,,1,no,no,e01,Class of Trade Code,2,2,-,O,F
CTP,,1,no,no,e02,Price Identifier Code,3,3,-,X,F
CTP,,1,no,no,e03,Unit Price,1,17,-,X,F
CTP,,1,no,no,e04,Quantity,1,15,-,X,F
CTP,,1,no,no,e06,Price Multiplier Qualifier,3,3,-,O,F
CTP,,1,no,no,e07,Multiplier,1,10,-,X/Z,F
CTP,,1,no,no,e08,Monetary Amount,1,18,-,O/Z,F
CTP,,1,no,no,e09,Basis of Unit Price Code,2,2,-,O,F
CTP,,1,no,no,e10,Condition Value,1,10,-,O,F
CTP,,1,no,no,e11,Multiple Price Quantity,1,2,-,O,F
PAM,,10,no,yes,landmark,Period Amount,3,3,-,O,F
PAM,,1,no,no,e01,Quantity Qualifier,2,2,-,X,F
PAM,,1,no,no,e02,Quantity,1,15,-,X,F
PAM,,1,no,no,e04,Amount Qualifier Code,1,3,-,X,F
PAM,,1,no,no,e05,Monetary Amount,1,18,-,X,F
PAM,,1,no,no,e06,Unit of Time Period or Interval,2,2,-,X,F
PAM,,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
PAM,,1,no,no,e08,Date,8,8,-,X,F
PAM,,1,no,no,e09,Time,4,8,-,X,F
PAM,,1,no,no,e10,Date/Time Qualifier,3,3,-,X/Z,F
PAM,,1,no,no,e11,Date,8,8,-,X,F
PAM,,1,no,no,e12,Time,4,8,-,X,F
PAM,,1,no,no,e13,Percent Qualifier,1,2,-,X,F
PAM,,1,no,no,e14,Percentage as Decimal,1,10,-,X,F
PAM,,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,O/Z,F
CSH,,5,no,yes,landmark,Sales Requirements,3,3,-,O,F
CSH,,1,no,no,e01,Sales Requirement Code,1,2,-,O,F
CSH,,1,no,no,e02,Action Code,1,2,-,O,F
CSH,,1,no,no,e03,Amount,1,15,-,X/Z,F
CSH,,1,no,no,e04,Account Number,1,35,-,O/Z,F
CSH,,1,no,no,e05,Date,8,8,-,O/Z,F
CSH,,1,no,no,e06,Agency Qualifier Code,2,2,-,X/Z,F
CSH,,1,no,no,e07,Special Services Code,2,10,-,X,F
CSH,,1,no,no,e08,Product/Service Substitution Code,1,2,-,O,F
CSH,,1,no,no,e09,Percentage as Decimal,1,10,-,X,F
CSH,,1,no,no,e10,Percent Qualifier,1,2,-,X,F
SAC,,25,yes,yes,landmark,Service, Promotion, Allowance, or Charge Information,3,3,-,O,F
SAC,,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,X,F
SAC,,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,,1,no,no,e04,Agency Service, Promotion, Allowance, or Charge Code,1,10,-,X,F
SAC,,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,,1,no,no,e07,Percent, Decimal Format,1,6,-,X,F
SAC,,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,,1,no,no,e11,Quantity,1,15,-,O,F
SAC,,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,,1,no,no,e15,Description,1,80,-,X,F
SAC,,1,no,no,e16,Language Code,2,3,-,O/Z,F
CUR,SAC,1,no,yes,landmark,Currency,3,3,-,O,F
CUR,SAC,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,SAC,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,SAC,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,SAC,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,SAC,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,SAC,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,SAC,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,SAC,1,no,no,e08,Date,8,8,-,O,F
CUR,SAC,1,no,no,e09,Time,4,8,-,O,F
CUR,SAC,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,SAC,1,no,no,e11,Date,8,8,-,X,F
CUR,SAC,1,no,no,e12,Time,4,8,-,X,F
CUR,SAC,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,SAC,1,no,no,e14,Date,8,8,-,X,F
CUR,SAC,1,no,no,e15,Time,4,8,-,X,F
CUR,SAC,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,SAC,1,no,no,e17,Date,8,8,-,X,F
CUR,SAC,1,no,no,e18,Time,4,8,-,X,F
CUR,SAC,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,SAC,1,no,no,e20,Date,8,8,-,X,F
CUR,SAC,1,no,no,e21,Time,4,8,-,X,F
ITD,,5,no,yes,landmark,Terms of Sale/Deferred Terms of Sale,3,3,-,O,F
ITD,,1,no,no,e01,Terms Type Code,2,2,-,O,F
ITD,,1,no,no,e02,Terms Basis Date Code,1,2,-,O,F
ITD,,1,no,no,e03,Terms Discount Percent,1,6,-,O,F
ITD,,1,no,no,e04,Terms Discount Due Date,8,8,-,X,F
ITD,,1,no,no,e05,Terms Discount Days Due,1,3,-,X,F
ITD,,1,no,no,e06,Terms Net Due Date,8,8,-,O,F
ITD,,1,no,no,e07,Terms Net Days,1,3,-,O,F
ITD,,1,no,no,e08,Terms Discount Amount,1,10,-,O,F
ITD,,1,no,no,e09,Terms Deferred Due Date,8,8,-,O,F
ITD,,1,no,no,e10,Deferred Amount Due,1,10,-,X,F
ITD,,1,no,no,e11,Percent of Invoice Payable,1,5,-,X,F
ITD,,1,no,no,e12,Description,1,80,-,O,F
ITD,,1,no,no,e13,Day of Month,1,2,-,X,F
ITD,,1,no,no,e14,Payment Method Type Code,1,2,-,O,F
ITD,,1,no,no,e15,Percentage as Decimal,1,10,-,O/Z,F
DIS,,20,no,yes,landmark,Discount Detail,3,3,-,O,F
DIS,,1,no,no,e01,Discount Terms Type Code,3,3,-,M,F
DIS,,1,no,no,e02,Discount Base Qualifier,2,2,-,M,F
DIS,,1,no,no,e03,Discount Base Value,1,10,-,M,F
DIS,,1,no,no,e04,Discount Control Limit Qualifier,2,3,-,M,F
DIS,,1,no,no,e05,Discount Control Limit,1,10,-,M/Z,F
DIS,,1,no,no,e06,Discount Control Limit,1,10,-,O/Z,F
INC,,1,no,yes,landmark,Installment Information,3,3,-,O,F
INC,,1,no,no,e01,Terms Type Code,2,2,-,M,F
INC,,1,no,no,e03,Quantity,1,15,-,M/Z,F
INC,,1,no,no,e04,Quantity,1,15,-,O/Z,F
INC,,1,no,no,e05,Monetary Amount,1,18,-,X,F
INC,,1,no,no,e06,Amount Qualifier Code,1,3,-,X,F
DTM,,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,,1,no,no,e02,Date,8,8,-,X,F
DTM,,1,no,no,e03,Time,4,8,-,X,F
DTM,,1,no,no,e04,Time Code,2,2,-,O,F
DTM,,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,,1,no,no,e06,Date Time Period,1,35,-,X,F
LIN,,5,no,yes,landmark,Item Identification,3,3,-,O,F
LIN,,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
LIN,,1,no,no,e02,Product/Service ID Qualifier,2,2,-,M,F
LIN,,1,no,no,e03,Product/Service ID,1,48,-,M,F
LIN,,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e05,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e07,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e09,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e11,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e13,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e15,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e17,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e19,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e21,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e23,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e25,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e26,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e27,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e28,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e29,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e30,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e31,Product/Service ID,1,48,-,X,F
SI,,99999,no,yes,landmark,Service Characteristic Identification,2,2,-,O,F
SI,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
SI,,1,no,no,e02,Service Characteristics Qualifier,2,3,-,M,F
SI,,1,no,no,e03,Product/Service ID,1,48,-,M,F
SI,,1,no,no,e04,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e05,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e06,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e07,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e08,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e09,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e10,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e11,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e12,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e13,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e14,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e15,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e16,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e17,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e18,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e19,Product/Service ID,1,48,-,X,F
SI,,1,no,no,e20,Service Characteristics Qualifier,2,3,-,X,F
SI,,1,no,no,e21,Product/Service ID,1,48,-,X,F
PID,,200,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,,1,no,no,e05,Description,1,80,-,X,F
PID,,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,,1,no,no,e09,Language Code,2,3,-,O/Z,F
MEA,,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PWK,,25,no,yes,landmark,Paperwork,3,3,-,O,F
PWK,,1,no,no,e01,Report Type Code,2,2,-,M,F
PWK,,1,no,no,e02,Report Transmission Code,1,2,-,O,F
PWK,,1,no,no,e03,Report Copies Needed,1,2,-,O,F
PWK,,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
PWK,,1,no,no,e05,Identification Code Qualifier,1,2,-,X,F
PWK,,1,no,no,e06,Identification Code,2,80,-,X,F
PWK,,1,no,no,e07,Description,1,80,-,O,F
PWK,,1,no,no,e09,Request Category Code,1,2,-,O,F
PKG,,200,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,,1,no,no,e05,Description,1,80,-,X,F
PKG,,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
TD1,,2,no,yes,landmark,Carrier Details (Quantity and Weight),3,3,-,O,F
TD1,,1,no,no,e01,Packaging Code,3,5,-,O,F
TD1,,1,no,no,e02,Lading Quantity,1,7,-,X,F
TD1,,1,no,no,e03,Commodity Code Qualifier,1,1,-,O,F
TD1,,1,no,no,e04,Commodity Code,1,30,-,X,F
TD1,,1,no,no,e05,Lading Description,1,50,-,O,F
TD1,,1,no,no,e06,Weight Qualifier,1,2,-,O,F
TD1,,1,no,no,e07,Weight,1,10,-,X,F
TD1,,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
TD1,,1,no,no,e09,Volume,1,8,-,X,F
TD1,,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
TD5,,12,no,yes,landmark,Carrier Details (Routing Sequence/Transit Time),3,3,-,O,F
TD5,,1,no,no,e01,Routing Sequence Code,1,2,-,O,F
TD5,,1,no,no,e02,Identification Code Qualifier,1,2,-,X,F
TD5,,1,no,no,e03,Identification Code,2,80,-,X,F
TD5,,1,no,no,e04,Transportation Method/Type Code,1,2,-,X,F
TD5,,1,no,no,e05,Routing,1,35,-,X,F
TD5,,1,no,no,e06,Shipment/Order Status Code,2,2,-,X,F
TD5,,1,no,no,e07,Location Qualifier,1,2,-,O,F
TD5,,1,no,no,e08,Location Identifier,1,30,-,X,F
TD5,,1,no,no,e09,Transit Direction Code,2,2,-,O,F
TD5,,1,no,no,e10,Transit Time Direction Qualifier,2,2,-,O,F
TD5,,1,no,no,e11,Transit Time,1,4,-,X,F
TD5,,1,no,no,e12,Service Level Code,2,2,-,X,F
TD5,,1,no,no,e13,Service Level Code,2,2,-,X,F
TD5,,1,no,no,e14,Service Level Code,2,2,-,O,F
TD5,,1,no,no,e15,Country Code,2,3,-,O/Z,F
TD3,,12,no,yes,landmark,Carrier Details (Equipment),3,3,-,O,F
TD3,,1,no,no,e01,Equipment Description Code,2,2,-,X,F
TD3,,1,no,no,e02,Equipment Initial,1,4,-,O,F
TD3,,1,no,no,e03,Equipment Number,1,15,-,X,F
TD3,,1,no,no,e04,Weight Qualifier,1,2,-,O,F
TD3,,1,no,no,e05,Weight,1,10,-,X,F
TD3,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
TD3,,1,no,no,e07,Ownership Code,1,1,-,O,F
TD3,,1,no,no,e08,Seal Status Code,2,2,-,O,F
TD3,,1,no,no,e09,Seal Number,2,15,-,O,F
TD3,,1,no,no,e10,Equipment Type,4,4,-,X,F
TD4,,5,no,yes,landmark,Carrier Details (Special Handling, or Hazardous Materials, or Both),3,3,-,O,F
TD4,,1,no,no,e01,Special Handling Code,2,3,-,X,F
TD4,,1,no,no,e02,Hazardous Material Code Qualifier,1,1,-,X,F
TD4,,1,no,no,e03,Hazardous Material Class Code,1,4,-,X,F
TD4,,1,no,no,e04,Description,1,80,-,X,F
TD4,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
CTB,,99999,no,yes,landmark,Restrictions/Conditions,3,3,-,O,F
CTB,,1,no,no,e01,Restrictions/Conditions Qualifier,2,2,-,M,F
CTB,,1,no,no,e02,Description,1,80,-,X,F
CTB,,1,no,no,e03,Quantity Qualifier,2,2,-,X,F
CTB,,1,no,no,e04,Quantity,1,15,-,X,F
CTB,,1,no,no,e05,Amount Qualifier Code,1,3,-,X,F
CTB,,1,no,no,e06,Amount,1,15,-,X,F
MAN,,10,no,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,,1,no,no,e06,Marks and Numbers,1,48,-,O,F
G53,,99999,no,yes,landmark,Maintenance Type,3,3,-,O,F
G53,,1,no,no,e01,Maintenance Type Code,3,3,-,M,F
TXI,,99999,no,yes,landmark,Tax Information,3,3,-,O,F
TXI,,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,,1,no,no,e10,Assigned Identification,1,20,-,O,F
PCT,,99999,no,yes,landmark,Percent Amounts,3,3,-,O,F
PCT,,1,no,no,e01,Percent Qualifier,1,2,-,M,F
PCT,,1,no,no,e02,Percentage as Decimal,1,10,-,M,F
LDT,,99999,yes,yes,landmark,Lead Time,3,3,-,O,F
LDT,,1,no,no,e01,Lead Time Code,2,2,-,M,F
LDT,,1,no,no,e02,Quantity,1,15,-,M,F
LDT,,1,no,no,e03,Unit of Time Period or Interval,2,2,-,M,F
LDT,,1,no,no,e04,Date,8,8,-,O/Z,F
QTY,LDT,99999,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,LDT,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,LDT,1,no,no,e02,Quantity,1,15,-,X,F
QTY,LDT,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
MTX,LDT,99999,no,yes,landmark,Text,3,3,-,O,F
MTX,LDT,1,no,no,e01,Note Reference Code,3,3,-,O,F
MTX,LDT,1,no,no,e02,Textual Data,1,4096,-,X,F
MTX,LDT,1,no,no,e03,Textual Data,1,4096,-,O,F
MTX,LDT,1,no,no,e04,Printer Carriage Control Code,2,2,-,X,F
MTX,LDT,1,no,no,e05,Number,1,9,-,O/Z,F
MTX,LDT,1,no,no,e06,Language Code,2,3,-,O,F
REF,LDT,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LDT,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LDT,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LDT,1,no,no,e03,Description,1,80,-,X,F
AMT,,99999,yes,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
REF,AMT,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,AMT,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,AMT,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,AMT,1,no,no,e03,Description,1,80,-,X,F
DTM,AMT,1,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,AMT,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,AMT,1,no,no,e02,Date,8,8,-,X,F
DTM,AMT,1,no,no,e03,Time,4,8,-,X,F
DTM,AMT,1,no,no,e04,Time Code,2,2,-,O,F
DTM,AMT,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,AMT,1,no,no,e06,Date Time Period,1,35,-,X,F
PCT,AMT,99999,no,yes,landmark,Percent Amounts,3,3,-,O,F
PCT,AMT,1,no,no,e01,Percent Qualifier,1,2,-,M,F
PCT,AMT,1,no,no,e02,Percentage as Decimal,1,10,-,M,F
FA1,,99999,yes,yes,landmark,Type of Financial Accounting Data,3,3,-,O,F
FA1,,1,no,no,e01,Agency Qualifier Code,2,2,-,M/Z,F
FA1,,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,O/Z,F
FA1,,1,no,no,e03,Allowance or Charge Indicator,1,1,-,O,F
FA2,AMT:FA1,99999,no,yes,landmark,Accounting Data,3,3,-,M,F
FA2,AMT:FA1,1,no,no,e01,Breakdown Structure Detail Code,2,2,-,M,F
FA2,AMT:FA1,1,no,no,e02,Financial Information Code,1,80,-,M,F
N9,,1000,yes,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,,1,no,no,e04,Date,8,8,-,O,F
N9,,1,no,no,e05,Time,4,8,-,X,F
N9,,1,no,no,e06,Time Code,2,2,-,O/Z,F
