EDICommMenu,AS2Browse,5,JMenuItem,AS2浏览,,1,,1,1
EDICommMenu,AS2Log,6,JMenuItem,AS2日志,,,,1,1
EDICommMenu,FTPMaint,7,JMenuItem,FTP/sFTP维护,,,,1,1
LabelMenu,LabelsContGeneric,1,JMenuItem,集装箱标签,,,,1,1
LabelMenu,AddrLabel,2,JMenuItem,地址标签,,,,1,1
LabelMenu,LabelBrowse,3,JMenuItem,标签浏览,,1,,1,1
LabelMenu,LabelFileMaint,4,JMenuItem,标签文件维护,,,,1,1
LabelMenu,LabelFileBrowse,5,JMenuItem,标签文件浏览,,1,,1,1
采购,POMaintMenu,1,JMenuItem,采购订单维护,,,,1,1
采购,POBrowse,2,JMenuItem,采购订单浏览,,1,,1,1
采购,ReceiverMaintMenu,3,JMenuItem,接收机维护,,,,1,1
采购,RecvBrowse,4,JMenuItem,接收器浏览,,1,,1,1
采购,RecvByPOBrowse,5,JMenuItem,接收者按 PO 浏览,,1,,1,1
采购,PurRptPicker,6,JMenuItem,采购报告选择器,,1,,1,1
采购,RequisitionMenu,7,JMenu,申请菜单,,,,1,1
采购,POControl,8,JMenuItem,采购订单控制,,1,,1,1
RequisitionMenu,ReqMaint,1,JMenuItem,请购单维护,,,,1,1
RequisitionMenu,ReqBrowseAll,2,JMenuItem,申请浏览,,1,,1,1
RequisitionMenu,PendReqRpt1,5,JMenuItem,待处理的请购单,,1,,1,1
RequisitionMenu,ApprovedReqBrowse,3,JMenuItem,批准的请购单,,1,,1,1
RequisitionMenu,ReqPendingApproval,4,JMenuItem,等待批准者,,1,,1,1
RequisitionMenu,ReqByUserRpt,6,JMenuItem,用户要求,,1,,1,1
RequisitionMenu,ReqChartsMenu,7,JMenu,图表菜单,,,,1,1
ReqChartsMenu,chart_requisition,1,JMenuItem,图表报告,,1,,1,1
订单,OrderMaint,1,JMenuItem,订单维护,,,,1,1
订单,OrderBrowse,2,JMenuItem,订单浏览,,1,,1,1
订单,ServiceOrderMaint,3,JMenuItem,服务订单维护,,,,1,1
订单,ServiceOrderBrowse,4,JMenuItem,服务订单浏览,,,,1,1
订单,QuoteMaint,5,JMenuItem,报价维护,,,,1,1
订单,QuoteBrowse,6,JMenuItem,报价浏览,,,,1,1
订单,OrderSourceBrowse,7,JMenuItem,订单来源浏览,,1,,1,1
订单,OrdLineBrowse,8,JMenuItem,订单行浏览,,1,,1,1
订单,SchedOrdBrowse,9,JMenuItem,预定订单浏览,,1,,1,1
订单,OrdRptPicker,10,JMenuItem,订单报告选择器,,,,1,1
订单,OrderReports,11,JMenu,其他报告,,,,1,1
订单,POSMenu,12,JMenu,POS 菜单,,,,1,1
订单,DOMenu,13,JMenu,配送菜单,,,,1,1
订单,OrderSource,14,JMenuItem,订单来源,,,,1,1
订单,OrderControl,15,JMenuItem,订单控制,,,,1,1
OrderReports,chart_order,1,JMenuItem,图表报告,,1,,1,1
运输,ShipMaint,1,JMenuItem,托运人维护,,,,1,1
运输,ShipMaintSerial,2,JMenuItem,托运人维护（系列化）,,,,1,1
运输,ShipperBrowse,3,JMenuItem,托运人浏览,,1,,1,1
运输,ShipperBrowseDet,4,JMenuItem,发货人详情浏览,,1,,1,1
运输,ShipConfirm,5,JMenuItem,发货人确认,,,,1,1
运输,ShipUnconfirm,6,JMenuItem,发货人未确认,,,,1,1
运输,ShpRptPicker,7,JMenuItem,运输报告选择器,,,,1,1
运输,ShipReports,8,JMenu,其他报告,,,,1,1
运输,ShipperControl,9,JMenuItem,托运人控制,,,,1,1
ShipReports,chart_shipping,1,JMenuItem,图表报告,,1,,1,1
财务,LedgerSetupMenu,1,JMenu,账本设置,,,,1,1
LedgerSetupMenu,AcctMaint,1,JMenuItem,账户维护,,,,1,1
LedgerSetupMenu,AcctBrowse,2,JMenuItem,账户浏览,,1,,1,1
LedgerSetupMenu,DeptMaint,3,JMenuItem,部门/CC 维护,,,,1,1
LedgerSetupMenu,DeptBrowse,4,JMenuItem,部门/抄送浏览,,1,,1,1
LedgerSetupMenu,GLCalMaint,5,JMenuItem,分类帐日历,,,,1,1
LedgerSetupMenu,CalendarBrowse,6,JMenuItem,分类帐日历浏览,,1,,1,1
LedgerSetupMenu,BankMaint,7,JMenuItem,银行维护,,,,1,1
LedgerSetupMenu,BankBrowse,8,JMenuItem,银行浏览,,1,,1,1
LedgerSetupMenu,CurrencyMaint,9,JMenuItem,货币维护,,,,1,1
LedgerSetupMenu,ExchangeMaint,10,JMenuItem,汇率维持,,,,1,1
LedgerSetupMenu,GLControl,11,JMenuItem,总帐控制,,,,1,1
LedgerSetupMenu,GLIncStmtDef,12,JMenuItem,损益表定义,,,,1,1
财务,LedgerReportsMenu,2,JMenu,分类帐报告,,,,1,1
LedgerReportsMenu,GLAcctBalSummaryByPeriod,1,JMenuItem,账户余额报告,,,,1,1
LedgerReportsMenu,TrialBalanceRpt,2,JMenuItem,试算表报告,,,,1,1
LedgerReportsMenu,GLAcctBalSummaryByYear,3,JMenuItem,账户活动（年）,,,,1,1
LedgerReportsMenu,AcctBalSumYTD,4,JMenuItem,年初至今账户余额,,,,1,1
LedgerReportsMenu,UnPostedTransRpt,5,JMenuItem,未发布的交易,,1,,1,1
LedgerReportsMenu,GLTranRpt1,6,JMenuItem,账本交易报告,,1,,1,1
LedgerReportsMenu,LedgerBalanceExport,7,JMenuItem,账本余额查看/导出,,,,1,1
LedgerReportsMenu,IncomeStatement1,8,JMenuItem,收入证明,,1,,1,1
LedgerReportsMenu,IncomeStatementYear,9,JMenuItem,损益表（年）,,1,,1,1
LedgerReportsMenu,ReconAccount,10,JMenuItem,对账,,1,,1,1
LedgerReportsMenu,ChartMain,11,JMenuItem,图表报告,,1,,1,1
财务,PostGLTrans,3,JMenuItem,交易后,,,,1,1
财务,GLTranMaint,4,JMenuItem,总帐交易维护,,,,1,1
财务,ExpenseMaint,5,JMenuItem,费用维护,,,,1,1
财务,ExpenseBrowse,6,JMenuItem,费用浏览,,,,1,1
财务,IncomeMaint,7,JMenuItem,收入维持,,,,1,1
财务,ARMenu,8,JMenu,应收账款菜单,,,,1,1
财务,APMenu,9,JMenu,应付账款菜单,,,,1,1
财务,CashTransactionMenu,10,JMenu,快速现金菜单,,,,1,1
财务,PayRollMenu,11,JMenu,薪资菜单,,,,1,1
ARMenu,ARPaymentMaint,1,JMenuItem,付款维护,,,,1,1
ARMenu,ARPaymentBrowse,2,JMenuItem,支付浏览,,1,,1,1
ARMenu,ARMemoMaint,3,JMenuItem,备忘录维护,,,,1,1
ARMenu,ARAgingView,4,JMenuItem,AR老化视图,,,,1,1
ARMenu,ARTranRpt1,5,JMenuItem,AR交易报告,,1,,1,1
ARMenu,InvoiceMaint,6,JMenuItem,发票查看/维护,,,,1,1
ARMenu,InvoiceBrowse,7,JMenuItem,发票浏览,,1,,1,1
ARMenu,ARRptPicker,8,JMenuItem,AR 报告选择器,,1,,1,1
ARMenu,ARControl,9,JMenuItem,增强现实控制,,,,1,1
PayRollMenu,PayRollMaint,1,JMenuItem,薪资维护,,,,1,1
PayRollMenu,PayRollBrowse,2,JMenuItem,薪资浏览,,1,,1,1
PayRollMenu,PayProfileMaint,3,JMenuItem,薪酬资料维护,,,,1,1
PayRollMenu,PayProfileBrowse,4,JMenuItem,薪酬资料浏览,,1,,1,1
PayRollMenu,PayControl,5,JMenuItem,薪资控制,,1,,1,1
CashTransactionMenu,CashTran,1,JMenuItem,快速现金交易,,,,1,1
CashTransactionMenu,CashTranBrowse,2,JMenuItem,快速现金浏览,,,,1,1
APMenu,VouchMaintPanel,1,JMenuItem,优惠券维护,,,,1,1
APMenu,VoucherBrowse,2,JMenuItem,优惠券浏览,,,,1,1
APMenu,PaymentMaint,3,JMenuItem,付款维护,,,,1,1
APMenu,APAgingView,4,JMenuItem,AP老化视图,,,,1,1
APMenu,APRptPicker,5,JMenuItem,AP 报告选择器,,,,1,1
APMenu,APControl,6,JMenuItem,接入点控制,,,,1,1
库存,ProdCodeMaint,1,JMenuItem,产品代码维护,,,,1,1
库存,ProdCodeBrowse,2,JMenuItem,产品代码浏览,,1,,1,1
库存,WareHouseMaint,3,JMenuItem,仓库维护,,,,1,1
库存,WareHouseBrowse,4,JMenuItem,仓库浏览,,1,,1,1
库存,LocationMaint,5,JMenuItem,位置维护,,,,1,1
库存,LocationBrowse,6,JMenuItem,位置浏览,,1,,1,1
库存,ItemMenu,7,JMenu,项目菜单,,,,1,1
库存,RoutingMenu,8,JMenu,路由菜单,,,,1,1
库存,BOMMenu,9,JMenu,物料清单菜单,,,,1,1
库存,ProductionMenu,10,JMenu,制作菜单,,,,1,1
库存,JobScanMenu,11,JMenu,作业扫描菜单,,,,1,1
库存,ScrapMenu,12,JMenu,剪贴菜单,,,,1,1
库存,InvAdjustmentsMenu,13,JMenu,库存调整菜单,,,,1,1
库存,ScheduleMenu,14,JMenu,时间表菜单,,,,1,1
库存,MRPMenu,15,JMenu,物料需求计划菜单,,,,1,1
库存,InvRptPicker,16,JMenuItem,库存报告选择器,,1,,1,1
库存,InventoryReportsMenu,17,JMenu,库存杂项报告,,,,1,1
库存,InventoryCtrl,18,JMenuItem,库存控制,,,,1,1
InvAdjustmentsMenu,LocationTransfer,1,JMenuItem,位置转移,,,,1,1
InvAdjustmentsMenu,InventoryAdjustment,2,JMenuItem,库存调整,,,,1,1
InventoryReportsMenu,InventoryBrowse,1,JMenuItem,库存报告,,1,,1,1
InventoryReportsMenu,InventoryValuation,2,JMenuItem,库存估价,,1,,1,1
InventoryReportsMenu,TransBrowse,3,JMenuItem,交易浏览,,1,,1,1
ItemMenu,ItemMaint,1,JMenuItem,项目维护,,,,1,1
ItemMenu,ItemBrowse,2,JMenuItem,项目浏览,,1,,1,1
ItemMenu,UOMMaint,3,JMenuItem,计量单位维护,,,,1,1
ItemMenu,UOMConvMaint,4,JMenuItem,计量单位转换维护,,,,1,1
ItemMenu,CostRoll,5,JMenuItem,成本维护,,,,1,1
ItemMenu,CostRollRange,6,JMenuItem,成本按范围滚动,,,,1,1
ItemMenu,CostReports,7,JMenu,成本报告,,,,1,1
RoutingMenu,WorkCellMaint,1,JMenuItem,工作单元维护,,,,1,1
RoutingMenu,WorkCellBrowse,2,JMenuItem,工作单元浏览,,1,,1,1
RoutingMenu,RoutingMaint,3,JMenuItem,路由维护,,,,1,1
RoutingMenu,RoutingBrowse,4,JMenuItem,路由浏览,,1,,1,1
RoutingMenu,ItemRoutingRpt,5,JMenuItem,物品路线报告,,,,1,1
BOMMenu,BOMMaint,1,JMenuItem,物料清单维护,,,,1,1
BOMMenu,BOMBrowse,2,JMenuItem,物料清单浏览,,1,,1,1
BOMMenu,BOMTree,3,JMenuItem,物料清单树,,,,1,1
BOMMenu,WhereUsedUtility,4,JMenuItem,使用地点实用程序,,,,1,1
ProductionMenu,ProdEntryMaint,1,JMenuItem,生产进入,,,,1,1
ProductionMenu,ProdEntryByPlan,2,JMenuItem,按计划进入生产,,,,1,1
ProductionMenu,OEEEntry,3,JMenuItem,OEE 条目,,,,1,1
ProductionMenu,ProductionReports,4,JMenu,生产报告,,,,1,1
ProductionReports,ProdDetRpt,1,JMenuItem,生产报告详情,,1,,1,1
ProductionReports,chart_production,2,JMenuItem,图表报告,,1,,1,1
JobScanMenu,JobScanIO,1,JMenuItem,作业操作扫描,,,,1,1
JobScanMenu,JobBrowse,2,JMenuItem,作业操作浏览,,,,1,1
JobScanMenu,JobScanIOProject,3,JMenuItem,工作/服务订单维护,,,,1,1
JobScanMenu,JobClockMaint,4,JMenuItem,工作时钟维护,,,,1,1
ScrapMenu,ScrapEntry,1,JMenuItem,废料条目,,,,1,1
ScrapMenu,ScrapReports,2,JMenu,报废报告,,,,1,1
ScrapReports,chart_scrap,1,JMenuItem,图表报告,,1,,1,1
ScheduleMenu,Scheduler,1,JMenuItem,调度程序,,,,1,1
ScheduleMenu,SchRptPicker,2,JMenuItem,计划报告选择器,,1,,1,1
ScheduleMenu,ProdSchedRpt1,3,JMenuItem,预定计划报告,,1,,1,1
ScheduleMenu,PlanMiscMaint,4,JMenuItem,杂项计划维护,,,,1,1
ScheduleMenu,ForecastMaint,5,JMenuItem,预测维护,,,,1,1
ScheduleMenu,ForecastBrowse,6,JMenuItem,预测浏览,,1,,1,1
ScheduleMenu,forecast13weeks,7,JMenuItem,13 周预测视图,,1,,1,1
ScheduleMenu,FcstToPlan,8,JMenuItem,预测与计划同步,,,,1,1
ScheduleMenu,DemdToPlan,9,JMenuItem,需求计划同步,,,,1,1
MRPMenu,ItemLevelCalculate,1,JMenuItem,MRP 再生,,,,1,1
MRPMenu,MRPBrowse,2,JMenuItem,物料需求计划浏览,,1,,1,1
MRPMenu,ProjectionBrowse,3,JMenuItem,投影浏览,,1,,1,1
MRPMenu,ComponentDemandBrowse,4,JMenuItem,元件需求浏览,,1,,1,1
MRPMenu,RetailReorderRpt,5,JMenuItem,零售补货报告,,1,,1,1
CostReports,noStdCostBrowse,1,JMenuItem,无标准成本的项目,,1,,1,1
质量,QPRMaint,1,JMenuItem,质量保证维护,,,,1,1
质量,QPRBrowse,2,JMenuItem,QPR 浏览,,1,,1,1
人力资源,EmployeeMaster,1,JMenuItem,员工维护,,,,1,1
人力资源,EmpBrowse,2,JMenuItem,员工浏览,,1,,1,1
人力资源,HRRptPicker,3,JMenuItem,人力资源报告选择器,,1,,1,1
人力资源,ShiftMaintenance,4,JMenuItem,班次维护,,,,1,1
人力资源,ShiftBrowse,5,JMenuItem,平移浏览,,1,,1,1
人力资源,HRTrainingMenu,6,JMenu,培训菜单,,,,1,1
人力资源,TimeClockMenu,7,JMenu,时钟菜单,,,,1,1
人力资源TrainingMenu,TrainingMaint,1,JMenuItem,培训维护,,,,1,1
人力资源TrainingMenu,TrainingRpt1,2,JMenuItem,培训报告,,1,,1,1
TimeClockMenu,TimeClockEntry,1,JMenuItem,时间时钟,,,,1,1
TimeClockMenu,TCAdminMenu,2,JMenu,行政,,,,1,1
TCAdminMenu,ClockApprovalMaint,1,JMenuItem,主管批准,,,,1,1
TCAdminMenu,ClockAutoMaint,2,JMenuItem,汽车时钟维护,,,,1,1
TCAdminMenu,TimeClockAdjust,3,JMenuItem,时钟记录维护,,,,1,1
TCAdminMenu,ClockCodeMaint,4,JMenuItem,时钟代码维护,,,,1,1
TCAdminMenu,ClockCodeBrowse,5,JMenuItem,时钟代码浏览,,1,,1,1
TCAdminMenu,ClockControl,6,JMenuItem,时钟控制,,,,1,1
TimeClockMenu,TCReportsMenu,3,JMenu,报告,,,,1,1
TCReportsMenu,ClockDetailRpt,1,JMenuItem,时钟详细报告,,1,,1,1
TCReportsMenu,ClockCode66Browse,2,JMenuItem,代码 66 报告,,1,,1,1
TCReportsMenu,chart_clock,3,JMenuItem,图表报告,,1,,1,1
行政,DefaultMaint,1,JMenuItem,默认维护,,,,1,1
行政,SiteMaint,2,JMenuItem,现场维护,,,,1,1
行政,SiteBrowse,3,JMenuItem,站点浏览,,1,,1,1
行政,UserMaint,4,JMenuItem,用户维护,,,,1,1
行政,UserPermsMaint,5,JMenuItem,用户权限维护,,,,1,1
行政,UserBrowse,6,JMenuItem,用户浏览,,1,,1,1
行政,PanelMaint,7,JMenuItem,班级注册,,,,1,1
行政,PanelBrowse,8,JMenuItem,班级浏览,,1,,1,1
行政,MenuMaint,9,JMenuItem,菜单维护,,,,1,1
行政,MenuBrowse,10,JMenuItem,菜单浏览,,1,,1,1
行政,GenericCodeMaint,11,JMenuItem,通用代码维护,,,,1,1
行政,GenCodeBrowse,12,JMenuItem,通用代码浏览,,1,,1,1
行政,KeyMaint,13,JMenuItem,关键维护,,,,1,1
行政,PrinterMaint,14,JMenuItem,打印机维护,,,,1,1
行政,PrinterBrowse,15,JMenuItem,打印机浏览,,1,,1,1
行政,ChangeUserid,16,JMenuItem,更改用户名,,,changeUserID,1,1
行政,changeDB,17,JMenuItem,更改IP：DB,,,changeIPandDB,1,1
行政,SystemControl,18,JMenuItem,系统控制,,,,1,1
行政,TreeMaint,19,JMenuItem,菜单树维护,,,,1,1
行政,MassLoad,20,JMenuItem,主数据导入,,,,1,1
行政,JasperRptMaint,21,JMenuItem,Jasper 报告维护,,,,1,1
行政,PKSMaint,22,JMenuItem,PKS维护,,,,1,1
行政,PKSBrowse,23,JMenuItem,PKS浏览,,1,,1,1
行政,CronMaint,24,JMenuItem,计划维护,,,,1,1
行政,CronBrowse,25,JMenuItem,计划浏览,,1,,1,1
帮助,About,1,JMenuItem,关于,,,,1,1
帮助,License,2,JMenuItem,执照,,,,1,1
帮助,Update,3,JMenuItem,更新,,,,1,1
帮助,PlantDirectoryMenu,4,JMenuItem,植物名录,,1,,1,1
帮助,menuscreen,5,JMenuItem,屏幕分辨率,,,getScreenSize,1,1
帮助,NavCodeBrowse,6,JMenuItem,NAV代码列表,,1,,1,1
帮助,SchemaBrowse,7,JMenuItem,模式,,1,,1,1
帮助,BrowseUtil,8,JMenuItem,,,1,,1,1
帮助,SysInfo,9,JMenuItem,系统信息,,1,,1,1
root,EDI,1,JMenu,电子数据交换,,,,1,1
root,地址,2,JMenu,地址,,,,1,1
root,采购,3,JMenu,采购,,,,1,1
root,订单,4,JMenu,订单,,,,1,1
root,运输,5,JMenu,运输,,,,1,1
root,财务,6,JMenu,财务,,,,1,1
root,库存,7,JMenu,库存,,,,1,1
root,工程,8,JMenu,工程,,,,1,1
root,质量,9,JMenu,质量,,,,1,1
root,货运,10,JMenu,货运,,,,1,1
root,人力资源,11,JMenu,人力资源,,,,1,1
root,行政,12,JMenu,行政,,,,1,1
root,帮助,13,JMenu,帮助,,,,1,1
POSMenu,POSMaint,1,JMenuItem,POS 录入,,,,1,1
POSMenu,POSControlMaint,3,JMenuItem,POS控制,,,,1,1
POSMenu,POSBrowse,2,JMenuItem,销售点浏览,,1,,1,1
DOMenu,DOMaint,1,JMenuItem,配送订单维护,,,,1,1
DOMenu,DOBrowse,2,JMenuItem,分销订单浏览,,,,1,1
RequisitionMenu,ReqControl,8,JMenuItem,请购单控制,,,,1,1
工程,ECNMaint,1,JMenuItem,ECN维护,,,,1,1
工程,ECNBrowse,2,JMenuItem,电子通讯网络浏览,,1,,1,1
工程,TaskMaint,3,JMenuItem,任务维护,,,,1,1
工程,TaskBrowse,4,JMenuItem,任务浏览,,1,,1,1
